"","Id","vannlnr","vannlnr2","x","y","var1.pred","var1.var"
"89",0,9267,29267,121824.426736449,6867865.58688429,331.824054418677,5023.09417687365
"90",0,239,30239,140622.032059278,6889576.48375993,327.086065590625,6161.56440440108
"91",0,9185,29185,113820.382217855,6879890.23060161,324.849041307191,2074.42575941082
"92",0,9273,29273,116628.827033212,6867608.05287053,332.320027997818,4174.90078690978
"93",0,224,224,111905.040452998,6874013.88704645,328.984890394629,1089.10693433811
"94",0,360,30360,150066.792359395,6840605.78662646,348.246672697293,2517.38399601023
"95",0,398,30398,155280.55905874,6837582.35921483,349.352272291009,3380.30790985151
"96",0,9439,29439,133311.078906942,6851275.90993948,342.744129458706,4860.1831946022
"97",0,9477,29477,128851.980879037,6848932.79498882,345.289358392551,5254.00547290341
"98",0,357,30357,144856.387153159,6841165.70025895,349.399354763144,476.318955352107
"99",0,2290,32290,185762.230710689,6868400.75863519,299.892039621281,3401.41956341158
"100",0,2455,32455,183240.389781315,6842339.26494294,331.972254836708,6532.63973486718
"101",0,2476,32476,180975.265376113,6840578.00041965,335.763385343725,6587.40391796518
"102",0,2560,32560,179313.648860118,6831255.09865462,349.81512405383,6061.52086184015
"103",0,270,270,182677.054402602,6831871.07657035,347.409145241404,5633.45747416842
"104",0,2215,32215,222015.90005316,6874605.75939869,258.738493203515,6689.15868103534
"105",0,2593,32593,209335.989257165,6825235.29862967,345.021359352753,4812.13642680633
"106",0,2264,32264,237241.95488526,6865986.00106284,256.812737629957,5063.17361185408
"107",0,2557,32557,223538.675044941,6827824.54768708,336.445444381554,4618.5278805176
"108",0,2409,32409,240725.827764323,6848015.15951551,290.669492859567,6164.20122849766
"109",0,2569,32569,265451.991468436,6822720.22106147,355.296274060795,5979.88291831211
"110",0,2648,32648,260413.63391125,6815311.07674827,374.203774374616,5070.39265657756
"111",0,240,240,273749.058931714,6813151.39493304,381.803858271353,5942.06836060176
"112",0,2975,32975,205763.454733334,6798980.29375524,391.794383165288,6445.21676126407
"113",0,637,637,208881.542674574,6795182.6286859,397.588897053759,6224.48975760601
"114",0,267,267,207767.783806733,6821443.47473422,353.511805329246,4375.81888544381
"115",0,4574,4574,284195.609487296,6723753.56857215,538.199120851337,6618.26100675747
"116",0,4658,4658,280682.889175963,6718891.44302986,543.99231229349,5920.08646609985
"117",0,254,254,256269.356426634,6729569.11590677,523.357825444003,2617.8488727785
"118",0,4984,4984,249705.878429932,6682301.09272166,598.362693418129,6100.3785968783
"119",0,117,117,254131.270640427,6686295.99005879,590.892777294486,6015.77530146914
"120",0,4483,4483,244485.288989918,6750177.96373678,483.519502262258,5837.44215520404
"121",0,4559,4559,230151.623337873,6732254.12739384,486.319483573,5661.51856026674
"122",0,4449,4449,240228.33337482,6760397.48439213,465.817831787803,6505.19864698471
"123",0,3180,33180,220439.808107327,6781665.38149699,422.485320693303,5113.68402823218
"124",0,4456,4456,227771.924931851,6759460.41266319,454.005916062744,5264.37966028066
"125",0,6990,6990,222504.181139348,6745295.48249023,458.482483420931,5857.26137726727
"126",0,6957,6957,216811.535959493,6749392.98482417,445.268233716228,5652.4655478146
"127",0,526,526,192438.071308579,6731216.8960614,397.136409743064,3592.99414654289
"128",0,528,528,192723.973582356,6738038.77546732,393.406866523722,5072.99193622553
"129",0,3196,33196,213195.549135619,6779590.31530746,419.125037481667,4419.04930986227
"130",0,3098,33098,197867.026682464,6789505.5689808,398.276126893976,5544.1386107332
"131",0,3160,33160,199308.346024529,6785075.34175862,401.857116204954,5919.21003171839
"132",0,613,613,187811.582114937,6755326.50131567,384.628047666721,6015.28903041444
"133",0,614,614,186318.730448177,6752636.66836366,380.325868924503,5518.83979670132
"134",0,568,568,158291.497504685,6778119.1406021,364.264668098845,3315.53027079154
"135",0,3063,33063,186733.651261675,6792937.51552116,392.34513812985,4745.22363888402
"136",0,2848,32848,170533.98915282,6811189.22619385,377.082653372355,4124.15558629054
"137",0,499,30499,168520.73961957,6822534.43496977,363.323606975857,5674.127665717
"138",0,2999,32999,178722.680089003,6799043.86389252,390.649867753575,1989.03575770848
"139",0,714,30714,148878.994265994,6802255.31703072,368.335882274139,6716.44630546129
"140",0,538,30538,142442.78755324,6819337.09766366,362.657956160236,5939.03185605983
"141",0,566,30566,143306.835193005,6817256.60627947,363.588390775883,6198.35149813215
"142",0,688,30688,132067.884185805,6807622.69881994,367.111072813607,6327.48260354711
"143",0,831,30831,138461.18228042,6792309.83709892,364.852557575881,6060.31326426478
"144",0,584,30584,164631.193141773,6812971.95447051,372.080626263865,5050.9139194092
"145",0,570,570,156794.53558029,6784871.41115284,367.274346162935,4795.11727004429
"146",0,582,582,132793.365990626,6809343.1578233,366.662799372284,6158.34362378317
"147",0,146,146,171109.07264805,6818172.30552386,367.269102362074,1949.07034231714
"148",0,517,517,142120.328075335,6820209.36926598,362.254525164978,6045.87040398802
"149",0,1573,1573,136439.747620412,6818037.66438268,363.326559089703,4560.23495341132
"150",0,6340,6340,196720.69245155,6610267.58113794,734.716514513616,5741.84485719929
"151",0,6269,6269,193051.001363853,6618151.53572536,719.873802635066,5435.37779808699
"152",0,6384,6384,196129.530145598,6606067.83896651,740.602338717098,5910.34209872998
"153",0,398,398,185784.26259024,6627988.14101729,693.161161640715,5852.57503552962
"154",0,7210,7210,215838.845776224,6713741.7519878,483.564843931881,5581.4403113496
"155",0,7277,7277,221041.072105814,6704053.06439023,513.940768654704,3732.18625881804
"156",0,522,522,227298.612605848,6665386.13804673,623.166947727558,4194.93296022257
"157",0,7275,7275,192837.051733614,6704667.07744934,442.069621407823,5896.30366632748
"158",0,6778,16778,163960.803396125,6732568.88653428,327.610013270691,4101.28859007992
"159",0,7033,17033,173839.408103549,6722680.86699015,351.433287419169,3879.69847203662
"160",0,7048,17048,155576.599038144,6724208.37002167,313.10677659057,5994.15365362688
"161",0,6752,16752,160426.5852821,6732964.96799581,322.572363902222,5403.76502295289
"162",0,6699,16699,165165.346712959,6734204.21217652,329.702014886734,4369.67827469366
"163",0,6848,16848,157795.079086896,6730544.06731497,317.975420449247,5657.19425677811
"164",0,6340,16340,161831.174560366,6747244.79788535,335.243325299926,5845.417555266
"165",0,6098,16098,180868.152335134,6752914.33300189,369.694791595143,5548.27258461975
"166",0,6183,16183,170017.464975748,6752632.59056971,351.258483415015,5629.18387178561
"167",0,5789,15789,128299.86322266,6770416.67939352,352.174330703178,4705.26582346322
"168",0,533,533,160802.283604166,6760739.81469927,348.865662757824,5378.2704264347
"169",0,571,571,156474.91945477,6764847.74416075,349.763077422183,4412.73515218275
"170",0,532,532,159184.243536835,6764849.3287737,351.937324936998,4397.54583104378
"171",0,6831,16831,153691.743830202,6731152.2847866,312.777132103841,6347.8177114114
"172",0,6803,16803,146625.331816443,6732451.36917097,306.261218910609,6641.15057561753
"173",0,5896,15896,109410.649196877,6768993.75418419,373.148632421782,6600.03519745259
"174",0,6403,16403,131284.421648782,6749779.50300183,323.692592936431,4317.81051977806
"175",0,413,413,137883.104808718,6726629.64868228,295.762477583737,5747.05056076527
"176",0,6670,16670,101285.482933016,6740753.02393095,346.296421337823,3212.32858504144
"177",0,6561,16561,102515.152417956,6743324.86378577,347.622283619942,3588.43411659751
"178",0,6358,16358,104647.995931549,6751491.80499755,357.446252827967,5542.7320428185
"179",0,6602,16602,101062.426924415,6743519.39667026,352.137708574559,4042.09433788442
"180",0,389,389,130065.883066771,6720938.40586728,292.24970088367,4479.30424494598
"181",0,392,392,98829.399649802,6726884.70563201,340.614153583861,2984.50917422909
"182",0,553,553,97941.0825301055,6736153.58256637,354.753755771229,1517.52080924508
"183",0,8142,18142,178137.416820225,6688532.68524648,447.668504315466,6408.45463240384
"184",0,546,546,187744.665021076,6686446.32254102,483.667050404677,3500.33653553684
"185",0,7387,7387,209659.972665501,6687407.13367738,531.893321395218,3403.66915977931
"186",0,521,521,202163.510993253,6696944.18629504,487.592074007449,2555.6220130274
"187",0,5310,5310,224240.882470099,6654805.31502719,646.761511503901,5991.82270531704
"188",0,6127,6127,203223.170588022,6631723.62712606,695.294824687542,3586.98507053429
"189",0,6212,6212,209514.228195205,6622363.50549537,720.157074758753,1292.19764570892
"190",0,6002,6002,216440.899902183,6643354.62871063,670.355372743947,5629.55042100204
"191",0,542,542,214366.192307559,6621212.52040978,715.617226735213,1242.41474753411
"192",0,6112,6112,189304.503651352,6636201.97785623,671.749185292449,6103.59215649741
"193",0,402,402,180565.218938478,6644624.9160005,635.468844013386,5129.77449421042
"194",0,5966,5966,200629.004024158,6650250.2239262,637.13756315641,6227.04346298762
"195",0,5923,5923,186262.322782701,6663276.62661027,570.250492874138,4029.60861491045
"196",0,7848,17848,122931.9382142,6699803.425534,304.2035148369,5433.56247876528
"197",0,7989,17989,99732.954625781,6697900.26604318,349.912973510923,6442.70163985419
"198",0,7694,17694,148319.236105551,6703253.75688666,302.898273152875,3527.55476144925
"199",0,7543,17543,133023.585742393,6710832.02822042,285.293802438447,4996.87006100637
"200",0,7554,17554,177555.245520391,6707221.66620398,389.640445892418,6284.56177497419
"201",0,7451,17451,143875.705911444,6710393.42601905,291.623712986931,3663.60597869132
"202",0,7527,17527,173591.704351306,6707919.88330696,375.750659476883,6315.5286691186
"203",0,8187,18187,126615.120904088,6691831.7835853,318.603952643671,4726.52230482163
"204",0,8162,18162,132017.982255643,6691477.76339188,315.482498899889,3951.06944198202
"205",0,7354,17354,167432.995024891,6714462.0117954,345.827590839911,5635.46782528163
"206",0,7929,17929,138660.221539526,6698053.28316749,287.2648891849,604.533827033729
"207",0,8445,18445,103014.793948121,6689511.5893488,356.257943139468,6317.43652923961
"208",0,7681,17681,175787.788479388,6701607.6867234,398.153799403825,6650.02913528042
"209",0,417,417,112737.533593517,6697770.62597995,323.827480422443,6206.83289251894
"210",0,395,395,98819.9974153451,6699433.46243345,350.789968812582,5355.66122734598
"211",0,6735,6735,204981.665003539,6554662.23832101,793.05036045693,1525.11609433549
"212",0,6417,6417,193569.778047092,6602304.85451994,745.130739941909,5919.04879938021
"213",0,6253,6253,181729.101985516,6622800.71127242,704.602395234684,6234.09857611594
"214",0,2683,12683,171189.739602498,6641508.05774512,638.798656476587,5766.48083150604
"215",0,2658,12658,173810.994994325,6642285.79254701,637.894958627729,5516.8606602016
"216",0,33,33,170524.354386826,6637721.66385672,653.154491720835,5590.43272855876
"217",0,5834,5834,217936.287501484,6594316.33532486,753.201514003543,6322.62274640219
"218",0,1,1,175454.41251557,6610665.13761337,727.484020164724,4417.26557860074
"219",0,7954,7954,182078.127993655,6550916.37168142,780.262281329635,5563.29986849775
"220",0,8356,8356,170133.031139837,6541625.42646031,778.613976637116,5957.52702557961
"221",0,8466,8466,167367.815840277,6540141.93930626,777.639707181384,5700.97670131189
"222",0,1260,1260,171429.597866055,6531746.84257019,798.057688006198,3771.51721193062
"223",0,5159,15159,149582.551654704,6564687.36555078,720.448656690828,4884.54924828072
"224",0,5417,15417,163821.642843149,6558134.93548833,749.387417668774,6359.80567572643
"225",0,5053,15053,164902.063352281,6565128.97138787,747.294380464983,6099.67315430323
"226",0,7669,7669,167354.841388045,6554249.89549513,758.366278866911,6659.23018906334
"227",0,4803,14803,164409.002708012,6572105.62829039,744.889439570251,5785.38252583715
"228",0,6690,6690,171688.976285175,6561711.48077151,758.856426112239,6438.98784526004
"229",0,5182,15182,138203.949218996,6565542.29771449,702.758592861617,3600.18624940306
"230",0,5096,15096,142842.018065358,6566991.19569135,709.571352689305,4121.09247096745
"231",0,1245,1245,137261.591794271,6577926.84982627,709.961261295114,5495.89392542247
"232",0,4733,14733,167499.164466166,6575151.88889492,748.732832865815,4931.8720233656
"233",0,6630,6630,167489.944268079,6573944.5151377,748.873923020464,4969.7150511811
"234",0,6622,6622,170518.119393627,6568643.4466225,753.982157233834,5226.98916977345
"235",0,6447,6447,180500.878855684,6599699.49856204,745.83160190012,3808.97386336154
"236",0,1837,11837,139711.801279234,6666638.34353673,454.251003458847,6641.56425255815
"237",0,2242,12242,156315.924249173,6655378.67406478,553.250246968174,5882.83627662171
"238",0,1900,11900,136842.416058511,6665542.73367199,455.42095347199,6776.92460126183
"239",0,1876,11876,142364.906402673,6665580.91139927,465.880499071609,6813.31267292222
"240",0,8378,18378,113668.757986857,6689009.81111073,340.075978005753,6400.04497198831
"241",0,2580,12580,127835.51533552,6647746.33430562,549.266009610417,5980.99644606762
"242",0,2181,12181,137428.208072433,6658898.08221722,497.178285384488,6746.56326770755
"243",0,9132,19132,132416.699552021,6672674.93805154,406.982180240221,6360.35178656248
"244",0,2026,12026,136668.686431695,6662891.65732583,471.063712261126,6811.60622436005
"245",0,8642,18642,118548.244638309,6684292.11562025,348.872306339567,5968.47304977509
"246",0,2246,12246,151653.021654434,6655489.48086648,544.55240490978,6284.31882457511
"247",0,34,34,170190.085937396,6652466.26782191,590.201263556847,2662.25957678834
"248",0,2602,12602,130943.686395109,6646008.35974409,566.946145704132,5441.8994062511
"249",0,2515,12515,132270.593406519,6649005.30328596,550.304142121163,6048.58629050329
"250",0,3028,13028,151224.506605047,6632632.05466716,670.794785755238,4416.7441099966
"251",0,2472,12472,137343.063010504,6650484.53214724,550.468117576365,5449.5075494
"252",0,35,35,154257.390589809,6648116.71426267,590.489049605498,5239.67276871116
"253",0,2670,12670,128857.087560656,6644342.65946664,573.29084492691,5657.47333580024
"254",0,3970,13970,139433.638184734,6602243.01587867,717.818448999457,6135.92602300217
"255",0,2814,12814,128001.193373728,6642338.30309936,584.119253813522,5384.1328155407
"256",0,4260,14260,117001.038165364,6594003.20082496,697.427436905136,4774.10304681778
"257",0,4048,14048,120282.807263688,6601131.9889694,696.828684431809,5611.92957565868
"258",0,4280,14280,116879.041422003,6593586.8261779,697.482583481487,4680.37896842375
"259",0,8,8,120385.327715583,6616567.15699569,672.211604951282,3625.5259186037
"260",0,5436,15436,135787.098573955,6559569.61182729,697.12022099824,1707.84947599312
"261",0,1254,1254,136253.523641601,6580726.81933723,710.211901840418,6206.79182718173
"262",0,4851,14851,86787.3713624617,6578464.70681361,695.298153128897,5726.8338543935
"263",0,7755,7755,95971.1102671833,6559140.1247825,702.641388329799,6525.44016093739
"264",0,1296,1296,98205.7723234352,6582280.0594554,694.546845118132,3858.65166012405
"265",0,1311,1311,91449.5774531822,6579043.26307049,695.059306335914,5216.89890071719
"266",0,5485,15485,98040.8569229834,6560844.66404669,701.48686098176,6495.74307640558
"267",0,4277,14277,85448.0401874364,6596289.63400604,688.834424798996,5468.12703295787
"268",0,1312,1312,101423.9437928,6597632.08021856,687.839884333621,2082.11249802961
"269",0,1293,1293,114658.010333771,6584374.26809106,697.877827041464,4409.78306560192
"270",0,3424,13424,119907.414696278,6621793.78290411,663.289257875412,5880.75873118101
"271",0,4071,14071,89129.4859754123,6603279.14449127,682.516381462524,5339.91560427943
"272",0,4019,14019,79086.3740178643,6606039.24050173,684.560123196911,6000.88322857168
"273",0,2881,12881,80133.7666629847,6643545.81054346,584.768183050542,5636.86031537951
"274",0,1765,11765,75823.0587433871,6674487.38408091,470.374069615979,6382.05916515634
"275",0,3254,13254,80232.2810326489,6628574.42416926,645.825028955752,3854.64987282641
"276",0,2028,12028,106990.058000524,6664925.10873212,410.76925317389,1209.67938111489
"277",0,3204,13204,85555.5995138748,6632836.50670564,619.844553689352,5006.66984052621
"278",0,3206,13206,91693.3327414885,6656151.27990528,491.211418409873,4850.64548994586
"279",0,4146,14146,82667.6781940719,6601188.47353425,686.486711999288,5628.0161056154
"280",0,3206,13206,98516.4591013596,6631902.87578839,607.072664493573,6611.23141815267
"281",0,2831,12831,89904.6760270386,6644710.83670536,556.282560390049,5846.32179980307
"282",0,9044,19044,109417.163169906,6676352.14125787,377.636775323491,4797.13909827615
"283",0,2062,12062,115056.620475673,6663649.35954039,428.434956978746,3939.57861710358
"284",0,3262,13262,116446.61197993,6629537.55872761,628.306001164214,5501.91891811568
"285",0,1847,11847,97802.4531830894,6670277.4653902,411.717043652223,3779.96241614572
"286",0,78,78,102719.718933105,6682626.78278563,371.318157545916,5106.10369876066
"287",0,93,93,108762.269127825,6681476.29798138,366.246949347465,4394.19725807038
"288",0,89,89,113643.866668652,6640133.00048308,569.730730302902,4871.12277961545
"289",0,9,9,84961.3452180562,6658162.42404459,513.245241632585,2883.0822746732
"290",0,1875,1875,59759.0970190789,6643583.88244628,626.501931160663,4650.23200734278
"291",0,1274,1274,97502.4244276429,6584356.6352038,693.733649625383,1654.63632962072
"292",0,6733,16733,158310.650750589,6733673.5180218,320.077824123702,5603.55148539395
"293",0,3451,3451,277934.666771417,6581075.06868837,739.546182484745,6348.44933419671
"294",0,9042,9042,161439.831076375,6529450.48861133,793.235486142025,4412.66816671411
"295",0,1065,10651,118491.886544088,6501921.61632222,816.676610080055,5524.43274484462
"296",0,9096,9096,150485.917576149,6528946.29889577,781.638370605971,5801.55757884026
"297",0,9588,9588,136210.791660126,6522276.52693081,783.117451081716,6496.72209098362
"298",0,9198,9198,147732.66878999,6528014.98978171,780.806541137651,5936.89413467117
"299",0,9183,9183,147439.660194909,6529232.80551274,776.941276460294,6336.9005602574
"300",0,9304,9304,149467.716560175,6526629.55625727,786.895640612378,6193.43928302396
"301",0,1002,10028,137935.652163844,6513932.14105346,811.975476102121,6520.62634472326
"302",0,9864,9864,138381.855710355,6516398.01856271,804.506700432026,6645.95872936677
"303",0,1002,10026,150567.361847593,6512909.4325265,831.376395424375,6071.21475985827
"304",0,9666,9666,114334.847342519,6522452.00585864,754.001259070493,4206.02539344605
"305",0,1072,10729,103746.656885851,6499393.70753082,802.478909693557,6001.8383767263
"306",0,1083,10836,104715.883268318,6496445.10866995,809.297982931454,6377.62785320331
"307",0,1334,1334,97649.4293402094,6511025.63573328,772.605891338391,3776.6959075247
"308",0,8975,8975,120077.003740318,6535605.99047865,731.615422799421,5902.11164589375
"309",0,8545,8545,132092.642613583,6541988.07473903,725.631765874051,5119.622105313
"310",0,9234,9234,124046.094076281,6530822.80713731,745.297111984249,6081.19359047373
"311",0,8351,8351,104314.228803743,6547978.91984537,710.555737159299,6539.84216747345
"312",0,8970,8970,132793.591584941,6534495.3874175,744.783249321283,5889.2059539059
"313",0,8103,8103,130648.791453419,6549832.73289569,708.196335091119,3754.71012338806
"314",0,8904,8904,112501.035800738,6537429.81793569,724.308848978326,5418.60771655318
"315",0,1281,1281,116925.70524319,6547241.61756636,711.455402910019,5769.18865766209
"316",0,1083,10834,88987.8899115832,6498049.93129925,804.200004943318,5916.68536543675
"317",0,9665,9665,75884.4423733615,6525973.83465581,758.681160888174,6419.99090619694
"318",0,1067,10674,71908.4907856903,6503887.14356575,810.062349928544,5360.27658631438
"319",0,1326,1326,90165.7732306554,6524776.41062082,746.576361876587,3724.85167243328
"320",0,9128,9128,92784.3904873427,6535228.08112433,727.923459689577,5232.18472715411
"321",0,8044,8044,51910.2133208209,6558460.74593427,720.519667756352,4885.53979625849
"322",0,9052,9052,88053.7495027664,6537727.78528462,727.204076003487,5712.73036972752
"323",0,1529,15297,82818.6048222395,6567657.98158663,698.707389328599,5461.73905603022
"324",0,9257,9257,90707.2398912003,6533106.5381314,732.231186964377,5214.7303821761
"325",0,8364,8364,96318.0144832695,6548331.92478326,711.325495486201,6413.29247833565
"326",0,7905,7905,56881.3610696296,6560148.14204188,713.680941758236,3950.51200589656
"327",0,1177,1177,54075.5446391463,6550860.66256016,730.11531442045,4735.71608603186
"328",0,1319,1319,91945.169432263,6540612.05556087,721.361978370632,5355.96830202765
"329",0,1523,15238,60630.4919374677,6571308.93069343,703.372204378551,5078.29598918813
"330",0,1451,14514,56093.4486530919,6590995.75664453,698.414994887481,6232.58813614133
"331",0,1490,14900,63757.7987923583,6578561.88958055,699.741636486028,6050.87997925876
"332",0,1446,14468,54028.2465806744,6592234.08855662,698.398964813053,6133.38203144668
"333",0,1457,14576,49820.3803754831,6588668.46584346,700.534334578404,5571.8539794278
"334",0,1461,14617,50577.4920228955,6587867.45694258,700.726724331003,5436.03619361637
"335",0,1493,14939,67398.9004135423,6579022.04661285,698.405191183005,5784.52479398207
"336",0,1519,15199,84187.0406215659,6568678.13407721,698.285912084837,5558.58639800399
"337",0,1457,14577,65049.550084447,6587710.52618708,697.097793400832,6591.67768351259
"338",0,1466,14662,77655.0091921959,6583699.21429601,694.985914738624,6224.11955576812
"339",0,1319,13190,57478.618480721,6635974.37069469,653.121574939506,4680.51688736442
"340",0,1355,13550,47324.0145031917,6624919.55749005,676.096307093061,5984.76951271425
"341",0,1427,14270,44561.1742206594,6600056.90620859,695.820626932869,4746.4678341482
"342",0,2507,25076,38898.3223627512,6592110.20261324,700.11045326404,2728.35860923094
"343",0,2508,25083,37385.4157490446,6591949.06706738,700.250712817967,2112.56874824521
"344",0,1376,13768,81662.3736605035,6614232.18246133,673.954691373192,5489.51796634757
"345",0,1391,13918,57970.7860918208,6611338.41068854,690.171715393009,5694.41774778458
"346",0,1412,14120,46424.4386512073,6605373.55066743,693.014987722524,5402.6825727751
"347",0,2448,24487,38104.3311071083,6605891.04972263,691.896417367336,4723.22933395155
"348",0,1307,13079,62314.7620065477,6638950.76329609,639.732832619231,4394.56473659584
"349",0,1096,1096,58689.0120757406,6612866.78715906,689.270643023195,5122.20372938088
"350",0,1071,1071,51338.3305306997,6626292.5266728,674.4127667011,4279.11506433208
"351",0,1093,1093,50255.1081369547,6632143.30571141,664.347605011952,5365.78837191381
"352",0,1091,1091,53180.653150782,6616684.09051404,686.103977509134,4857.4869899306
"353",0,1135,11359,80896.7734345257,6475926.96034749,823.297422894686,5483.09934063781
"354",0,1152,11527,96122.5296005066,6466897.01814606,813.661975280085,5007.92187930446
"355",0,1164,11649,53002.8559294139,6463530.74590344,818.216302122501,6086.42331177195
"356",0,2188,21887,17299.8236632412,6482409.65251279,811.416700395652,6047.59841349041
"357",0,2195,21957,21449.5420630554,6468307.01861772,802.598548015945,5569.79826956335
"358",0,2195,21953,9309.40790080526,6470222.7581176,808.09457815372,5662.17970833547
"359",0,2188,21881,11227.2898151754,6483917.70271088,812.222063985546,5268.45379902827
"360",0,2102,21027,13369.8851398877,6518885.48753193,796.743601232735,5622.89585719746
"361",0,2078,20785,14871.9656622988,6526195.53738993,787.21339447906,5431.20960623143
"362",0,2175,21759,6977.37863647949,6494393.49871209,811.874849035978,4581.76999195774
"363",0,2116,21165,17682.0663708795,6514638.12624281,804.961899953809,5163.15390196098
"364",0,1128,11283,77172.1687600841,6478330.16378261,828.464168604724,4774.26852704455
"365",0,1115,11156,73419.2913850506,6484258.71364434,836.434367885016,3144.65926948794
"366",0,1108,11088,67649.4394499148,6488198.06490173,846.478270158793,746.908599955375
"367",0,1159,11592,68868.2763199346,6466958.93855785,825.20987786606,5410.92521563016
"368",0,1126,11266,66313.3105899963,6480035.08505824,840.165136583388,2846.82933214116
"369",0,1142,11429,69840.8511629764,6473213.27716795,830.271178162457,4863.23091069153
"370",0,9659,9659,46666.4124331189,6528464.23724837,783.860080177614,5101.88669656058
"371",0,9138,9138,73981.121606128,6538118.61724021,736.543060254562,5433.92122235551
"372",0,9074,9074,63105.9060112859,6538963.14061167,744.638602266077,5671.60957365088
"373",0,1028,10284,53591.3658787448,6515809.11504595,800.762393792992,5923.70309100872
"374",0,8578,8578,56293.7109460325,6548343.52624194,732.431524986655,4402.56712627623
"375",0,8972,8972,49023.385610776,6541594.38018763,753.192046573221,5703.73014397266
"376",0,1164,1164,57901.6128654896,6553834.0869696,721.860452704706,2576.35092413622
"377",0,1184,1184,50082.5550344828,6537184.86757268,761.70188707008,5632.45402483949
"378",0,1162,1162,57377.2445654431,6549131.37655257,731.147218036492,2740.70691461557
"379",0,1166,11667,52201.4791515856,6462682.94933824,817.157217754141,5986.72414240428
"380",0,1116,11168,38027.1503366617,6487393.55908935,820.380645519501,6390.41845929026
"381",0,1146,11467,38374.4165303433,6474504.41917523,813.039685790417,6032.44183789161
"382",0,1138,11388,35359.5748669169,6479318.49899568,814.63337807514,6292.03893978343
"383",0,1013,10136,42342.789079858,6521589.69465649,801.12620687702,3985.8026524726
"384",0,1000,10008,47773.3081206484,6521675.68505334,795.753279262313,4988.53798518974
"385",0,1020,10205,49759.9205555415,6518505.09843341,799.339566615523,5625.30766659203
"386",0,1109,11099,38317.3146974003,6489832.23622917,821.120349920429,6596.43591149498
"387",0,9288,9288,37696.1540586442,6537602.49777573,770.490599842073,4986.03235519064
"388",0,1075,10751,32481.8952223665,6505663.01152431,817.197066025241,5420.88411716578
"389",0,9287,9287,39360.1098761544,6537439.4674317,769.977251491413,5183.34128495632
"390",0,1395,1395,26619.381333183,6502472.49720592,815.952931675706,5697.19085626219
"391",0,2064,20641,25437.5334414601,6529827.41540868,789.457084412315,3567.31210191061
"392",0,2004,20040,21165.3375235826,6546072.57595571,750.72989576613,6000.35784792715
"393",0,1993,19932,17564.9197691898,6548829.2769908,743.361323142531,6082.49064968304
"394",0,1950,19504,18983.4188079906,6563266.69556902,721.045658286146,6216.25991203942
"395",0,2057,20576,8403.92132187239,6534163.15967639,767.029568502752,5921.22897636452
"396",0,2572,25727,35818.0942949453,6570094.08679517,715.474277053031,6290.26692747074
"397",0,1939,19393,21533.4263207475,6565954.70180919,718.818190507867,6364.40291127663
"398",0,2015,20159,33285.9527932635,6541672.44106415,762.462705055113,5745.58276689918
"399",0,2000,20008,13154.6528104051,6547881.08090054,742.371942488376,5340.68244701609
"400",0,1974,19748,15243.4647551271,6554538.80716914,731.627801079265,5729.74958705682
"401",0,2002,20020,19043.929908706,6546016.08390713,749.781229082088,5944.39598782699
"402",0,1989,19891,32135.0152198075,6548864.19891322,747.248397382119,6335.39278565846
"403",0,1432,1432,25960.7717478996,6527336.95806014,795.230765675094,2501.41835926002
"404",0,7914,7914,42941.1022170901,6561557.33634943,722.842477178499,6126.98018425711
"405",0,1930,19305,28286.1797740966,6568339.83030961,717.523511898247,6199.45108716773
"406",0,2086,20861,24083.002652982,6523294.09633783,801.302072766338,2933.30324275784
"407",0,2069,20691,23357.8295752818,6529269.96740341,789.045144915268,3516.80992340686
"408",0,1406,1406,35203.6416651572,6548814.23984139,746.823107873991,5753.7983878661
"409",0,1407,1407,37511.2749661969,6550820.70268697,742.280585601073,6226.00662223034
"410",0,1411,1411,22459.6197649376,6565403.7285818,719.654778475071,5414.79817796652
"411",0,1423,1423,12171.2474520336,6533487.23365186,771.225957052847,5479.19183196688
"412",0,1983,19834,18826.8130558784,6550962.03020177,740.028634246169,5809.65880416704
"413",0,1535,1535,-17420.1739535767,6515495.55437526,784.809010151757,5742.16839906938
"414",0,1970,19707,-15340.8839004015,6559031.53233804,718.338343928088,4326.44700058548
"415",0,2508,2508,-22497.8646452617,6556510.92036686,725.594950887605,5052.83059032631
"416",0,2143,21432,-858.905705910974,6507939.85065825,800.11517662974,5910.13841918388
"417",0,2152,21529,-2286.9360199627,6504321.65815507,803.170173160006,5320.91874609102
"418",0,2109,21092,-5585.93400286862,6519225.0684941,783.866766821881,6575.53169833993
"419",0,2098,20986,350.975284276646,6521113.41248309,784.211153185272,6386.91773459848
"420",0,2068,20686,-13787.2985927903,6532194.65960828,760.404820730503,6243.8057481293
"421",0,2024,20242,6453.55986211874,6541847.52397301,750.027613845443,5678.23939082436
"422",0,2025,20251,-9497.21304668575,6543175.94230769,741.206778478478,5296.52880786624
"423",0,2048,20487,6176.97026980842,6535528.78757236,762.741384406284,6185.27497292283
"424",0,2042,20425,5208.38594369282,6537578.85611452,757.977558868373,6011.15937933227
"425",0,2045,20451,-15717.2218118377,6539154.07981794,748.459931343131,5764.26319987701
"426",0,2029,20292,13673.9437067868,6539582.37959814,759.793687712631,5895.86434059908
"427",0,2069,20694,-26270.9225648898,6533611.97495381,757.306408957781,5028.16036038196
