ebint,mm,tws02,tws08
14898098,28,0.0,14.4788709677
14900823,22,0.0,13.1660322581
14900823,26,0.0,14.1918870968
14900823,27,0.0,15.1498387097
14900823,28,0.0,16.737483871
14901078,22,0.0,13.9240483871
14901078,26,0.0,15.6773225806
14901078,27,0.0,15.9852096774
14901078,28,0.0,17.4072096774
14902818,22,0.0,9.39711290323
14902818,26,0.0,10.2143548387
14902818,27,0.0,11.5428870968
14902818,28,0.0,13.6904354839
14905390,22,0.0,12.3043870968
14905390,26,0.0,13.436483871
14905390,27,0.0,15.0846451613
14905390,28,0.0,15.8707419355
14906910,22,0.0,12.2341774194
14906910,26,0.0,13.0616290322
14906910,27,0.0,14.8015806452
14906910,28,0.0,16.6991774194
14908440,22,0.0,14.9807419355
14908440,26,0.0,15.7894677419
14908440,27,0.0,17.1804677419
14908440,28,0.0,18.4224193548
14908961,22,0.0,15.7595806451
14908961,26,0.0,16.7581935484
14908961,27,0.976223522166,17.8496935484
14908961,28,2.50715455665,19.1992903225
14909532,22,0.0,11.3310483871
14909532,26,0.0,12.5072741935
14909532,27,0.0,13.9558548387
14909532,28,0.0,14.9312903225
14909533,22,0.0,9.57353225807
14909533,26,0.0,10.7575645161
14909533,27,0.0,12.6068064516
14909533,28,0.0,14.0038870967
14912507,22,0.0,10.4213387096
14912507,26,0.0,11.0649516129
14912507,27,0.0,12.9162903226
14912507,28,0.0,14.5142580645
14912861,22,0.0,9.63391935484
14912861,26,0.0,10.2926774193
14912861,27,0.0,12.1118709678
14912861,28,0.0,14.0969193548
14914697,22,1.06426785714,14.8524838709
14914697,26,0.918623152708,15.3213387097
14914697,27,2.38573214285,16.5932580645
14914697,28,3.81869642858,18.2403709677
14915463,22,0.0,13.078032258
14915463,26,0.0,13.7207258064
14915463,27,0.0,15.0672903226
14915463,28,0.0,17.1618387096
14915736,22,0.0,15.7314354838
14915736,26,0.0,16.9438064516
14915736,27,0.588413793104,17.8989193549
14915736,28,2.32139593596,19.0533387096
14917879,22,0.0,2.57088709677
14917879,26,0.0,8.50925806451
14917879,27,0.0,10.8286290323
14917879,28,0.0,12.9798870967
14918319,22,0.0,0.0
14918319,26,0.0,0.0
14918319,27,0.0,0.0
14918319,28,0.0,5.81566129033
14920359,22,0.0,9.10075806452
14920359,26,0.0,9.73998387097
14920359,27,0.0,11.9145483871
14920359,28,0.0,14.1323064517
14921501,22,0.0,2.82604838709
14921501,26,0.0,5.23533870968
14921501,27,0.0,8.17303225806
14921501,28,0.0,10.1913548387
14922767,22,0.0,7.85403225807
14922767,26,0.0,8.5870967742
14922767,27,0.0,10.5013387096
14922767,28,0.0,12.1813387096
14926127,22,0.0,9.08969354839
14926127,26,0.0,9.82346774192
14926127,27,0.0,11.2880483871
14926127,28,0.0,13.4456935484
14928415,22,0.0,14.4173387097
14928415,26,0.0,15.7432096775
14928415,27,0.0,16.2430806452
14928415,28,0.0,17.5033709677
14929247,22,0.0,15.4377741936
14929247,26,0.0,16.4900806452
14929247,27,0.254267857143,17.5306129032
14929247,28,2.02377524631,18.9708548387
14937450,22,0.0,3.13130645161
14937450,26,0.0,5.51890322581
14937450,27,0.0,9.1064516129
14937450,28,0.0,11.2050322581
14938321,22,0.0,12.6328870968
14938321,26,0.0,13.4188064516
14938321,27,0.0,15.3843064516
14938321,28,0.0,16.4686129032
14940107,22,0.0,14.6643548388
14940107,26,0.0,15.6464354838
14940107,27,0.0,16.8759193548
14940107,28,0.409426724138,18.4290322581
14940677,22,0.0,12.4109838709
14940677,26,0.0,12.1089677419
14940677,27,0.0,13.6217741935
14940677,28,0.0,15.3446774194
14941010,22,0.0,8.92969354839
14941010,26,0.0,9.80401612903
14941010,27,0.0,11.4160806452
14941010,28,0.0,12.7876129033
14941281,22,0.0,12.574016129
14941281,26,0.0,13.5865322581
14941281,27,0.0,14.9181129032
14941281,28,0.0,16.4443225806
14941583,22,0.0,12.480516129
14941583,26,0.0,13.7396774193
14941583,27,0.0,15.151467742
14941583,28,0.0,16.1738064516
14943735,22,0.0,15.4635806452
14943735,26,0.0,16.4297580646
14943735,27,0.0,17.6194354839
14943735,28,1.25530233991,19.1509193548
14945259,22,0.0,0.0
14945259,26,0.0,2.50835483871
14945259,27,0.0,8.24867741935
14945259,28,0.0,10.9318870968
14945568,22,0.0,11.1083870968
14945568,26,0.0,11.8866935484
14945568,27,0.0,13.7513870968
14945568,28,0.0,14.7926129032
14945947,22,0.0,4.97282258064
14945947,26,0.0,7.63732258064
14945947,27,0.0,9.54972580645
14945947,28,0.0,11.613
14946607,22,0.0,10.7700645162
14946607,26,0.0,11.088032258
14946607,27,0.0,12.5618387097
14946607,28,0.0,14.1453548387
14950255,22,0.0,6.58951612903
14950255,26,0.0,7.43972580645
14950255,27,0.0,9.78159677422
14950255,28,0.0,11.8128225806
14952379,22,0.0,7.83398387097
14952379,26,0.0,8.38770967742
14952379,27,0.0,9.61762903226
14952379,28,0.0,11.5112419355
14953127,22,0.0,14.7171774194
14953127,26,0.0,15.9551129033
14953127,27,0.0,16.7918870968
14953127,28,0.0,17.8350806452
14955867,22,0.0,10.0857580645
14955867,26,0.0,10.5632903226
14955867,27,0.0,12.0048387097
14955867,28,0.0,13.6436935484
14958724,22,0.0,11.3471129033
14958724,26,0.0,12.8046935484
14958724,27,0.0,14.5288870968
14958724,28,0.0,15.6835806452
14962486,22,0.0,15.1750483871
14962486,26,0.0,16.2288709678
14962486,27,0.146206896551,17.270983871
14962486,28,1.68256773399,18.6062741936
14962899,22,0.0,15.3256935484
14962899,26,0.0,16.3342096774
14962899,27,0.0,17.3611451613
14962899,28,0.432339285714,18.9222741935
14965188,22,0.0,8.53158064517
14965188,26,0.0,8.825
14965188,27,0.0,10.4401612903
14965188,28,0.0,12.3094193548
14966351,22,0.0,12.0721612903
14966351,26,0.0,12.708016129
14966351,27,0.0,14.4142580645
14966351,28,0.0,15.9833870967
14972834,22,0.0,15.0688870968
14972834,26,0.0,16.5362258064
14972834,27,0.0,16.8563225807
14972834,28,0.0,18.3110645161
14975947,22,0.0,11.288032258
14975947,26,0.0,11.5924516129
14975947,27,0.0,13.4176290322
14975947,28,0.0,15.0309193548
14979740,22,2.90635714286,14.5824032258
14979740,26,3.1795,15.6647580645
14979740,27,4.49632450739,16.605532258
14979740,28,5.61132697044,17.9734677419
14984548,22,0.0,13.2621612904
14984548,26,0.0,14.3675645162
14984548,27,0.0,15.4683548387
14984548,28,0.0,16.9312258065
14984782,22,0.0,12.5265
14984782,26,0.0,13.9825806452
14984782,27,0.0,15.5538548387
14984782,28,0.0,16.815032258
14994444,22,0.0,12.947532258
14994444,26,0.0,13.557
14994444,27,0.0,14.3963225807
14994444,28,0.0,16.2607419354
14997107,22,0.0,10.2779032258
14997107,26,0.0,10.9749193548
14997107,27,0.0,12.9877580645
14997107,28,0.0,14.4747258064
15000103,22,0.0,14.5834032258
15000103,26,0.0,15.7601129033
15000103,27,0.139068965517,16.9333387097
15000103,28,2.01837931035,18.3502741935
15000606,22,0.0,9.5489032258
15000606,26,0.0,9.97858064514
15000606,27,0.0,12.5265967742
15000606,28,0.0,14.1743548387
15001063,22,0.0,14.4733548387
15001063,26,0.0,15.4430645161
15001063,27,0.0,16.7297258064
15001063,28,0.830194581281,18.4077419355
15005598,22,0.0,9.77072580645
15005598,26,0.0,10.6324354838
15005598,27,0.0,12.3329677419
15005598,28,0.0,13.8624032258
15005782,22,0.0,15.1818548387
15005782,26,0.0,16.2919193548
15005782,27,0.0,17.3711129033
15005782,28,1.56489224138,18.8188870968
15005942,22,0.0,12.8952580645
15005942,26,0.0,13.9128064516
15005942,27,0.0,15.6807258064
15005942,28,0.0,16.991032258
15006225,22,0.0,14.0348387097
15006225,26,0.0,14.809516129
15006225,27,0.0,16.3547419355
15006225,28,0.0,17.5062580645
15007872,22,0.0,10.0101935484
15007872,26,0.0,10.6046451613
15007872,27,0.0,12.4327741935
15007872,28,0.0,13.6980967742
15010034,22,0.0,11.7441451613
15010034,26,0.0,11.7573387096
15010034,27,0.0,13.793
15010034,28,0.0,15.1320161291
15010940,22,0.0,11.6522903226
15010940,26,0.0,12.5056935484
15010940,27,0.0,14.1765806452
15010940,28,0.0,15.5216612903
15014394,22,0.0,11.0552419355
15014394,26,0.0,11.7151935484
15014394,27,0.0,13.223983871
15014394,28,0.0,14.5896451613
15015538,22,0.0,9.69696774194
15015538,26,0.0,10.3598548387
15015538,27,0.0,11.7597741936
15015538,28,0.0,13.3806935484
15017336,22,0.0,15.0514032258
15017336,26,0.0,16.1124354839
15017336,27,0.0,17.1028225806
15017336,28,1.46673399015,18.6733548388
15020834,22,0.0,1.97440322581
15020834,26,0.0,3.7524032258
15020834,27,0.0,8.02819354838
15020834,28,0.0,10.6046612903
15021431,22,2.35242857143,13.3363548388
15021431,26,2.54858928571,14.1360967742
15021431,27,3.77658066503,15.3566935484
15021431,28,5.07081834975,16.7726774193
15028553,22,0.0,8.87762903225
15028553,26,0.0,9.36629032258
15028553,27,0.0,11.6456612903
15028553,28,0.0,13.3486290322
15030210,22,0.0,11.7339032258
15030210,26,0.0,13.3433548387
15030210,27,0.0,14.7393064516
15030210,28,0.0,16.2747258065
15030215,22,0.0,12.4902580645
15030215,26,0.0,13.3059193549
15030215,27,0.0,14.5888064516
15030215,28,0.0,16.1661612903
15030690,22,0.0,10.6472741936
15030690,26,0.0,11.2341290322
15030690,27,0.0,12.949483871
15030690,28,0.0,14.0561290323
15033489,22,0.0,10.9026290323
15033489,26,0.0,12.1028064516
15033489,27,0.0,13.5605483871
15033489,28,0.0,15.2857580646
15033628,22,0.0,13.555016129
15033628,26,0.0,14.1997580646
15033628,27,0.0,15.643032258
15033628,28,0.0,17.6709516129
15033785,22,0.0,3.1539516129
15033785,26,0.0,4.89553225806
15033785,27,0.0,7.72666129032
15033785,28,0.0,9.65170967742
15039114,22,0.0,12.4238387097
15039114,26,0.0,13.6531129033
15039114,27,0.0,15.0911129032
15039114,28,0.0,15.8877903226
15040320,22,0.0,5.49620967742
15040320,26,0.0,7.37520967742
15040320,27,0.0,9.73266129033
15040320,28,0.0,11.5513064516
15043288,22,0.0,14.5368387097
15043288,26,0.0,15.7155806451
15043288,27,0.0,16.6290806451
15043288,28,0.0,18.2382258065
15045030,22,0.0,14.0286774194
15045030,26,0.0,15.2238387097
15045030,27,0.0,15.7935
15045030,28,0.0,17.5065806452
15052128,22,0.0,11.9279193549
15052128,26,0.0,13.2710483871
15052128,27,0.0,14.6902419355
15052128,28,0.0,16.5920483871
15054071,22,0.0,8.48001612903
15054071,26,0.0,9.07190322581
15054071,27,0.0,11.4389677419
15054071,28,0.0,13.2813064516
15054669,22,0.0,14.0193387097
15054669,26,0.0,14.809483871
15054669,27,0.0,16.3600806451
15054669,28,0.0,17.4388548387
15057111,22,0.0,0.0
15057111,26,0.0,0.0
15057111,27,0.0,0.0
15057111,28,0.0,0.0
15061108,22,0.0,11.3528548387
15061108,26,0.0,12.7335806451
15061108,27,0.0,14.5176129032
15061108,28,0.0,15.5926774194
15066656,22,0.0,12.860983871
15066656,26,0.0,13.5532580645
15066656,27,0.0,14.7895
15066656,28,0.0,16.8523548387
15066880,22,0.0,0.370854838709
15066880,26,0.0,4.65711290323
15066880,27,0.0,7.54241935484
15066880,28,0.0,9.85743548385
15067750,22,0.0,14.5408225807
15067750,26,0.0,15.8362580645
15067750,27,0.0,16.4338225807
15067750,28,0.0,18.1098064517
15068231,22,0.0,10.0311774194
15068231,26,0.0,10.5487258065
15068231,27,0.0,11.8401129033
15068231,28,0.0,13.5351612904
15069801,22,0.0,10.1856612903
15069801,26,0.0,10.4333064516
15069801,27,0.0,12.5609193549
15069801,28,0.0,14.5078225807
15070987,22,0.0,13.6238870968
15070987,26,0.0,14.428532258
15070987,27,0.0,16.047516129
15070987,28,0.0,17.2239032259
15071460,22,0.0,9.56753225807
15071460,26,0.0,10.3173225806
15071460,27,0.0,12.2008870968
15071460,28,0.0,13.4919032258
15077540,22,0.0,4.67559677419
15077540,26,0.0,6.72130645161
15077540,27,0.0,9.01391935484
15077540,28,0.0,11.2335483871
15077842,22,0.0,13.8332258065
15077842,26,0.0,14.3486129032
15077842,27,0.0,16.0397258065
15077842,28,0.0,17.7963225806
15081091,22,0.0,9.14837096774
15081091,26,0.0,10.111516129
15081091,27,0.0,11.7687258064
15081091,28,0.0,13.4583709677
15082247,22,0.0,14.7318870968
15082247,26,0.0,15.5612903226
15082247,27,0.0,16.8135806452
15082247,28,0.0,18.6197419355
15083167,22,0.0,10.6248225806
15083167,26,0.0,11.236532258
15083167,27,0.0,13.5275806452
15083167,28,0.0,14.9590645161
15083656,22,0.0,11.0211612904
15083656,26,0.0,11.602983871
15083656,27,0.0,13.485516129
15083656,28,0.0,14.4892096774
15084031,22,0.0,0.0
15084031,26,0.0,0.0
15084031,27,0.0,7.46383870968
15084031,28,0.0,11.8962096774
15085205,22,0.0,11.3977741935
15085205,26,0.0,12.0930806451
15085205,27,0.0,13.3804032258
15085205,28,0.0,15.410483871
15085636,22,0.0,14.2612580645
15085636,26,0.0,15.4454838709
15085636,27,0.0,16.0339838709
15085636,28,0.0,17.4714516129
15086055,22,0.0,9.55643548387
15086055,26,0.0,10.1066129032
15086055,27,0.0,11.5796451613
15086055,28,0.0,13.052032258
15086385,22,0.0,10.0153548387
15086385,26,0.0,10.702451613
15086385,27,0.0,12.6454838709
15086385,28,0.0,13.7966290323
15096882,22,0.0,0.762370967742
15096882,26,0.0,4.10433870967
15096882,27,0.0,8.91080645161
15096882,28,0.0,10.9574032259
15101175,22,0.0,7.00401612904
15101175,26,0.0,8.34379032258
15101175,27,0.0,9.22075806451
15101175,28,0.0,11.3052096774
15102769,22,0.0,8.61620967742
15102769,26,0.0,9.27848387097
15102769,27,0.0,10.992967742
15102769,28,0.0,12.8085483871
15103428,22,0.0,9.09153225806
15103428,26,0.0,10.1225967742
15103428,27,0.0,11.3426129033
15103428,28,0.0,12.9376129033
15109573,22,0.0,11.2055161291
15109573,26,0.0,13.1646290323
15109573,27,0.0,14.3130322581
15109573,28,0.0,15.7144032258
15110299,22,0.0,13.5717741936
15110299,26,0.0,14.4855483871
15110299,27,0.0,15.8806612904
15110299,28,0.0,17.4653870967
15110705,22,0.0789285714285,14.9697741936
15110705,26,0.348120689655,15.9548709678
15110705,27,1.06583559113,16.8712419355
15110705,28,2.48373214286,18.6779032258
15112024,22,0.0,8.86227419354
15112024,26,0.0,9.37303225806
15112024,27,0.0,11.3537741935
15112024,28,0.0,13.3813387097
15115711,22,0.0,12.2056129032
15115711,26,0.0,13.6747096775
15115711,27,0.0,14.928483871
15115711,28,0.0,16.3018709677
15116260,22,0.0,14.8375161291
15116260,26,0.0,15.4772580645
15116260,27,0.0,16.6906774193
15116260,28,0.0,18.2689032258
15118657,22,0.0,11.2484354838
15118657,26,0.0,11.4296129032
15118657,27,0.0,13.3871774193
15118657,28,0.0,15.0551774193
15119087,22,0.0,13.7341129032
15119087,26,0.0,15.1248870968
15119087,27,0.0,15.8977741935
15119087,28,0.0,17.1010967742
15121384,22,0.0,9.44980645162
15121384,26,0.0,10.3580806452
15121384,27,0.0,12.5153870968
15121384,28,0.0,13.8836935484
15121513,22,0.0,0.727919354839
15121513,26,0.0,3.85096774193
15121513,27,0.0,8.68211290323
15121513,28,0.0,10.9188225807
15123452,22,0.0,14.4005322581
15123452,26,0.0,15.433
15123452,27,0.0,16.6392096774
15123452,28,0.796613300493,18.438967742
15126243,22,0.0,0.0
15126243,26,0.0,0.0
15126243,27,0.0,0.0
15126243,28,0.0,4.82701612903
15126838,22,0.0,12.3850967742
15126838,26,0.0,12.9579193548
15126838,27,0.0,14.4397741936
15126838,28,0.0,16.4974032258
15128465,22,0.0,15.4205967742
15128465,26,0.0,16.187
15128465,27,0.0,17.4297419355
15128465,28,0.0117678571429,18.9322903226
15128651,22,0.0,13.7899032258
15128651,26,0.0,14.9386129033
15128651,27,0.0,15.3352258064
15128651,28,0.0,17.1511290323
15133028,22,0.0,15.3207580646
15133028,26,0.0,15.9383225806
15133028,27,0.373303571429,17.2725483871
15133028,28,2.14070812808,18.9977419355
15133356,22,0.0,14.9720483871
15133356,26,0.0,16.0795322581
15133356,27,0.305393472906,17.2309677419
15133356,28,1.92744827586,18.8017903226
15133490,22,0.0,11.0001935484
15133490,26,0.0,11.3122741935
15133490,27,0.0,13.3030645162
15133490,28,0.0,14.8084354839
15134308,22,0.0,0.0
15134308,26,0.0,2.10837096774
15134308,27,0.0,7.56556451613
15134308,28,0.0,10.4665645161
15134361,22,0.0,13.0459193548
15134361,26,0.0,14.3033709677
15134361,27,0.0,15.2335645162
15134361,28,0.0,17.0477580645
15135087,22,2.61438238916,14.5111935484
15135087,26,2.4985,15.399
15135087,27,3.90302093596,16.5901129033
15135087,28,4.90667857143,17.7715
15137146,22,0.0,10.0562741936
15137146,26,0.0,10.7044838709
15137146,27,0.0,12.5740967742
15137146,28,0.0,13.6084032258
15138041,22,0.0,13.4660645162
15138041,26,0.0,14.082
15138041,27,0.0,15.5029677419
15138041,28,0.0,17.4022580645
15139926,22,0.0,15.670032258
15139926,26,0.0,16.6103225806
15139926,27,0.0,17.9094516129
15139926,28,0.0,19.1880645161
15141117,22,0.0,0.0
15141117,26,0.0,0.0
15141117,27,0.0,0.0
15141117,28,0.0,0.0
15143614,22,0.0,9.9694032258
15143614,26,0.0,10.8232580646
15143614,27,0.0,12.736967742
15143614,28,0.0,14.4707580645
15146691,22,0.0,12.1965
15146691,26,0.0,12.5864516129
15146691,27,0.0,14.0018548387
15146691,28,0.0,15.4989032258
15146820,22,0.0,10.5995
15146820,26,0.0,11.4327258065
15146820,27,0.0,12.9875806452
15146820,28,0.0,14.3447096774
15147612,22,0.0,0.0
15147612,26,0.0,2.48935483871
15147612,27,0.0,6.96319354839
15147612,28,0.0,9.38337096774
15150846,22,0.0,0.0
15150846,26,0.0,0.0
15150846,27,0.0,4.2
15150846,28,0.0,8.24332258064
15152276,22,0.0,11.9784193549
15152276,26,0.0,12.3485322581
15152276,27,0.0,13.8140645162
15152276,28,0.0,16.0945806452
15152805,22,0.0,13.5951774194
15152805,26,0.0,14.4343064516
15152805,27,0.0,15.8041935484
15152805,28,0.0,17.9760645162
15155354,22,0.0,12.3802741936
15155354,26,0.0,13.3384354839
15155354,27,0.0,14.6036129033
15155354,28,0.0,16.0157096774
15158013,22,0.0,15.3463870968
15158013,26,0.0,16.6081451613
15158013,27,0.441990763547,17.5427903226
15158013,28,2.17879064039,18.7405806451
15167009,22,0.0,14.2296290322
15167009,26,0.0,15.364032258
15167009,27,0.0,16.2195967742
15167009,28,0.0,17.3239677419
15168653,22,0.0,10.0299354839
15168653,26,0.0,11.2798709677
15168653,27,0.0,12.4367258064
15168653,28,0.0,14.1938870968
15172152,22,0.0,12.6666612903
15172152,26,0.0,12.571532258
15172152,27,0.620232142857,14.1939354838
15172152,28,0.622014778326,15.9174032258
15174343,22,0.0,10.1318064516
15174343,26,0.0,10.4887419355
15174343,27,0.0,12.4697741936
15174343,28,0.0,13.7812903226
15176216,22,0.0,10.4252258065
15176216,26,0.0,11.7762096774
15176216,27,0.0,13.5348709677
15176216,28,0.0,14.7765967742
15178925,22,0.0,8.43606451613
15178925,26,0.0,9.29693548387
15178925,27,0.0,10.9563387096
15178925,28,0.0,12.4560483871
15179676,22,0.0,14.3959193548
15179676,26,0.0,15.5855
15179676,27,0.0,16.4803548387
15179676,28,0.0,17.639483871
15181605,22,0.0,9.11562903226
15181605,26,0.0,9.63332258065
15181605,27,0.0,11.2682419355
15181605,28,0.0,12.7664354839
15182108,22,0.0,15.0184838709
15182108,26,0.0,16.1058870967
15182108,27,0.0,17.2576774194
15182108,28,0.922630541871,18.8750967742
15184771,22,0.0,11.4612580646
15184771,26,0.0,11.8387580645
15184771,27,0.0,13.3557258064
15184771,28,0.0,15.2378064517
15186596,22,0.0,11.3227419355
15186596,26,0.0,12.5143387097
15186596,27,0.0,13.9691774194
15186596,28,0.0182321428572,15.5683064516
15188132,22,0.0,8.51319354839
15188132,26,0.0,8.89508064516
15188132,27,0.0,10.4954193549
15188132,28,0.0,12.3393548387
15189244,22,0.0,10.222483871
15189244,26,0.0,11.0223548387
15189244,27,0.0,12.6845967742
15189244,28,0.0,14.3092419355
15192102,22,0.0,10.8582096774
15192102,26,0.0,11.686983871
15192102,27,0.0,13.2929193548
15192102,28,0.0,14.9959354839
15192669,22,0.0,10.0049677419
15192669,26,0.0,10.8971774194
15192669,27,0.0,11.9425
15192669,28,0.0,13.8501612903
15193752,22,0.0,11.1748064516
15193752,26,0.0,11.8541612903
15193752,27,0.0,13.7324193549
15193752,28,0.0,15.1958064516
15196632,22,0.0,12.8100645161
15196632,26,0.0,13.9810967742
15196632,27,0.0,15.4589516129
15196632,28,0.0,16.4474354839
15199699,22,0.0,15.2165806452
15199699,26,0.0,16.1687258064
15199699,27,0.0,17.4587258064
15199699,28,0.589553571429,18.9877903226
15202100,22,0.0,14.9972258065
15202100,26,0.0,15.9639677419
15202100,27,0.0,17.1995
15202100,28,0.983299261085,18.6326451613
15205739,22,0.0,9.24316129033
15205739,26,0.0,9.7214516129
15205739,27,0.0,11.4201774193
15205739,28,0.0,12.7157903226
15205810,22,0.0,8.40801612904
15205810,26,0.0,9.19527419355
15205810,27,0.0,11.5647741936
15205810,28,0.0,13.1874193549
15206497,22,0.0,9.83562903227
15206497,26,0.0,10.713
15206497,27,0.0,12.1868225806
15206497,28,0.0,13.3960322581
15207296,22,0.0,13.0738387097
15207296,26,0.0,14.3751451613
15207296,27,0.0,15.8645806451
15207296,28,0.0,17.1672580645
15212249,22,0.0,7.59196774194
15212249,26,0.0,8.72177419354
15212249,27,0.0,10.978032258
15212249,28,0.0,12.6142741935
15214201,22,0.0,10.8068709678
15214201,26,0.0,11.4828387097
15214201,27,0.0,13.3525
15214201,28,0.0,15.1236935484
15214321,22,0.0,12.0739677419
15214321,26,0.0,13.5839193548
15214321,27,0.0,15.1861774193
15214321,28,0.0,16.050967742
15215248,22,0.0,14.7477096775
15215248,26,0.0,15.8646129033
15215248,27,0.0,17.0457096774
15215248,28,0.934517857143,18.6945161291
15216418,22,0.0,9.42906451613
15216418,26,0.0,10.0358548387
15216418,27,0.0,11.9449193549
15216418,28,0.0,13.397516129
15216748,22,0.0,13.4537580645
15216748,26,0.0,14.3636129032
15216748,27,0.0989642857145,16.1143870968
15216748,28,0.351032635468,17.0559032258
15217657,22,0.0,10.3206290323
15217657,26,0.0,11.6407096774
15217657,27,0.0,12.8975645161
15217657,28,0.0,14.9049516129
15222100,22,0.0,13.6304193548
15222100,26,0.0,14.7340322581
15222100,27,0.0,15.6153870967
15222100,28,0.0,17.2104354838
15225049,22,0.0,12.441983871
15225049,26,0.0,13.6623225806
15225049,27,0.0,15.0275
15225049,28,0.0,16.7536451613
15229069,22,0.0,15.2202419355
15229069,26,0.0,16.2997903226
15229069,27,0.128844827586,17.4052741935
15229069,28,1.7170135468,18.7262903226
15230874,22,0.0,15.8552258065
15230874,26,0.0,16.8196612904
15230874,27,0.132224137931,17.8291774194
15230874,28,1.93948337438,19.3129032258
15231454,22,0.0,14.2427419355
15231454,26,0.0,15.4981935484
15231454,27,0.0,16.586467742
15231454,28,0.0,17.2425483871
15231747,22,0.0,12.1057580645
15231747,26,0.0,13.6030483871
15231747,27,0.0,14.8871612904
15231747,28,0.0,16.6239516129
15232652,22,0.0,11.9810322581
15232652,26,0.0,12.8768870967
15232652,27,0.0,14.6376451613
15232652,28,0.0,15.6187096774
15233855,22,0.0,10.270483871
15233855,26,0.0,11.0406129032
15233855,27,0.0,13.0840967742
15233855,28,0.0,14.5445322581
15234041,22,0.0,10.9557258064
15234041,26,0.0,11.7308870967
15234041,27,0.0,13.8916290323
15234041,28,0.0,15.1976774194
15240072,22,0.0,9.59380645162
15240072,26,0.0,10.3149516129
15240072,27,0.0,12.3544032258
15240072,28,0.0,13.844483871
15242835,22,0.0,13.7811129033
15242835,26,0.0,15.2395806451
15242835,27,0.0,16.1021935484
15242835,28,0.0,17.1163870967
15244304,22,0.0,15.5726451613
15244304,26,0.0,16.4432741935
15244304,27,0.0,17.9161290322
15244304,28,0.0,19.0986774194
15245256,22,0.0,14.2507258064
15245256,26,0.0,15.3248225807
15245256,27,0.0,15.9053064516
15245256,28,0.0,17.5903225806
15245583,22,0.0,9.37345161291
15245583,26,0.0,9.57414516129
15245583,27,0.0,11.3013064516
15245583,28,0.0,13.0169032258
15245698,22,0.0,7.88535483871
15245698,26,0.0,8.10083870968
15245698,27,0.0,9.95208064516
15245698,28,0.0,11.7215483871
15245792,22,0.0,12.0468387097
15245792,26,0.0,12.974
15245792,27,0.0,14.4166774194
15245792,28,0.0,15.9069032258
15248126,22,0.0,10.2887903226
15248126,26,0.0,10.691532258
15248126,27,0.0,12.5423870968
15248126,28,0.0,13.7959193548
15248194,22,0.0,13.834032258
15248194,26,0.0,15.1398225806
15248194,27,0.0,15.9281935483
15248194,28,0.0,17.0467903226
15248291,22,0.0,14.3431451613
15248291,26,0.0,15.149983871
15248291,27,0.0,16.0215
15248291,28,0.0,17.6365645161
15249754,22,0.0,13.6605967742
15249754,26,0.0,14.7647741936
15249754,27,0.0,15.2713548387
15249754,28,0.0,16.9500967742
15249958,22,0.0,12.5556612903
15249958,26,0.0,14.0032258065
15249958,27,0.0,15.4200806451
15249958,28,0.0,16.4911129032
15251961,22,0.0,11.0626129032
15251961,26,0.0,11.6644354838
15251961,27,0.0,13.0255
15251961,28,0.0,14.6361290323
15253282,22,0.0,15.6196451613
15253282,26,0.0,16.8312096774
15253282,27,0.140310344828,17.8398870968
15253282,28,1.4715979064,19.2185322581
15255472,22,0.0,11.7209677419
15255472,26,0.0,12.3148870968
15255472,27,0.0,14.065516129
15255472,28,0.0,15.6265645161
15260594,22,0.0,9.69532258065
15260594,26,0.0,10.9654354838
15260594,27,0.0,12.606016129
15260594,28,0.0,14.0797741935
15261025,22,0.0,7.66496774193
15261025,26,0.0,9.51808064516
15261025,27,0.0,11.8700645162
15261025,28,0.0,13.7292580645
15262224,22,0.0,11.8501451613
15262224,26,0.0,12.8833548387
15262224,27,0.0,14.0127903225
15262224,28,0.0,15.3463548387
15263461,22,0.0,14.9803709677
15263461,26,0.0,16.4774193548
15263461,27,0.0,16.9223387097
15263461,28,0.0,18.0791612904
15263647,22,0.0,14.3219354838
15263647,26,0.0,14.885516129
15263647,27,0.0,16.2426290323
15263647,28,0.0,18.0807741935
15264246,22,0.0,11.5313387097
15264246,26,0.0,12.3287741936
15264246,27,0.0,14.206467742
15264246,28,0.0,15.9023064517
15266760,22,0.0,15.3218548387
15266760,26,0.0,16.3530322581
15266760,27,0.0,17.4194032258
15266760,28,1.47399384236,18.814016129
15267723,22,0.0,11.5021129032
15267723,26,0.0,12.0261774193
15267723,27,0.0,13.3584838709
15267723,28,0.0,15.5683064516
15268149,22,0.0,9.03870967741
15268149,26,0.0,9.54493548388
15268149,27,0.0,11.7330322581
15268149,28,0.0,13.2437741935
15268748,22,0.0,10.9992580646
15268748,26,0.0,12.5464516129
15268748,27,0.0,14.2710161291
15268748,28,0.0,15.510532258
15272433,22,0.0,11.8558387097
15272433,26,0.0,12.8014032259
15272433,27,0.0,14.3312096774
15272433,28,0.0,15.7584032258
15272726,22,0.0,12.0901290323
15272726,26,0.0,13.1478870967
15272726,27,0.0,14.8428225807
15272726,28,0.0,16.1937903226
15273045,22,0.0,11.3698870967
15273045,26,0.0,13.2647096774
15273045,27,0.0,14.7546451613
15273045,28,0.0,16.1292096774
15274411,22,0.0,11.7188709677
15274411,26,0.0,11.9745645161
15274411,27,0.0,13.6734838709
15274411,28,0.0,15.121467742
15279086,22,0.0,12.6930645161
