,mm,y0,y1,ebint,d0mean,d1mean,d2mean,d3mean,d4mean,d5mean,d6mean,d7mean,d8mean,d9mean,d0std,d1std,d2std,d3std,d4std,d5std,d6std,d7std,d8std,d9std
6846,26,2031,2040,115404,16.9638673913,16.8885706522,16.2920956522,15.0729163043,13.40745,11.5642119565,9.88024347826,8.61668804348,7.74043695652,7.17144347826,2.97410063907,2.93256471837,2.6605798311,2.35524912164,2.50238334743,2.54641707357,2.25760905223,1.84146371958,1.45218660103,1.25202623721
6847,22,2001,2010,115404,15.6840630435,15.6093717391,15.0551576087,14.1571456522,12.9364467391,11.3542586957,9.63365869565,8.24782391304,7.37779673913,6.85547173913,2.35282430065,2.31495739575,2.08502877343,2.08052795323,2.41958453735,2.5449494614,2.35047742166,1.82691722642,1.39970921548,1.18056027867
6848,28,2091,2100,14785584,18.866601087,18.8115076087,18.5050565217,17.838325,16.9241141304,15.7090380435,14.1304619565,12.3950956522,10.8163206522,9.74768804348,2.11065096235,2.05760992906,1.87951936968,1.7546604723,1.77008466106,2.14993528401,2.46279498118,2.45603817575,2.00621487441,1.56011621992
6849,27,2061,2070,14785584,17.8732478261,17.8255836957,17.4798978261,16.8650065217,16.1054108696,15.0373641304,13.5104076087,11.7328891304,10.5081956522,9.69186304348,2.50577231399,2.4721863495,2.32487364871,2.12321743604,1.82538293468,1.91170944901,2.17977684619,2.10483898637,1.89629445104,1.72412658519
6850,26,2031,2040,14785584,16.9924315217,16.9391032609,16.5535771739,15.7529152174,14.9408271739,14.0948771739,13.212901087,12.1512478261,10.8062815217,9.7488423913,2.68638801024,2.66489616789,2.46705324978,2.19218678301,2.01623190917,2.06968965548,2.3070177533,2.35897702084,2.32043063151,2.03830799386
6851,22,2001,2010,14785584,15.7677728261,15.7241836957,15.419351087,14.8325836957,14.0998543478,13.3470902174,12.621701087,11.6724826087,10.7163858696,9.9193076087,2.20298400546,2.15857292205,1.9776498246,1.78325816343,1.83031102576,2.07304297883,2.25711504955,2.31591590441,2.18857334544,2.00603121838
6852,28,2091,2100,11847166,19.1662391304,19.0592141304,18.5330565217,17.689376087,16.5093554348,14.4856456522,12.2192836957,10.2908641304,9.20733152174,8.61795,2.01642947818,1.95687185999,1.79589899077,1.71580045177,2.04797915118,2.37787176827,2.32512831592,1.56148676258,1.11722948268,0.980328947979
6853,27,2061,2070,11847166,17.9460891304,17.8628815217,17.4661717391,16.6893858696,15.4950619565,13.9173,12.004251087,10.3733086957,9.24108369565,8.509125,2.33648932325,2.31619315031,2.27701137594,2.1478154775,1.92984824243,2.02389009527,2.05776374416,1.71572418092,1.26893991749,1.07245488712
6854,26,2031,2040,11847166,17.1614402174,17.0897782609,16.6352521739,15.6965271739,14.458701087,12.9800141304,11.3324630435,9.85900652174,8.93575326087,8.28733913043,2.5206898098,2.49805343255,2.38869288551,2.0476044485,2.04085113269,2.32373585669,2.28739085881,2.13474505157,1.95151832717,1.65330277622
6855,22,2001,2010,11847166,15.8077869565,15.7513586957,15.3744163043,14.697426087,13.6960902174,12.5461336957,11.2058978261,9.85503478261,8.79232173913,7.97300652174,2.03835192507,2.01773319618,1.92293026235,1.90032534039,2.07461299392,2.45940568485,2.52478235445,2.29090354017,1.93764654057,1.45701655761
6856,28,2091,2100,1775489,18.0784608696,17.9931032609,17.3062467391,15.8629206522,13.5273478261,10.9716684783,9.12896195652,7.9463423913,7.13711630435,6.63613478261,2.25807136081,2.22447219576,2.13428460414,2.56852944408,2.8406168223,2.69411031985,2.20288918499,1.77042810126,1.34359639783,1.08769021089
6857,27,2061,2070,1775489,16.8876543478,16.7864206522,16.1641630435,15.0304456522,13.377798913,11.3155684783,9.65597608696,8.41343478261,7.57323695652,7.00829021739,2.91248569674,2.84545933654,2.64661309125,2.55609391442,2.54755134728,2.41682059818,2.1725731472,1.86252946171,1.60949889009,1.44211275667
6858,26,2031,2040,1775489,15.1743315217,15.0673434783,14.1819456522,12.8514880435,11.3659358696,9.88970543478,8.65178913043,7.71997391304,6.97036956522,6.51386195652,3.62931176728,3.59888834751,3.3960247367,3.35230842199,3.19681994927,3.01523591636,2.6729212775,2.2470450366,1.75945480549,1.47265375463
6859,22,2001,2010,1775489,13.7460586957,13.6803630435,13.1524326087,12.207776087,11.1015456522,9.85400108696,8.7436173913,7.57992934783,6.72246630435,6.24214456522,3.12373514682,3.01573544802,2.88298033923,2.85075671108,2.85052425205,2.80336711291,2.69057642459,2.13043346915,1.61920958396,1.35959970497
6860,28,2091,2100,9626165,20.0112630435,19.8875771739,19.2240445652,17.7925782609,14.8886684783,11.6125108696,9.68062934783,8.65923478261,8.03569456522,7.62506847826,2.09614222119,2.00091707171,1.8085811978,1.8181382466,2.27207623262,1.89171567691,1.27907201578,1.03922103962,0.91488474046,0.841847053875
6861,27,2061,2070,9626165,18.9036554348,18.7923358696,18.2306423913,17.0661467391,14.5229663043,11.3558358696,9.3166,8.13627282609,7.44851956522,7.00944565217,2.36839744669,2.32983417176,2.17793423586,1.79987153005,2.07148374382,1.85338512112,1.38057562343,1.07375222344,0.9581823639,0.895786653931
6862,26,2031,2040,9626165,18.066701087,17.9431619565,17.1378586957,15.7449641304,13.7113967391,10.9496923913,8.8443173913,7.69382282609,7.07192717391,6.685725,2.61549718491,2.59521094827,2.31820488026,1.92276819958,2.20526937456,2.13413624454,1.48498637523,1.17152262563,1.0819410549,1.05338241122
6863,22,2001,2010,9626165,16.7302576087,16.6492858696,16.1050826087,14.912,13.3457282609,11.1832456522,9.17910978261,8.07432717391,7.42657934783,7.02560434783,2.15695082759,2.12747270199,1.87197939782,1.79059165242,2.13316303791,2.05523545177,1.45732384449,1.08047467127,0.88009898185,0.818307761797
6864,28,2091,2100,15702641,19.802898913,19.6088945652,18.7284434783,16.406423913,12.3106608696,9.49912391304,8.13608152174,7.37835108696,6.91756413043,6.61680434783,2.15139939518,2.03111059228,1.74886749958,2.11123563722,2.16659798015,1.35771838386,1.027887085,0.875358398603,0.798611740384,0.763599027103
6865,27,2061,2070,15702641,18.6774923913,18.5106706522,17.7607293478,15.6633293478,12.0211445652,9.3908826087,7.9103673913,7.10934021739,6.6251576087,6.30893152174,2.60095613539,2.56951382572,2.48480045759,2.13870099063,2.09680802071,1.52559653768,1.06713783949,0.874916651719,0.767895171699,0.711928875149
6866,26,2031,2040,15702641,17.8399945652,17.6569326087,16.6072282609,14.4963641304,11.2698619565,8.67822717391,7.32844782609,6.59876304348,6.15386195652,5.85697934783,2.84922004962,2.78650373245,2.34636465001,2.22515581952,2.24507284949,1.59653420523,1.14533530331,0.949127814703,0.856991903335,0.816029795675
6867,22,2001,2010,15702641,16.6520304348,16.4942097826,15.6863304348,13.8415619565,11.0669402174,8.49763695652,7.20640978261,6.50006956522,6.07704891304,5.79583695652,2.43011454549,2.36503393533,2.04038858915,2.1419844288,2.28885043199,1.47758796285,1.02944764261,0.810992259917,0.698134174943,0.644299882821
6868,28,2091,2100,10789856,19.0148663043,19.0069228261,18.9048858696,18.6956945652,18.4134880435,18.0750173913,17.7475032609,17.4058369565,17.0359413043,16.6708956522,2.01697854826,2.00102736603,1.94044223138,1.85522560659,1.82461425854,1.87297814376,1.96294088066,2.04855097799,2.144794486,2.20148308453
6869,27,2061,2070,10789856,18.0492206522,18.0423315217,17.966251087,17.7907086957,17.536701087,17.2659217391,17.0189923913,16.7332684783,16.4348163043,16.1561282609,2.25727523213,2.24933365635,2.21935145783,2.19384940457,2.13911192224,2.0517719252,2.00029716425,1.92266333082,1.89939342874,1.96362572057
6870,26,2031,2040,10789856,17.2807347826,17.276225,17.1867967391,16.9400554348,16.5959706522,16.2629641304,15.9418326087,15.6608086957,15.3718641304,15.1204652174,2.36398701117,2.36082615988,2.32249420047,2.23622496444,2.16849171699,2.16163249875,2.1243488932,2.0601865415,2.05187613558,2.13479367676
6871,22,2001,2010,10789856,15.9333804348,15.9295,15.863048913,15.7158423913,15.4862271739,15.2296717391,14.9673630435,14.7237847826,14.4458423913,14.2218315217,1.92386290677,1.92121429626,1.86504835762,1.79008671657,1.71935033582,1.71101670418,1.74800748397,1.8619388579,1.97884580459,2.10988656407
6872,28,2091,2100,2106727,17.2705858696,17.0131391304,15.9193141304,13.0045793478,9.24475543478,7.25400869565,6.29494673913,5.75782717391,5.41370217391,5.16868913043,2.38418827471,2.22491916988,1.84713350557,2.32833051572,1.94021820732,1.21124312707,0.874670448987,0.711603965734,0.630959552511,0.586627986968
6873,27,2061,2070,2106727,16.0362586957,15.8322434783,14.7948902174,12.0079065217,8.95511956522,7.0926076087,6.16489130435,5.66286195652,5.34297608696,5.11457173913,2.81006534306,2.72856289395,2.43187098449,2.47378364346,1.98831616439,1.27874009647,0.853133793728,0.687150750518,0.614357299706,0.57540768654
6874,26,2031,2040,2106727,14.7549782609,14.3927445652,12.9593858696,10.7252141304,8.28247391304,6.71559565217,5.85419456522,5.408025,5.12595108696,4.921075,3.19566444251,3.09400866729,2.6834100603,2.47821696688,2.13774447644,1.51210361782,0.988573567159,0.785119958831,0.683904555889,0.613981699692
6875,22,2001,2010,2106727,13.2244826087,12.9337978261,11.8231228261,10.0243826087,7.9937173913,6.46168586957,5.69498804348,5.30330434783,5.05822608696,4.88755652174,3.39397156747,3.14355505356,2.82575518446,2.75892194873,2.35262718438,1.55211257494,1.06712938276,0.868320800638,0.771774720166,0.711352625835
6876,28,2091,2100,6814412,17.9338913043,17.6649032609,16.1297684783,12.182826087,8.58114130435,6.87098586957,6.04020869565,5.56780108696,5.25704891304,5.02941847826,2.33696650587,2.20404344131,2.24141920874,2.60718098028,1.76792038975,1.08297535423,0.771334035041,0.635018084788,0.570207765047,0.531617514379
6877,27,2061,2070,6814412,16.5946641304,16.3154554348,14.8693836957,11.5997619565,8.26120652174,6.63490543478,5.80555869565,5.35481304348,5.0602,4.84393695652,2.81876458234,2.69113965167,2.56110881428,2.53664357308,1.86356575463,1.20838753286,0.788936890797,0.629103486545,0.544011044502,0.481484890778
6878,26,2031,2040,6814412,15.1851304348,14.7333043478,12.9945304348,10.1381304348,7.57773695652,6.12005543478,5.41632173913,5.0241923913,4.77037282609,4.58553586957,3.36442674775,3.26668155565,3.13224888897,2.93875894437,2.08855972062,1.29672531817,0.875198657856,0.660071378857,0.539629370573,0.44770865655
6879,22,2001,2010,6814412,13.632025,13.3356173913,11.9841847826,9.87300978261,7.67282173913,6.22937391304,5.5396423913,5.1436,4.88569565217,4.6903326087,3.20962611228,3.01955304746,2.94954797086,2.67619194741,2.06440230893,1.27966290675,0.903544342001,0.683126548434,0.570451432238,0.492092470124
6880,28,2091,2100,11850413,18.3441902174,18.3287380435,18.200348913,17.949501087,17.570448913,17.146425,16.7313663043,16.2780597826,15.8292565217,15.3546902174,2.07979240607,2.05725014808,1.98519497238,1.86016130088,1.83863810352,1.89565740571,1.97536481928,2.12468290349,2.21006251874,2.31378495758
6881,27,2061,2070,11850413,17.4427554348,17.4266195652,17.3193315217,17.0471336957,16.6883586957,16.3689945652,15.9942021739,15.6443630435,15.2623793478,14.8663445652,2.41274309774,2.39928212805,2.34464549429,2.26859645424,2.14854214754,2.05232087232,1.89219048506,1.86765439257,1.9408885793,2.06827554759
6882,26,2031,2040,11850413,16.7261673913,16.714948913,16.567751087,16.2145869565,15.7687826087,15.3731945652,14.9810076087,14.6364173913,14.3072119565,14.0328347826,2.55874718397,2.5492644749,2.4814019143,2.33968741461,2.24389073742,2.17725420518,2.09672357363,2.10755553025,2.17300841032,2.2630107443
6883,22,2001,2010,11850413,15.3566282609,15.3478793478,15.2463402174,15.0133358696,14.6860836957,14.3398967391,14.0175119565,13.6686467391,13.3712804348,13.1319380435,2.01829635731,2.00922794564,1.91458543415,1.81550260106,1.71943391264,1.70030282945,1.79681901185,1.92118889509,2.1300811618,2.28777584552
6884,28,2091,2100,4002244,19.7345065217,19.5275826087,18.5796391304,15.7148043478,10.6944228261,8.15573804348,7.03960652174,6.449625,6.09816304348,5.86036847826,2.16346223548,2.06803620971,1.71904764173,2.24194845519,1.76457639897,0.940167245944,0.685895268562,0.579565799,0.538405211183,0.532154362567
6885,27,2061,2070,4002244,18.7418902174,18.5064326087,17.5867695652,15.0430565217,10.6566228261,8.12144347826,6.88263369565,6.23768695652,5.84351304348,5.57175326087,2.56232589948,2.44150301685,2.05866321003,2.01975547628,1.96083969214,1.32547914471,0.967560491795,0.815602908462,0.734200662994,0.696244506186
6886,26,2031,2040,4002244,17.8029695652,17.5342358696,16.3727793478,14.307125,10.4484206522,7.80443586957,6.64594456522,6.05480217391,5.6981576087,5.44939565217,2.77075146078,2.64113159994,1.91929242783,1.91977085044,2.0544581107,1.14055854357,0.75244987482,0.614407303946,0.560724758491,0.543955914554
6887,22,2001,2010,4002244,16.6645228261,16.4497195652,15.6086532609,13.878848913,10.6519021739,8.09368043478,6.91525978261,6.28835326087,5.90246304348,5.6384673913,2.27647369278,2.19136240698,1.75010635971,1.82685218307,1.80547184781,1.0025855769,0.719791313694,0.613155517792,0.57236371167,0.568340859867
6888,28,2091,2100,10683614,14.6741630435,14.5577847826,14.0038282609,13.2893902174,12.433125,11.298576087,10.1650782609,9.25167282609,8.53841086957,8.02901195652,2.4156999764,2.32633910221,2.10705723934,1.99995596113,2.05147212904,2.1733355841,2.34545163068,2.32741453608,2.20637156746,2.08052558461
6889,27,2061,2070,10683614,13.2999923913,13.2105945652,12.6100141304,11.8656456522,11.1085880435,10.4555826087,9.83451847826,9.22575869565,8.58095108696,8.05197173913,2.89616218475,2.82755629636,2.49806053667,2.24742810824,2.03733102222,1.98324970668,2.00799488923,1.97295534371,1.90491789649,1.79974345871
6890,26,2031,2040,10683614,11.7169934783,11.6153869565,10.9221521739,10.1293456522,9.5296576087,8.9342326087,8.29345434783,7.78916195652,7.38196521739,7.05139782609,3.63219031003,3.4859026817,3.03578102714,2.70498604625,2.54052076416,2.44090546762,2.28208320253,2.19809257179,2.11172950765,2.03171467981
6891,22,2001,2010,10683614,10.4506728261,10.3984597826,9.96954021739,9.38452826087,8.78760543478,8.33235434783,7.96043152174,7.64524347826,7.39403478261,7.2210076087,3.44778726261,3.25663373543,3.0125078741,2.66451265855,2.4045027673,2.27363662109,2.19582939525,2.13572914554,2.05161932723,2.01402117132
6892,28,2091,2100,853324,15.5120782609,15.4737032609,15.1166163043,14.5278673913,13.771273913,12.7694554348,11.648275,10.5837847826,9.67986195652,8.96716086957,2.59263660009,2.55802386111,2.39187477235,2.37294878097,2.50972462994,2.61168192447,2.68231922399,2.66730942454,2.52443909358,2.36527200703
6893,27,2061,2070,853324,13.8775673913,13.837151087,13.5186086957,12.9860065217,12.4079717391,11.689176087,11.0262717391,10.3599782609,9.70452173913,9.05262282609,3.35749922057,3.3374055205,3.19016312174,3.03244684168,2.89796104286,2.74998150226,2.69449146657,2.6149404131,2.4242701446,2.18306155978
6894,26,2031,2040,853324,11.776573913,11.7945217391,11.524648913,10.9798304348,10.4334652174,9.89744456522,9.40185869565,8.90170434783,8.49238804348,8.0763576087,4.33098267491,4.17980509482,3.99197811798,3.6933199254,3.48285538786,3.33372319792,3.23340102406,3.09888338688,2.99912144743,2.8212508569
6895,22,2001,2010,853324,10.4626521739,10.5243695652,10.3488336957,10.0721282609,9.68199891304,9.28195978261,8.93531956522,8.62111086957,8.37261847826,8.17257934783,4.05965411359,3.82558717653,3.67516995551,3.50127650169,3.26279532435,3.09079526682,2.95970655216,2.83105681592,2.76630261227,2.73330022698
6896,28,2091,2100,3587103,18.984825,18.94895,18.665898913,18.1349630435,17.41345,16.2339902174,14.8023880435,13.163673913,11.6804967391,10.5699347826,2.03779665219,2.00818036499,1.85514123293,1.77487289335,1.86785611533,2.1531420988,2.44122547279,2.52638520471,2.28678545212,1.87983756623
