ebint,clust30,clust30a,longitude,latitude,maxdepth,area
14132905.0,29.0,21.0,5.47409473106,60.83854647,21.5720559388,62443.5418056
7513654.0,8.0,16.0,11.6224497199,61.3931947554,16.4341827313,735657.097629
14600419.0,29.0,21.0,6.16289421812,61.5735868113,65.4987737165,645103.058508
4687788.0,8.0,24.0,9.05782026417,61.1839220947,21.6514428354,1051195.80825
914035.0,12.0,10.0,20.2623903872,68.3336698928,7.95481477566,22492.9717508
897903.0,27.0,22.0,9.39492278597,62.3865478929,15.7362283938,129368.152831
7980072.0,29.0,22.0,7.81602572247,62.3990739265,34.5801741299,1225786.17972
8229434.0,27.0,22.0,11.0641485881,63.0655111583,17.5683181992,90367.1499422
4363309.0,29.0,21.0,5.82137567591,61.6862057126,31.8915902057,637602.045509
10909295.0,29.0,21.0,7.08920084335,62.1870365741,8.99150376286,13232.241241
5967406.0,27.0,22.0,11.1471832926,62.9912578296,17.3569183473,725986.419039
7170580.0,29.0,21.0,6.8164500143,62.5260063706,16.7786162143,762571.357095
11028242.0,27.0,22.0,9.63022666047,62.7006022136,17.1978918885,187910.45041
7191010.0,27.0,22.0,7.05487628424,62.7742095384,20.8091653304,209901.43243
2177134.0,27.0,22.0,10.5618852674,63.1512432288,8.07997639096,59176.1837367
7127871.0,17.0,20.0,12.6994626598,65.9143567941,13.4402220639,22733.1954739
9535300.0,17.0,26.0,13.6931232847,66.5658210535,72.9956809538,861250.331571
16071819.0,5.0,26.0,14.4990532951,67.3021942158,21.018608335,535810.967106
5660905.0,5.0,26.0,14.1543907001,66.6554383115,26.6752570489,663553.841841
14779705.0,4.0,23.0,15.706537531,69.1168915014,12.5735008097,1601504.0258
12984045.0,14.0,8.0,22.8895560861,68.7719837524,8.60335940018,261977.020723
8999887.0,15.0,10.0,20.7871877474,69.1675663411,8.25881518185,14302.5868235
6476427.0,4.0,23.0,17.6826334625,68.5544670125,74.6229366303,2342329.34803
11608554.0,15.0,9.0,22.3877816726,69.7228546773,14.2441282543,284056.483083
11278775.0,15.0,10.0,20.2217251674,69.0759213747,8.05976176739,11416.123684
6217907.0,14.0,8.0,24.2550587649,69.2301278557,7.7509039815,156241.568188
7816443.0,15.0,10.0,18.0791381616,69.5727527798,16.1063391987,37856.4712151
13914734.0,15.0,9.0,23.113795099,69.7252027262,12.4836656054,852973.666399
6807429.0,15.0,9.0,22.3589186298,69.7548066513,15.0692433189,182359.227787
3281151.0,15.0,10.0,19.2384901452,69.8892577301,21.7145280593,126774.222879
5309822.0,1.0,9.0,24.7114442122,69.7345812559,11.0982592783,642030.841303
12002855.0,1.0,9.0,24.2316434016,70.1261002462,11.7989276118,647830.924951
12847351.0,26.0,15.0,29.2620626303,69.6457252495,15.5568011749,456706.123637
11151378.0,1.0,9.0,25.7470289205,69.95063312,14.149311627,429292.670395
1048573.0,1.0,1.0,26.1484528356,70.0123529626,14.4188940177,672790.075405
5006546.0,1.0,1.0,27.7361577088,70.9124772239,11.0920679071,26608.0880246
1580129.0,26.0,15.0,28.5616018011,70.0615325108,19.99346665,84360.2963959
14034188.0,1.0,1.0,27.3098093665,70.5644626199,17.0159703295,276549.590728
442349.0,1.0,1.0,27.0776821843,70.5816077105,11.3949728529,77650.5758502
6424244.0,1.0,1.0,27.6297648189,70.8275209552,16.7561409189,355946.755749
4878118.0,26.0,1.0,30.0055211092,70.577275723,16.9632061916,125436.096767
3763641.0,14.0,8.0,24.3052956835,69.1669724539,7.749202324,16680.7590427
699884.0,1.0,1.0,27.5777841836,70.2400922219,7.91367024148,24344.8254615
14029952.0,15.0,9.0,23.0761466379,69.958271406,15.0753725955,13401.1515059
11977991.0,1.0,1.0,25.5780278916,70.7335945113,11.2351915299,31898.8371806
3086161.0,1.0,1.0,27.8602788739,70.3009612821,12.0571834692,182232.709217
11341254.0,9.0,19.0,7.97385095224,58.3886631267,17.0211739913,292087.57575
9234068.0,9.0,19.0,7.6034267795,58.9213149033,20.7278316264,390650.240215
10454858.0,10.0,2.0,11.0011020612,59.402715237,20.3193747523,288069.400605
13330747.0,9.0,19.0,7.66508388022,58.68258623,18.5995952501,1054661.87063
4658015.0,9.0,19.0,7.79581817398,58.9077415632,24.3481258853,237999.432238
11852632.0,9.0,19.0,6.06537148981,58.9263741494,18.0216773751,139263.085513
13532044.0,3.0,7.0,8.65652732974,59.0999613557,21.5797937761,192236.426184
10452496.0,9.0,19.0,7.46223848018,59.0373881773,17.850334612,111935.0099
4832901.0,9.0,19.0,7.45256122723,59.1100021523,14.0851184574,23251.0921878
7078635.0,9.0,19.0,6.37374788619,59.063132137,25.4309101876,151021.315156
7370139.0,9.0,19.0,7.4366858378,59.1613026192,30.6056671226,301650.048933
12819869.0,29.0,24.0,7.65870400916,60.8449058601,19.4433540732,905724.085586
12319794.0,8.0,24.0,9.0757779125,60.8781491035,7.69795897001,10911.093025
4417755.0,29.0,21.0,7.38562739539,61.3022241848,12.3037789078,18055.7100257
14979740.0,23.0,27.0,5.27807356908,59.2955498277,15.8689381228,321667.479755
16634713.0,3.0,7.0,7.5818534471,59.4934937624,26.0880791445,548226.117896
3874273.0,2.0,2.0,13.8604349059,59.8248377678,17.0069614183,744139.695706
9509283.0,10.0,16.0,10.7106327292,60.0516386753,19.3488953323,430705.40161
11253920.0,3.0,7.0,8.92074069456,60.0604835832,13.9361463046,260312.971917
899034.0,23.0,24.0,7.65790092406,60.4388888778,14.225687529,158335.519586
2485032.0,8.0,16.0,11.1360618375,60.3659640637,11.0674514179,42649.1332241
579942.0,23.0,24.0,8.13209772732,60.098244079,11.1262280165,326293.001409
12079176.0,8.0,16.0,10.5636553743,60.2898821481,17.7079124668,237375.661256
12810529.0,17.0,20.0,15.3828789653,65.3156762215,19.0275007893,1749422.48731
9325491.0,8.0,24.0,9.18171611059,60.3333334063,17.6549975612,490250.619035
13828825.0,23.0,24.0,7.66604461825,60.5547355575,18.7581527832,281281.704473
14569903.0,23.0,24.0,8.23488135971,60.4048161934,9.49077720586,142696.806219
12369943.0,23.0,24.0,7.29136822465,60.6000393309,11.9523957499,49918.3692873
14271804.0,7.0,20.0,13.6956486719,64.9929684523,7.78215285471,27676.7594664
12927150.0,23.0,24.0,7.37524426175,60.6268244965,16.7637902339,71111.6129906
1729069.0,8.0,16.0,9.58493318725,61.1920658033,16.9358865563,1138910.2002
10398472.0,8.0,24.0,8.76741628589,61.7125643513,10.9625590356,172381.995154
3418544.0,4.0,23.0,17.8064699126,68.2810996563,7.65992027767,10212.2158085
3892450.0,8.0,16.0,11.1018458777,61.0765853711,11.5721743146,329787.262413
2354675.0,8.0,16.0,11.7141471801,61.1589054377,11.1381500278,228399.413165
12971870.0,8.0,24.0,9.29377354764,61.0840650238,35.4821221096,1405820.80431
4913752.0,21.0,30.0,11.4845196283,62.4732253255,17.7882528351,268347.055041
12547971.0,8.0,16.0,9.70866100914,61.2932870222,9.88027137754,244039.876084
15267723.0,8.0,16.0,10.3792650749,61.411791274,8.24601578232,226566.781429
5874021.0,27.0,22.0,10.4625669777,63.8668127591,15.8519538047,110243.893712
11261326.0,27.0,22.0,8.06354910173,62.5266766894,37.5518338538,658501.887974
1242735.0,29.0,21.0,5.58801398596,61.3056996012,28.9589340088,173002.577593
1690014.0,29.0,24.0,8.40493599517,61.4840453541,23.5029199228,209407.580602
3737978.0,29.0,21.0,7.38098293444,61.4601967135,27.7926897023,497626.296742
16253874.0,29.0,21.0,6.32020826759,61.4600803554,15.5914159192,34355.208185
4029097.0,29.0,21.0,5.92598486091,61.8014786739,22.6373831019,263742.159141
14629198.0,29.0,21.0,7.74602585505,62.2980990883,16.8950209566,260686.155191
12591076.0,17.0,20.0,13.4816215084,65.3432500728,28.5284393365,439340.605396
11440061.0,29.0,21.0,7.04648047362,62.5493781262,25.9852671085,61337.3689358
13965401.0,27.0,22.0,8.76256743736,62.2045570016,10.6137855084,43841.3658276
8431648.0,29.0,21.0,6.81453378681,61.8089789779,27.7975402796,582734.992046
8855911.0,29.0,21.0,7.57276963008,62.160552562,21.9807943702,193956.89676
15663691.0,29.0,21.0,6.10228890515,62.2586796509,24.0135445693,63479.0053525
5790427.0,2.0,11.0,16.1764079685,60.3493775087,16.6024350042,200694.198316
13743612.0,27.0,22.0,9.34224612507,63.0934297807,14.4331390921,113230.429199
14494468.0,29.0,21.0,7.3758689581,62.0119546902,38.8170491831,916136.547288
16023994.0,27.0,22.0,10.3283448968,62.6294267668,20.4272071631,1669585.4639
13656813.0,7.0,6.0,11.4869072534,64.8865765946,15.8160563834,31792.1950145
5612423.0,27.0,22.0,10.5397667396,63.6530091953,16.9922488169,140893.588914
231326.0,7.0,6.0,10.9742107372,64.2804042463,30.9411359452,1015625.38816
11107874.0,7.0,6.0,12.2222200623,64.9747552438,7.78444515239,42195.9834254
6066442.0,17.0,20.0,12.7308815434,65.8753626049,17.5519750745,66090.6448287
14297744.0,4.0,23.0,16.6233902964,68.0077309453,17.78741353,143189.531692
7124532.0,4.0,23.0,17.5520287123,68.7216733238,16.2901108065,95744.4188592
13694473.0,14.0,8.0,22.7687745303,68.8334030758,13.6160910437,374063.98762
9626041.0,4.0,23.0,16.1776957544,67.6689420836,103.394989784,1819792.13564
7279080.0,4.0,23.0,17.5609171039,68.5999808426,14.7896584872,34404.875027
6239185.0,4.0,10.0,19.3176361174,68.6316970267,16.8132815794,354293.806586
869430.0,14.0,8.0,23.506642891,68.7624640961,7.6717259794,78470.063482
7991990.0,14.0,8.0,22.8081974696,69.0287079045,13.0471487589,176447.443379
11969895.0,14.0,8.0,24.3122386087,68.9428781378,9.78960159632,74414.3556555
911373.0,15.0,10.0,22.3217587174,69.0791059953,7.66005398753,37758.2913719
10007139.0,15.0,10.0,19.3983030331,69.3843106384,20.1812389378,776596.258416
16592856.0,14.0,9.0,23.3004666844,69.4289001139,7.67385351475,11811.8080873
13744055.0,1.0,9.0,25.3663189508,69.5852125436,13.0887615113,334959.469198
16605641.0,15.0,10.0,20.309295738,69.9200801839,10.8562944183,48956.7452063
12946775.0,14.0,9.0,24.1921278994,69.5681990121,8.98137334279,46983.2421226
13634468.0,1.0,1.0,25.2335125949,70.6636483764,16.4835601866,538498.464532
5209631.0,1.0,9.0,23.9123172622,69.7565537962,18.1234360841,461973.63125
10012021.0,15.0,9.0,22.4259531843,69.8577112463,21.2175901606,987801.322499
92012.0,1.0,9.0,24.0703770257,69.7807314259,12.4150317489,102182.60187
15822772.0,26.0,15.0,29.3177750337,69.5149545195,9.73187811527,35732.4253027
14098370.0,26.0,15.0,29.7128950283,69.6511314241,10.9204847432,26071.0284273
13036271.0,15.0,9.0,21.2202851874,70.2200539935,21.9793436694,252971.027381
3168322.0,1.0,9.0,23.9719499777,70.3255318696,17.5999656091,177674.010652
1491646.0,1.0,9.0,24.8694576635,70.1969561095,14.8956238277,203775.002251
4992153.0,1.0,1.0,27.0303824364,70.3648223106,24.0533956118,900507.963053
9006412.0,1.0,1.0,27.8369020642,70.5926126482,18.7052293425,250940.101202
989999.0,26.0,1.0,29.1658491603,70.560112998,11.9756999795,304462.419241
1731130.0,26.0,1.0,29.9492368114,70.6558431619,12.6864107844,151434.060616
16766134.0,1.0,1.0,25.9703780212,70.2818432969,9.43173611071,12551.7383753
8307429.0,1.0,1.0,24.9933021102,70.5464509079,7.92770634513,13894.7421385
11145697.0,1.0,1.0,27.7472825516,70.5398777708,9.57261758909,12415.9732802
14829007.0,3.0,7.0,9.0765698446,58.6961853861,24.1830522394,460712.490627
7128131.0,10.0,2.0,11.5378035499,58.9130029367,13.5169579609,14720.4057479
15497695.0,3.0,7.0,9.49511389786,59.3475012552,26.7074446684,545983.96065
16226718.0,3.0,7.0,8.76244074098,58.6411379403,21.0597653423,569784.30076
15133028.0,3.0,7.0,9.08336361377,58.7130198304,24.2514113036,485713.287597
14251294.0,3.0,7.0,8.63529400202,59.2664673426,17.6082120094,112878.003721
7938757.0,9.0,19.0,6.61886110416,58.7614250001,22.3695325934,167625.514805
12577166.0,9.0,19.0,7.41455093509,58.9446826165,14.5474029333,125842.574592
10188596.0,3.0,7.0,8.27150531358,59.126791673,17.2555098743,91676.5238364
5598569.0,9.0,19.0,6.10961374762,59.0198485156,21.7853018452,161903.327409
16658590.0,9.0,19.0,6.08116525148,59.0507196685,45.1064925948,730401.894112
5469475.0,9.0,19.0,6.68448587771,59.1819960498,16.8198748463,65394.3089454
9203658.0,3.0,7.0,9.58998117053,59.4478690038,15.9635637068,180523.416073
1398575.0,3.0,7.0,9.90814964953,59.5647533306,16.788760617,72080.9085064
8982897.0,29.0,21.0,7.55745372949,61.6916302539,12.6000287422,19672.6792858
13572761.0,18.0,12.0,16.5936161694,64.0208561463,16.1848918955,1249566.53277
3343517.0,23.0,27.0,6.46872186168,59.6242857868,34.7091316757,712321.458195
13473614.0,29.0,21.0,6.12160009847,62.2486613482,9.84053401861,11512.5152716
9952284.0,3.0,7.0,8.31264224038,59.9906585538,9.39164428757,104293.549279
2366422.0,23.0,27.0,6.90538940792,60.0394707001,18.3466409436,158308.45325
7470357.0,23.0,27.0,7.22475039899,59.8747238623,26.6389529249,857023.488262
12616417.0,8.0,24.0,8.92167784587,60.5804366892,15.7680582141,64802.3112224
10914702.0,8.0,16.0,10.9572637616,60.5325323298,22.742160595,528719.729032
5639559.0,29.0,24.0,7.56360178961,60.9673370178,18.7489660219,112429.423502
5402122.0,7.0,20.0,13.8403847315,64.97729682,7.71846678375,13860.7464375
1477766.0,23.0,24.0,6.81243111941,60.5907271112,36.3288115627,915607.461173
10155309.0,23.0,24.0,7.58813521029,60.7129709898,18.5375395439,191051.115691
1493086.0,8.0,16.0,11.4516269665,61.1149611231,16.8959535422,1257601.711
97025.0,23.0,21.0,6.31301731607,60.7444418197,17.1597122826,381587.938236
5021759.0,8.0,24.0,8.55119984284,61.2511946063,32.2200518988,697558.70326
15490900.0,29.0,21.0,6.14618491125,61.3886529065,27.2400554066,530346.25909
1577.0,21.0,30.0,10.2982443267,62.0827964016,14.5901305558,363142.023951
6548481.0,27.0,22.0,8.82113144775,62.2352095202,11.4002440903,223692.56533
1704050.0,29.0,21.0,5.51949530359,61.7887984203,15.7696301249,41356.0871842
6711412.0,21.0,30.0,11.6601893491,62.2707863795,8.60151671576,121993.09192
2969082.0,19.0,17.0,20.4003524748,65.5893181879,20.8158016517,2178134.1495
11020877.0,27.0,22.0,10.1626528667,63.279716183,13.1419789733,73992.0293202
6037639.0,27.0,22.0,8.87487370507,63.2995208489,12.3923672108,37434.821388
813224.0,7.0,6.0,12.0487385469,63.6166253074,11.0268990226,36732.7491027
7001343.0,27.0,22.0,10.2223272175,63.7601795289,28.939539624,776536.822448
7610458.0,27.0,22.0,9.20208857816,63.2913332358,22.1544677498,79978.4027685
6500139.0,10.0,2.0,12.2889855276,59.4625172033,18.0387397742,1617195.32959
12836554.0,2.0,11.0,14.711909198,59.6768110068,15.0776952671,384295.92041
1640438.0,7.0,6.0,12.6467615048,64.3137903791,17.0425711807,263436.732738
12165696.0,7.0,6.0,13.1238363276,64.3730348278,18.6214128293,824080.841601
12216674.0,27.0,22.0,9.74140055339,63.4660020963,18.5534652516,499632.178742
1346381.0,7.0,6.0,12.1013279537,64.8948636646,16.0931857863,42035.7954703
15510951.0,7.0,6.0,11.8338068892,65.0620903961,12.8126845619,17357.4523544
9055965.0,17.0,20.0,13.7044724102,65.8215375228,24.4579201751,781755.820566
12001769.0,7.0,6.0,12.5891101869,64.8714282177,18.8060547814,93783.5668479
10425887.0,5.0,23.0,16.0830611481,67.5472910775,14.7819355342,46288.9140345
12433750.0,4.0,10.0,19.2080354235,68.5844302058,8.58975175991,15542.9294668
2213666.0,5.0,26.0,14.965137853,66.6644682019,22.2714200235,591908.945686
13327346.0,5.0,26.0,15.0345049889,66.9400034323,25.8316408554,562955.926091
8015693.0,5.0,26.0,15.8447765092,67.1167996384,20.4599863436,1011828.63121
11441139.0,4.0,23.0,17.29768529,68.1421033473,58.0432777648,1780016.52199
12957190.0,4.0,23.0,17.733346202,68.0354808719,33.0940043875,511893.041881
1977400.0,4.0,23.0,17.7701791336,68.4523969479,27.9723617186,214567.916998
11831838.0,15.0,9.0,22.7311614332,69.9978361837,23.19002803,163132.729292
6156242.0,1.0,1.0,27.2766776077,70.6961224532,15.4812934296,187374.755653
13926692.0,15.0,8.0,22.4108872617,68.9002885932,8.51006997929,274321.648726
15858185.0,15.0,10.0,22.0898763908,69.0216898979,7.82369489738,43781.6680731
7114598.0,15.0,10.0,18.388722911,69.6596701444,16.0942464247,92345.7830425
5793713.0,16.0,5.0,14.5970505286,57.5522952609,15.9541390922,672485.703749
7315621.0,14.0,9.0,24.0929209078,69.4953862479,13.7833515931,925295.160038
8473034.0,15.0,10.0,19.3509100985,69.8592115379,32.9703056002,366242.311596
2775821.0,1.0,9.0,25.3542327029,70.0298134657,15.0350641297,73880.6046529
13154662.0,1.0,1.0,26.0316137337,70.3388013817,10.3129597543,43232.6975825
6798389.0,26.0,15.0,29.2177943937,69.8741152941,21.3125032713,861587.284338
13281091.0,1.0,9.0,23.9546799666,70.3293915495,20.7832692967,369655.906054
11374277.0,1.0,1.0,27.0020677516,70.2066606393,9.61930157679,240739.922353
1693714.0,1.0,1.0,25.5065775452,70.737483582,8.65511855636,24582.7651578
1007260.0,26.0,1.0,29.0119338415,70.5400079674,11.1002569355,45869.0647079
1401189.0,14.0,8.0,23.1558281957,68.7105723602,7.91583086266,10125.5457185
12605121.0,3.0,7.0,8.27065931022,59.9738436829,7.86979890892,28358.6526927
16724832.0,1.0,1.0,26.998365471,70.0307130087,7.85277551085,16268.5656996
4666559.0,1.0,1.0,28.0275093622,70.381621311,16.6778126399,1070464.66311
14914697.0,3.0,7.0,9.34735507351,58.7821434882,11.6308646532,10884.26414
15708593.0,9.0,19.0,8.44921606174,58.518683975,20.5329239386,379333.75438
10499273.0,9.0,19.0,8.20905701741,58.6817269426,13.9811117065,62836.820978
8529885.0,9.0,19.0,6.42950180431,58.5049104868,24.9003659362,79635.8285341
1719228.0,3.0,7.0,8.88491899843,58.9857986441,18.1119378038,145254.640715
6397785.0,3.0,7.0,9.53153774874,59.5231884627,17.2450750446,117968.673537
10912516.0,3.0,7.0,9.80516643481,59.1595130134,15.4734844235,46142.6830999
742675.0,9.0,19.0,6.77357462764,59.1633974545,24.4881861941,166058.643867
12356758.0,23.0,27.0,7.2583612114,59.4947799782,12.6503495216,97200.1481392
790517.0,8.0,16.0,11.7076257991,60.8957898955,13.8436441901,23861.8912253
8515280.0,10.0,7.0,10.4843245651,59.5813543965,27.8164159693,1171605.71808
3462863.0,3.0,7.0,9.8032773158,59.780556741,14.6500133343,289076.41127
6196221.0,29.0,21.0,7.11729518434,61.04474251,8.00609946449,10086.956876
7083979.0,25.0,11.0,16.7872398398,59.1143443255,17.9870973652,640091.303412
13080528.0,23.0,27.0,6.76478677464,60.1375632993,15.9484415207,106025.602794
15152805.0,3.0,7.0,10.0734969407,59.8304184881,11.9900600089,17775.3377701
15497509.0,3.0,7.0,8.3402934702,59.7875421314,17.0736035268,124066.748926
5481509.0,3.0,7.0,10.1163654914,59.9657475245,15.71938091,113307.421447
15033628.0,8.0,16.0,10.6050174466,60.253719167,16.1803441506,292666.669305
10134746.0,23.0,27.0,6.14927233842,59.8647797913,16.9482168298,78303.0631039
11069568.0,29.0,21.0,7.27840220218,62.4766779503,16.4544633349,12026.3799683
5247331.0,27.0,22.0,9.75062439265,63.060736669,10.0837710817,15214.9202335
1679072.0,23.0,27.0,7.7417369729,60.0038739488,17.40007,201956.136109
7764479.0,23.0,24.0,8.05326685114,60.0868396879,14.4669057837,117238.089787
8969935.0,10.0,2.0,11.8738860108,60.2629320364,16.3093610476,602762.762335
4517559.0,8.0,16.0,11.4175262526,60.3906743151,18.9825357297,167844.049269
15135087.0,23.0,27.0,5.51809741183,60.2149791655,11.689722965,67187.4086351
3454152.0,10.0,16.0,12.0199476518,60.4301227505,11.071574648,407169.977678
2790990.0,8.0,16.0,11.5582034134,60.6148788864,13.2946287503,281688.018988
15508782.0,8.0,16.0,11.5321934075,60.8942077083,7.68588131942,22122.5486169
1743607.0,15.0,10.0,20.2510917158,69.9064260471,17.8883243625,14738.4197057
11655092.0,8.0,16.0,9.1189411364,61.6069682988,15.9136011653,240922.926239
16222768.0,29.0,21.0,5.17763940065,60.9027360261,15.1968621815,18319.3446331
5663825.0,8.0,16.0,10.0743363173,61.4775871636,16.1325103472,156729.329699
1464506.0,29.0,21.0,5.94705580874,61.0177392322,34.0470714651,303381.441384
7433002.0,27.0,22.0,10.1729050249,64.0176660793,16.5211501494,169912.580704
11024406.0,27.0,22.0,9.10537444764,62.4492831472,21.2781231511,272442.636279
15775124.0,27.0,22.0,8.06780072696,63.0629673109,9.25256037586,25726.6360789
1114870.0,7.0,6.0,10.8450216885,64.4170384702,40.3793265318,301104.316289
10844189.0,29.0,21.0,7.32062797878,62.0695278727,31.3326571691,225329.810438
16273.0,27.0,22.0,10.2058784406,64.0735424234,17.445360665,23977.7146772
773396.0,21.0,30.0,12.0375145458,62.6712149478,17.6188173071,751849.16227
2769219.0,29.0,21.0,7.03587727716,62.5325362966,24.4769246886,779796.878905
9877260.0,27.0,22.0,7.60413145982,62.6483927604,37.195731241,1887268.06806
2306019.0,2.0,14.0,14.4355155293,60.3958285851,11.8118065025,1264198.55866
1479287.0,27.0,22.0,10.1498649909,64.0363972273,49.7343765013,451129.204946
4925886.0,27.0,22.0,10.4125160273,63.6473370293,22.5580888233,416893.262618
8258528.0,21.0,30.0,12.2401657407,62.9085151161,38.3817132625,17940157.9804
11514978.0,27.0,22.0,10.5222517911,63.9536963152,36.8515696684,384601.889142
13718364.0,27.0,22.0,10.3688545374,64.094979257,18.411170859,197724.025974
6288995.0,7.0,6.0,10.6443309983,64.3861945401,18.7233115434,84994.1573259
12670355.0,7.0,6.0,11.923380076,64.558802329,27.7905904156,396431.337326
13400996.0,17.0,20.0,13.1507766957,65.9902768945,16.0133338555,230140.140688
3764435.0,4.0,23.0,14.9844633227,68.754030825,45.9204626448,382161.804941
9725542.0,4.0,23.0,15.3236758324,68.4194069934,41.1768148899,275157.038978
6103042.0,4.0,23.0,16.4234375005,68.0676467435,29.4574778315,426186.439764
1078413.0,4.0,23.0,16.0332122331,68.1616284699,19.4951631686,985137.021933
7766704.0,16.0,5.0,15.2677107624,57.2550351531,15.8614543714,196055.52568
15648692.0,4.0,23.0,15.1982348838,68.7034125921,13.2862160459,74795.6804047
10245171.0,15.0,10.0,20.1770801503,68.6805121114,15.8575490917,1101244.38221
1425627.0,14.0,8.0,22.8694208407,68.7942096794,9.72012082166,195094.95882
15147612.0,15.0,10.0,21.095006808,69.2709891681,16.3372019997,61675.2924313
10263371.0,14.0,9.0,24.4289103386,69.4427904879,10.7227422625,324897.929737
4869578.0,14.0,9.0,25.0997313705,69.550857987,11.5615099258,196228.261476
11077833.0,1.0,9.0,25.5463833226,69.5229527535,12.9758138633,254876.41212
13694926.0,14.0,9.0,24.4718382241,69.5923706841,8.24847344891,47529.9919631
4113537.0,1.0,9.0,24.4640360081,69.7065331303,11.5586188118,185739.677794
11326454.0,1.0,9.0,24.0559874803,69.7160101819,8.43923703607,84075.3751821
12923538.0,15.0,9.0,21.8357688714,70.1302265285,41.4428183643,305755.951836
15885718.0,1.0,9.0,25.1098127732,69.9810035804,18.7079275779,84614.3610299
332349.0,1.0,1.0,26.9881073321,70.579612454,16.9296421099,340908.663856
1268573.0,23.0,27.0,7.40444087076,59.633044654,10.8346365496,17043.9398485
8296021.0,3.0,7.0,9.8496385503,59.6269888349,13.6467585826,21608.4096505
10251295.0,14.0,9.0,23.9539803953,69.6501891472,7.82641168294,16583.227068
12840621.0,1.0,1.0,25.6474711402,71.1433386189,9.31147050348,14063.388262
7917121.0,1.0,1.0,28.2991222349,70.979239062,13.577307652,17566.9983733
13229492.0,9.0,19.0,7.46430295179,58.0986176058,25.0562776312,167839.581512
1390134.0,9.0,19.0,7.48568994047,58.9322668787,30.6607071487,687567.321279
13790716.0,3.0,7.0,9.35518639111,59.4126639196,31.217032099,270984.054383
9596132.0,9.0,19.0,6.44599377099,58.4655359757,19.6549987583,80575.3830107
3516380.0,9.0,19.0,7.9463918549,58.5589018309,10.189968874,20707.087095
16612251.0,9.0,19.0,5.8133215536,58.5851151584,17.0068632506,90678.8810262
2013829.0,9.0,19.0,7.48908918057,58.7592832358,16.4060752813,32177.3133954
10129179.0,3.0,7.0,9.78624918305,59.4532968246,11.6705095385,21559.826619
14131169.0,3.0,7.0,8.64979132879,58.9721968304,10.3676631168,36558.1851184
8243628.0,3.0,7.0,8.19433909548,59.177175548,13.1520550547,54727.2534812
4292103.0,23.0,27.0,7.61121358026,60.0744579647,21.9949034076,722239.573457
11556916.0,8.0,16.0,9.64107237296,61.1100815508,10.7818681179,606450.606681
1453049.0,3.0,7.0,8.32690681857,59.4615850867,17.9526718327,109626.36677
9789324.0,23.0,27.0,6.63611040603,59.4264861573,17.1577220389,119895.581075
11736265.0,23.0,27.0,7.44047606819,59.7495316515,32.4624410057,438865.880123
7325631.0,10.0,2.0,11.3226540281,59.8799930546,15.5622834673,240139.844233
15418794.0,2.0,14.0,16.2083671213,61.1595033722,14.5867197386,529433.622922
12942993.0,23.0,27.0,6.02104003533,59.8836553164,21.2489077901,60709.0292637
9713938.0,23.0,27.0,7.01106804658,60.0922156807,22.2473095598,527281.057108
2670305.0,8.0,16.0,10.7148648608,60.2844262717,17.5429587828,40876.8081218
621034.0,8.0,24.0,9.15150663135,60.446000549,20.0262548776,146284.272555
10663802.0,8.0,16.0,9.70479532997,60.9627155602,16.5116191668,97882.1122335
5370543.0,17.0,20.0,12.7854151592,65.6061538667,44.0440067127,798521.16719
14023235.0,29.0,21.0,5.57718117482,60.9147303882,18.5244222996,119504.825295
14470404.0,8.0,16.0,9.68621066895,61.0736417934,23.4382564131,565929.786014
14747598.0,8.0,16.0,9.35696125908,61.0919247759,13.0649702063,717681.582388
1152010.0,8.0,16.0,9.57688032939,61.15711858,8.39304126223,26836.818539
12895085.0,8.0,16.0,9.81052348315,61.4803992695,12.4464176285,250926.440052
10757014.0,8.0,24.0,8.64063198162,61.2462067261,37.7745368536,555933.365372
13316689.0,21.0,30.0,11.9775638714,62.6620037628,15.4030382966,759187.597393
9234879.0,8.0,16.0,10.2128595035,61.822551577,18.3725892661,137063.504902
11571219.0,29.0,21.0,7.29774365226,61.8656132074,21.3296541025,195682.52782
5197804.0,29.0,21.0,5.32138891229,61.4533707665,41.5719797089,830908.744674
6618980.0,29.0,21.0,4.86146136579,61.7621698242,14.2098401217,21083.2120126
15141117.0,29.0,21.0,7.47661499225,61.8969099022,41.5764212844,970391.941118
4186218.0,29.0,21.0,5.77401398102,62.0208737122,44.6247118073,407008.299901
7040632.0,27.0,22.0,9.17803713678,62.4075935313,16.3670920031,81117.1115372
4790758.0,21.0,30.0,12.04184306,62.7368764155,10.3955313175,108513.972764
11401833.0,27.0,22.0,8.83386695955,62.2283718019,14.8869061701,190114.155101
13945227.0,27.0,22.0,8.68294523683,63.5479279165,19.4007309329,250891.01595
14212792.0,27.0,22.0,11.1735032018,63.6528588282,23.0390177045,601412.345859
9114554.0,27.0,22.0,11.0932771134,63.5131763919,9.53645242856,16519.8421647
8388462.0,27.0,22.0,10.4934033191,63.6815621013,24.3508634399,484167.09699
14786399.0,7.0,6.0,12.0178724266,64.7159221082,22.9426039352,182288.334647
9240981.0,17.0,20.0,13.5830676887,65.2036047903,17.7176971435,398125.415746
5272797.0,5.0,26.0,15.1790521743,67.3999863873,14.8123285467,29660.6481265
1272262.0,5.0,26.0,14.4508296509,67.3034095281,16.6301120152,20426.3211149
