-999	"MyLake model input data time series for Vansjoen, from PGS data, 1984-2000, Last modified 28.02.2005"																
Year	Month	Day	Global_rad (MJ/m2)	Cloud_cov (-)	Air_temp (deg C)	Relat_hum (%)	Air_press (hPa)	Wind_speed (m/s)	Precipitation (mm/day)	Inflow (m3/day)	Inflow_T (deg C)	Inflow_C	Inflow_S (kg/m3)	Inflow_TP (mg/m3)	Inflow_DOP (mg/m3)	Inflow_Chla (mg/m3)	Inflow_DOC (mg/m3)
1996	7	28	22.3845	0.35417	17.0333	48.5	1004.1167	3.5167	0	68387.097	16.89	0.5	0.0117	70	7	0.1	3000
1996	7	29	23.1122	0.33333	15.8833	63.3333	1004.5333	4.4667	0	68387.097	16.26332	0.5	0.0117	70	7	0.1	3000
1996	7	30	16.187	0.5	16.4167	70.8333	1002.6	2.8333	0	68387.097	15.76998	0.5	0.0117	70	7	0.1	3000
1996	7	31	10.9452	0.89583	14.4333	82.5	1001.35	4.1167	1.9	68387.097	15.50998	0.5	0.0117	70	7	0.1	3000
1996	8	1	12.8383	0.8125	15.0833	79	1001.55	5.5833	3.8	38064.516	15.91666	0.5	0.0068	48	7	0.1	3000
1996	8	2	19.4194	0.47917	15.7333	58.1667	1002.2167	5.6667	0	38064.516	16.21666	0.5	0.0068	48	7	0.1	3000
1996	8	3	20.2924	0.45833	17.9167	48.8333	1010.7	3.35	0	38064.516	17.00666	0.5	0.0068	48	7	0.1	3000
1996	8	4	22.0815	0.375	17.9167	60.1667	1016.5333	2.9167	0	38064.516	18.09334	0.5	0.0068	48	7	0.1	3000
1996	8	5	22.8823	0.3125	18.3833	57.8333	1019.25	1.8	0	38064.516	19.05668	0.5	0.0068	48	7	0.1	3000
1996	8	6	22.4361	0.45833	20.5167	49.8333	1017.85	3.1667	0	38064.516	19.15	0.5	0.0068	48	7	0.1	3000
1996	8	7	19.959	0.47917	20.55	52.4167	1017.15	4.7167	0	38064.516	19.03666	0.5	0.0068	48	7	0.1	3000
1996	8	8	14.0174	0.77083	18.3833	71.8333	1015.3667	3.95	13.2	38064.516	19.24334	0.5	0.0068	48	7	0.1	3000
1996	8	9	2.7504	0.83333	17.35	73.5	1015.6833	2.5667	6	38064.516	19.49666	0.5	0.0068	48	7	0.1	3000
1996	8	10	0	0.54167	19.4167	53.1667	1013.8667	2.9833	0	38064.516	19.83666	0.5	0.0068	48	7	0.1	3000
1996	8	11	0.000108	0.66667	21.7833	50.3333	1011.7333	4.7167	0	38064.516	20.41666	0.5	0.0068	48	7	0.1	3000
1996	8	12	0.002484	0.375	22.25	52.1667	1013.6667	4.3667	0	38064.516	20.72332	0.5	0.0068	48	7	0.1	3000
1996	8	13	20.3661	0.20833	21.2833	49	1019.3833	3.4167	0	38064.516	21.24998	0.5	0.0068	48	7	0.1	3000
1996	8	14	13.4591	0.6875	18.8833	69.6667	1012.1167	2.0333	0	38064.516	20.84998	0.5	0.0068	48	7	0.1	3000
1996	8	15	19.9059	0.16667	22.05	51	1010.1667	2.1333	0	38064.516	20.23332	0.5	0.0068	48	7	0.1	3000
1996	8	16	18.8554	0.70833	19.7833	68.5	1011.25	3.6167	0	38064.516	19.65332	0.5	0.0068	48	7	0.1	3000
1996	8	17	18.9814	0.5	19.1667	75.8333	1012.9833	3.25	0	38064.516	19.72094	0.5	0.0068	48	7	0.1	3000
1996	8	18	17.8353	0.79167	18.3833	81.5	1016.4833	4.1167	0	38064.516	19.17094	0.5	0.0068	48	7	0.1	3000
1996	8	19	19.0725	0.375	19.2214	77.7143	1015.7714	4.6286	0	38064.516	19.50856	0.5	0.0068	48	7	0.1	3000
1996	8	20	16.5329	0.10714	19.3	83	1013.1571	3.7571	0	38064.516	19.80664	0.5	0.0068	48	7	0.1	3000
1996	8	21	18.176	0.23214	21.4714	61.1429	1010.6	1.6	0	38064.516	20.15856	0.5	0.0068	48	7	0.1	3000
1996	8	22	14.6685	0.53571	20.6571	67	1009.3143	1.4429	0	38064.516	19.97142	0.5	0.0068	48	7	0.1	3000
1996	8	23	12.7189	0.51786	20.1429	67.4286	1008.7286	2.4857	0	38064.516	19.54856	0.5	0.0068	48	7	0.1	3000
1996	8	24	4.5203	0.89286	18.2857	87	1002.8714	3.6	10.8	38064.516	18.67714	0.5	0.0068	48	7	0.1	3000
1996	8	25	9.7509	0.83929	17.1857	89.4286	1002.9143	2.2714	7	38064.516	17.99144	0.5	0.0068	48	7	0.1	3000
1996	8	26	10.9885	0.75	17.1143	79.8571	1007.9857	1.6143	0.1	38064.516	17.54572	0.5	0.0068	48	7	0.1	3000
1996	8	27	16.9543	0.41071	17.2286	81.2857	1010.2714	4.2429	0	38064.516	17.08572	0.5	0.0068	48	7	0.1	3000
1996	8	28	13.5536	0.39286	17.9143	69.7143	1013.1714	1.2857	0	38064.516	16.95144	0.5	0.0068	48	7	0.1	3000
1996	8	29	2.1313	0.85714	15.9857	96.1429	1006.8714	3.5857	14.4	38064.516	16.53144	0.5	0.0068	48	7	0.1	3000
1996	8	30	13.8086	0.57143	16.5143	77.8571	1007.0857	2.1429	0.3	38064.516	16.03072	0.5	0.0068	48	7	0.1	3000
1996	8	31	5.7957	0.91071	15.0143	91.7143	1004.4	2.3571	27.5	38064.516	15.44536	0.5	0.0068	48	7	0.1	3000
1996	9	1	11.5208	0.6875	14.725	81.875	1012.1875	2.625	0.7	89666.667	15.62572	0.5	0.0579	117	7	0.1	3000
1996	9	2	13.3793	0.35938	14.9875	87.375	1015.0375	3.2125	0	89666.667	15.14286	0.5	0.0579	117	7	0.1	3000
1996	9	3	17.0465	0.34375	16.8875	67.25	1014.2	1.6125	0	89666.667	14.3925	0.5	0.0579	117	7	0.1	3000
1996	9	4	16.3855	0.35938	14.1	58.5	1018.05	2.7	0	89666.667	13.4925	0.5	0.0579	117	7	0.1	3000
1996	9	5	16.8394	0.14063	11.2625	59.75	1018.8125	3.6	0	89666.667	12.5575	0.5	0.0579	117	7	0.1	3000
1996	9	6	16.6086	0.125	10.225	62.375	1016.8125	2.6875	0	89666.667	11.495	0.5	0.0579	117	7	0.1	3000
1996	9	7	15.7521	0.25	10.3125	69	1017.725	1.35	0	89666.667	10.725	0.5	0.0579	117	7	0.1	3000
1996	9	8	7.3985	0.59375	11.575	72.625	1016.3875	2.05	0	89666.667	10.3825	0.5	0.0579	117	7	0.1	3000
1996	9	9	15.5071	0.125	10.25	61.5	1014.8625	2.9	0	89666.667	9.675	0.5	0.0579	117	7	0.1	3000
1996	9	10	11.9535	0.53125	9.55	64.375	1004.825	2.8875	0	89666.667	8.9925	0.5	0.0579	117	7	0.1	3000
1996	9	11	9.3607	0.6875	6.6875	76.5	999.5375	1.925	2.2	89666.667	8.2075	0.5	0.0579	117	7	0.1	3000
1996	9	12	5.0656	0.92188	6.9	88	992.8	7.6	12.6	89666.667	8.1375	0.5	0.0579	117	7	0.1	3000
1996	9	13	1.3752	0.98438	7.65	96.125	1004.7875	5.2	8.3	89666.667	8.0325	0.5	0.0579	117	7	0.1	3000
1996	9	14	10.6305	0.59375	9.9	80.375	1011.45	1.5625	5.6	89666.667	8.7275	0.5	0.0579	117	7	0.1	3000
1996	9	15	14.093	0.10938	9.025	73.375	1015.6375	1.6	0	89666.667	9.425	0.5	0.0579	117	7	0.1	3000
1996	9	16	13.3667	0.14063	10.1625	73.75	1020.3875	1.45	0	89666.667	10.12	0.5	0.0579	117	7	0.1	3000
1996	9	17	13.446	0.15625	10.3875	72	1023.6	1.725	0	89666.667	10.39	0.5	0.0579	117	7	0.1	3000
1996	9	18	13.0914	0.17188	11.125	73.125	1022.175	1.6625	0	89666.667	10.435	0.5	0.0579	117	7	0.1	3000
1996	9	19	12.8614	0.09375	11.25	71.75	1018.95	2.05	0	89666.667	10.3	0.5	0.0579	117	7	0.1	3000
1996	9	20	5.1228	0.76563	9.25	83.25	1017.8125	1.6	0	89666.667	10.1025	0.5	0.0579	117	7	0.1	3000
1996	9	21	6.4943	0.875	9.4875	81.625	1013.9125	1.4125	0	89666.667	9.7225	0.5	0.0579	117	7	0.1	3000
1996	9	22	4.4943	0.875	9.4	85.25	1013.775	0.75	0	89666.667	8.9	0.5	0.0579	117	7	0.1	3000
1996	9	23	3.3557	0.76563	9.225	84.125	1011.8625	0.825	0	89666.667	8.3125	0.5	0.0579	117	7	0.1	3000
1996	9	24	9.1929	0.34375	7.1375	80.75	1009.3	1.0125	0	89666.667	8.015	0.5	0.0579	117	7	0.1	3000
1996	9	25	9.7117	0.34375	6.3125	84.75	1009.45	1.125	0	89666.667	7.8	0.5	0.0579	117	7	0.1	3000
1996	9	26	2.4368	0.82813	8	94	1010.525	1.2625	0	89666.667	8.0425	0.5	0.0579	117	7	0.1	3000
1996	9	27	0.72374	0.95313	8.325	94.625	1002.825	5.275	10.7	89666.667	8.745	0.5	0.0579	117	7	0.1	3000
1996	9	28	6.0349	0.6875	10.4375	89.25	1000.7375	3.15	14.2	89666.667	9.52	0.5	0.0579	117	7	0.1	3000
1996	9	29	1.3263	0.76563	10.65	96.125	995.05	4.75	17.7	89666.667	10.0975	0.5	0.0579	117	7	0.1	3000
1996	9	30	10.3216	0.34375	10.1875	76	987.55	4.525	0	89666.667	9.775	0.5	0.0579	117	7	0.1	3000
1996	10	1	8.6868	0.40625	10.8875	72	988.875	3.6	0	676774.19	8.9825	0.5	0.0811	155	7	0.1	3000
1996	10	2	7.4012	0.375	6.7125	79.875	999.0625	0.75	0	676774.19	9.0975	0.5	0.0811	155	7	0.1	3000
1996	10	3	5.4339	0.6875	6.475	92.375	1003.375	4.175	0.4	676774.19	8.9	0.5	0.0811	155	7	0.1	3000
1996	10	4	6.4653	0.5	11.225	73.5	991.6875	6.625	9.1	676774.19	8.6225	0.5	0.0811	155	7	0.1	3000
1996	10	5	2.5768	0.65625	9.2	93.125	998.1375	2.5625	14.5	676774.19	9.7925	0.5	0.0811	155	7	0.1	3000
1996	10	6	4.6045	0.57813	9.5	91.125	1004.575	3.9875	0	676774.19	10.9575	0.5	0.0811	155	7	0.1	3000
1996	10	7	3.4748	0.90625	12.5625	95.875	1006.95	6.0375	0	676774.19	10.525	0.5	0.0811	155	7	0.1	3000
1996	10	8	7.4647	0.67188	12.3	82.75	1007.4125	2.625	0.7	676774.19	10.365	0.5	0.0811	155	7	0.1	3000
1996	10	9	5.8175	0.5	9.0625	82.25	1002.9125	3.6125	0	676774.19	10.015	0.5	0.0811	155	7	0.1	3000
1996	10	10	7.2336	0.3125	8.4	53.25	1007.775	4.0375	0	676774.19	9.8275	0.5	0.0811	155	7	0.1	3000
1996	10	11	3.6906	0.76563	7.75	82.5	1010.9125	4.1625	0.1	676774.19	8.8175	0.5	0.0811	155	7	0.1	3000
1996	10	12	1.0944	1	11.625	93.625	998.1375	9	3.9	676774.19	8.3625	0.5	0.0811	155	7	0.1	3000
1996	10	13	1.8888	1	7.25	88.5	1006.55	4.1125	0.4	676774.19	8.56	0.5	0.0811	155	7	0.1	3000
1996	10	14	0.94838	0.96875	6.7875	96.5	1012.85	2.6	0	676774.19	8.925	0.5	0.0811	155	7	0.1	3000
1996	10	15	2.17	0.98438	9.3875	91	1008.8875	2.4625	0	676774.19	8.36	0.5	0.0811	155	7	0.1	3000
1996	10	16	0.86	1	9.575	89	1006.6375	3.6625	0	676774.19	8.5325	0.5	0.0811	155	7	0.1	3000
1996	10	17	0.19732	1	8.8	99	999.6625	2.7625	35.4	676774.19	9.00626	0.5	0.0811	155	7	0.1	3000
1996	10	18	6.199	0.39063	8.1125	91	1000.9875	2.1875	1.1	676774.19	8.88018	0.5	0.0811	155	7	0.1	3000
1996	10	19	1.9834	0.90625	9.1563	93.75	1001.0625	3.7375	0.6	676774.19	8.64768	0.5	0.0811	155	7	0.1	3000
1996	10	20	2.3826	0.85714	8.7571	93.2857	1003.2429	1.3143	5.5	676774.19	8.41018	0.5	0.0811	155	7	0.1	3000
1996	10	21	1.6845	0.95313	8.4125	92.125	1005.2	0.95	0	676774.19	8.13518	0.5	0.0811	155	7	0.1	3000
1996	10	22	5.1846	0.5625	7.6125	85.25	1012.4	0.825	1	676774.19	8.12892	0.5	0.0811	155	7	0.1	3000
1996	10	23	2.8213	0.625	6.7375	96.25	1021.3625	2.4875	0	676774.19	7.99	0.5	0.0811	155	7	0.1	3000
1996	10	24	1.5521	0.9375	9.125	92	1023.2375	3.6	0	676774.19	7.57	0.5	0.0811	155	7	0.1	3000
1996	10	25	1.7892	0.9375	8.0625	83.375	1021.2375	3.225	0	676774.19	7.8125	0.5	0.0811	155	7	0.1	3000
1996	10	26	0.38084	1	6.3125	91.375	1014.8875	3.4	11.1	676774.19	8.0025	0.5	0.0811	155	7	0.1	3000
1996	10	27	1.1388	0.9375	8.825	95.125	1000.575	6.2875	11.6	676774.19	7.98	0.5	0.0811	155	7	0.1	3000
1996	10	28	1.219	0.9375	7.6875	95.75	984.55	1.7875	12.5	676774.19	7.5225	0.5	0.0811	155	7	0.1	3000
1996	10	29	1.0073	0.95313	9.0125	93	976.4875	5.5375	8	676774.19	6.72	0.5	0.0811	155	7	0.1	3000
1996	10	30	4.3913	0.35938	5.775	53.5	997.4125	3.2	2.3	676774.19	6.6825	0.5	0.0811	155	7	0.1	3000
1996	10	31	3.079	0.59375	2.3	93.375	1000.175	1.025	0.5	676774.19	7.3525	0.5	0.0811	155	7	0.1	3000
1996	11	1	3.5293	0.73438	8.6375	75.625	992.1875	2.85	10.2	987666.67	7.7	0.5	0.1022	204	7	0.1	3000
1996	11	2	3.367	0.67188	11.0375	86.75	989.0625	5.4	1	987666.67	8.2925	0.5	0.1022	204	7	0.1	3000
1996	11	3	1.5648	0.79688	10.75	91	986.275	6.75	0.9	987666.67	9.35	0.5	0.1022	204	7	0.1	3000
1996	11	4	1.9474	0.73438	8.7375	89.625	986.8375	3.4125	6.1	987666.67	8.655	0.5	0.1022	204	7	0.1	3000
1996	11	5	1.1418	0.73438	7.5875	96.375	978.7375	2	14.5	987666.67	7.0825	0.5	0.1022	204	7	0.1	3000
1996	11	6	1.1152	0.76563	5.1625	88.25	969.175	4.3625	8.8	987666.67	5.3025	0.5	0.1022	204	7	0.1	3000
1996	11	7	3.6456	0.20313	3.175	61.75	979.25	2.375	1	987666.67	3.8	0.5	0.1022	204	7	0.1	3000
1996	11	8	3.2775	0.28125	1.85	63.125	998.2375	1.8	0	987666.67	2.37	0.5	0.1022	204	7	0.1	3000
1996	11	9	1.765	0.875	1.225	92.75	999.025	2.45	4.2	987666.67	1.135	0.5	0.1022	204	7	0.1	3000
1996	11	10	1.4432	0.60938	0.4375	77	1005.525	2.45	0.1	987666.67	0.1675	0.5	0.1022	204	7	0.1	3000
1996	11	11	1.9018	0.60938	-1.0125	94.25	1009.6875	2.8875	0	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	12	0.6516	1	-1.6625	94.5	1004.4875	5.325	1	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	13	2.066	0.71429	-0.42857	86.4286	995.0143	4.7714	1.2	987666.67	0.534286	0.5	0.1022	204	7	0.1	3000
1996	11	14	2.3382	0.53125	-1.3625	79.25	1010.675	1.9875	0	987666.67	2.154286	0.5	0.1022	204	7	0.1	3000
1996	11	15	1.2084	0.75	7.1375	93.125	1011.075	4.05	2.9	987666.67	4.034286	0.5	0.1022	204	7	0.1	3000
1996	11	16	1.0233	0.75	7.0875	91.125	1009.7625	2.2	1.5	987666.67	4.2875	0.5	0.1022	204	7	0.1	3000
1996	11	17	0.1606	1	7.7375	97.75	998	6.9375	12.5	987666.67	4.6425	0.5	0.1022	204	7	0.1	3000
1996	11	18	0.58334	1	0.8375	97.875	995.6375	3.725	21.8	987666.67	3.305	0.5	0.1022	204	7	0.1	3000
1996	11	19	0.77036	0.9375	0.4125	97.375	984.325	3.025	8.6	987666.67	2.1675	0.5	0.1022	204	7	0.1	3000
1996	11	20	0.91141	0.92188	0.45	97.375	982.275	2.175	2.6	987666.67	0.57	0.5	0.1022	204	7	0.1	3000
1996	11	21	0.55094	0.95313	1.4	97.375	982.8875	2.6625	1.2	987666.67	0.3125	0.5	0.1022	204	7	0.1	3000
1996	11	22	0.81583	0.75	-0.25	96.875	985.25	0.7	0.6	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	23	1.2222	0.84375	-0.45	94.875	994.05	0.7625	0	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	24	0.80172	0.82813	-1.8875	93.625	1007.8625	2.075	1.1	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	25	0.46919	0.96094	-1.3125	98	1002.2375	1.2	8.2	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	26	0.84287	0.92188	-2.125	95.875	1010.2125	2.3875	2.8	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	27	1.6686	0.60938	-5.825	90	1014.9	2.975	0	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	28	1.6413	0.23438	-8.25	81.75	1012.75	3.35	0	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	29	0.82692	0.92188	-6.2625	86.375	996.0125	2.775	0	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	11	30	1.208	0.92188	-5.9	87.625	996.2375	3.975	0.3	987666.67	0	0.5	0.1022	204	7	0.1	3000
1996	12	1	0.42692	0.96875	-3.9	90.25	1001.4125	2.75	0.2	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	2	0.69433	0.98438	0.7	98.125	988.6875	2.7625	4.5	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	3	0.50699	0.95313	1.575	98.875	991.55	1.4	2.2	552258.06	1.525	0.5	0.0158	51	7	0.1	3000
1996	12	4	0.21172	0.92188	3.4	92.25	992.125	6.8125	14.3	552258.06	2.2575	0.5	0.0158	51	7	0.1	3000
1996	12	5	1.1213	0.76563	5.85	92	1000.1375	6.3	4	552258.06	1.8025	0.5	0.0158	51	7	0.1	3000
1996	12	6	0.54328	0.72656	-0.2375	98.625	1012.025	0.3125	0	552258.06	2.5225	0.5	0.0158	51	7	0.1	3000
1996	12	7	0.42109	0.98438	-1.575	98.5	1020.2875	0.375	0.3	552258.06	2.8825	0.5	0.0158	51	7	0.1	3000
1996	12	8	0.44057	0.90625	5.175	93.375	1016.775	6.175	6	552258.06	2.0225	0.5	0.0158	51	7	0.1	3000
1996	12	9	0.89903	0.65625	5.2	91.75	1014.6125	4.95	0	552258.06	2.0025	0.5	0.0158	51	7	0.1	3000
1996	12	10	0.27234	0.75	1.55	98.125	1016.4125	2.1	0	552258.06	2.42	0.5	0.0158	51	7	0.1	3000
1996	12	11	0.12013	1	-0.3375	99	1013.1375	0.4375	0.3	552258.06	0.7825	0.5	0.0158	51	7	0.1	3000
1996	12	12	0.1962	0.95313	0.5125	97	994.6375	2.825	0.7	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	13	1.1469	0.20313	-3.0125	61.75	992.0375	2.75	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	14	0.50137	0.6875	-8.9375	79	992.6125	2.7	0.5	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	15	1.1346	0.40625	-9.825	61.5	991.9125	2.7625	1.1	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	16	0.64825	0.4375	-3.0875	59.875	1002.8375	1.475	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	17	0.54472	0.78125	-8.3125	94.75	1004.8625	0.8875	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	18	0.57632	0.8125	-5.3875	92.5	1000.5625	4.175	11	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	19	1.2332	0.23438	-13.875	91.25	1010.3875	0.7	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	20	0.93474	0.61719	-16.3625	90	1014.1625	0.1875	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	21	1.004	0.42969	-12.7875	92.25	1011.225	0	0.1	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	22	0.79996	0.65625	-14.5	90.5	1015.575	0	0.4	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	23	0.93762	0.82813	-9.275	95.125	1013.4	0	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	24	0.81655	0.64286	-7.5429	96.1429	1004.9429	0.51429	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	25	0.84625	0.71429	-9.0286	84.4286	1021.2714	1.3857	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	26	0.5522	0.875	-2.5125	86.5	1026.625	2.2875	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	27	0.61992	0.9375	0.975	94.125	1016.175	3.0875	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	28	0.65099	0.875	-3.4625	98	1018.7625	0.575	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	29	1.1132	0.48438	-2.775	75.25	1012.0875	4.0375	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	30	1.1061	0.26563	-6.475	66	1021.5875	6.3125	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1996	12	31	0.99511	0.125	-10.2714	82.8571	1027.4143	2.3571	0	552258.06	0	0.5	0.0158	51	7	0.1	3000
1997	1	1	0.97643	0.30357	-16.1286	91.8571	1017.1	0.14286	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	2	1.0695	0.35938	-9.8	95.375	1019.7625	0.9375	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	3	0.81486	0.61719	-12.9375	94.125	1020.95	0.0625	0.1	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	4	0.99958	0.65625	-15.9375	90.75	1012.3875	0	0.3	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	5	1.2578	0.1875	-12.0875	93.5	1009.725	0	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	6	1.1235	0.39844	-9.45	96.25	1014.25	0.3125	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	7	1.2568	0.2	-12.475	93.25	1010.7875	0.5	0.2	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	8	1.1939	0.15938	-11.9625	93.625	1005.9563	0.1875	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	9	1.8152	0.375	-11.2	94.75	1010.1	0.325	0.2	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	10	1.8285	0.625	-12.5625	93.25	1014.8125	0.125	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	11	0.49176	0.98438	-6.6375	98.125	1020.725	0.625	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	12	0.040104	1	-1.775	99.625	1010.3625	5.975	5.8	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	13	0.46573	0.72656	3.3375	97.875	997.8625	5.4	0.1	76129.032	0.7875	0.5	0.0073	46	7	0.1	3000
1997	1	14	0.39067	0.67188	5.0125	76.125	1004.7125	3.975	0	76129.032	2.605	0.5	0.0073	46	7	0.1	3000
1997	1	15	1.2643	0.60938	4	84.125	1005.0125	4.375	0	76129.032	3.105	0.5	0.0073	46	7	0.1	3000
1997	1	16	1.6887	0.64258	2.45	81.875	1011.3875	2.5625	0	76129.032	2.63	0.5	0.0073	46	7	0.1	3000
1997	1	17	0.17942	0.90765	0.725	98.75	1006.1	5.0125	0.4	76129.032	1.815	0.5	0.0073	46	7	0.1	3000
1997	1	18	0.24275	0.75446	0.9625	98.75	998.425	3.9125	1.5	76129.032	0.7225	0.5	0.0073	46	7	0.1	3000
1997	1	19	0.92675	0.64063	0.9375	94.375	999.5375	1.75	0	76129.032	0.175	0.5	0.0073	46	7	0.1	3000
1997	1	20	1.7797	0.50938	-1.4625	91.125	1012.125	1.7375	0	76129.032	0.2375	0.5	0.0073	46	7	0.1	3000
1997	1	21	0.6412	0.77187	-0.2875	92.5	1015.7625	2.45	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	22	0.44838	0.82813	1.0375	89.625	1010.8375	6.1125	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	23	2.0561	0.59375	-1.4875	88.375	1008.375	1.2625	3	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	24	2.3717	0.21875	-5.6375	84.625	1023.725	0.8125	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	25	1.0956	0.91071	-2.6143	96.7143	1028.3143	1.1	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	26	0.88693	1	0.975	98.75	1026.6625	4.4875	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	1	27	1.5422	0.65625	2.075	87.5	1014.65	4.425	0.2	76129.032	0.80964	0.5	0.0073	46	7	0.1	3000
1997	1	28	2.6986	0.14063	3.65	45	1016.5625	3.6125	0	76129.032	1.82	0.5	0.0073	46	7	0.1	3000
1997	1	29	2.6717	0.15625	-0.0375	79	1023.1625	0.75	0	76129.032	1.69	0.5	0.0073	46	7	0.1	3000
1997	1	30	2.4264	0.21875	2.4375	70.25	1015.0125	3.475	0	76129.032	0.4375	0.5	0.0073	46	7	0.1	3000
1997	1	31	3.2478	0.03125	0.325	41.375	1021.1875	2.9625	0	76129.032	0	0.5	0.0073	46	7	0.1	3000
1997	2	1	3.163	0.09375	-4.1875	73.375	1025.4875	1.025	0	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	2	0.19285	0.78646	-0.4125	93.125	1014.9375	5.0125	0.3	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	3	3.2997	0.47917	0.3	92.25	1008.15	3.6125	0.6	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	4	3.4187	0.6875	3.0625	76.875	991.2375	5.475	0.1	122500	1.045	0.5	0.0624	109	7	0.1	3000
1997	2	5	3.8349	0.15625	0.5875	53	995.5	3.2	0	122500	2.07	0.5	0.0624	109	7	0.1	3000
1997	2	6	1.5602	0.82813	1.6875	83.375	1005.675	4.25	0.1	122500	2.7225	0.5	0.0624	109	7	0.1	3000
1997	2	7	3.7943	0.59375	4.7125	80	995.2625	5.3375	0.9	122500	2.87	0.5	0.0624	109	7	0.1	3000
1997	2	8	3.7588	0.35938	3.5625	61.75	999.3875	3.675	0	122500	3.65	0.5	0.0624	109	7	0.1	3000
1997	2	9	0.76313	0.70313	3.8	93.375	997.325	4.7	2.3	122500	4.15	0.5	0.0624	109	7	0.1	3000
1997	2	10	2.8194	0.82813	4.4875	77.75	991.4375	4.175	3.5	122500	3.73	0.5	0.0624	109	7	0.1	3000
1997	2	11	4.7921	0.67188	4.1875	66.125	977.9375	4.375	6	122500	2.9025	0.5	0.0624	109	7	0.1	3000
1997	2	12	4.8816	0.15625	2.6125	69.125	986.45	2.2375	0	122500	0.6525	0.5	0.0624	109	7	0.1	3000
1997	2	13	2.5295	0.92188	-0.575	84.875	979.125	2.875	0.1	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	14	3.792	0.76563	-7.45	52.375	990.7125	4.8125	0	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	15	4.7269	0.57813	-10.6375	57.375	1008.1125	2.2375	0	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	16	5.5702	0.29688	-12.075	62.625	1022.775	1.0875	0	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	17	2.3709	0.89063	-7.3875	77.625	1016.9125	1.8625	0	122500	0	0.5	0.0624	109	7	0.1	3000
1997	2	18	0.78332	1	-0.625	95.5	994.1875	5.025	21	122500	0	0.5	0.0624	109	7	0.1	3000
