"ebint","ebhex","depth","area","longitude","latitude"
9242594,"0x8d07e2",10.7,1141825,5.5167424,61.9946212
212453,"0x33de5",8.4,703764,11.1007407,63.0305389
13809833,"0xd2b8a9",8.1,652949,11.0091904,64.9483046
3682892,"0x38324c",8.6,738478,8.7414104,63.7439774
13389606,"0xcc4f26",15.3,2333323,13.2316099,65.3511318
1919551,"0x1d4a3f",22.4,5012837,14.2545261,66.0741179
14591123,"0xdea493",19.2,3693575,15.676654,67.8064793
2061533,"0x1f74dd",13.2,1754686,18.1820039,69.1305343
5158712,"0x4eb738",11.5,1319811,28.5001261,70.0628738
4062292,"0x3dfc54",9.1,835256,24.9697212,70.6978185
12481925,"0xbe7585",6.3,402868,8.0326163,58.4013786
15257506,"0xe8cfa2",10.3,1065800,6.4431388,58.3681461
9848754,"0x9647b2",14.1,1996629,6.6446284,58.6891337
3635653,"0x3779c5",10.3,1070575,7.1039703,58.6431772
13217964,"0xc9b0ac",9.8,960299,7.8712128,58.9033618
7796200,"0x76f5e8",12.1,1473337,7.3760923,58.9752181
18847,"0x499f",11.3,1277117,7.6976874,59.1685415
5431257,"0x52dfd9",10.8,1162206,7.5719023,59.5828026
5272978,"0x507592",9.4,878403,7.230046,59.6283514
4359477,"0x428535",7.3,528534,7.2964959,59.6575267
8608590,"0x835b4e",10.7,1153587,11.7191777,59.7710298
12938987,"0xc56eeb",7.6,578901,5.5821978,60.052252
8902482,"0x87d752",8.8,776604,7.6952565,60.283372
7876855,"0x7830f7",9.9,973509,8.0643564,60.4266297
8250003,"0x7de293",11.1,1227977,8.0096786,61.1528759
15666410,"0xef0cea",10.9,1193466,9.8023328,63.4205718
2181984,"0x214b60",7.7,591954,8.7218176,63.0213631
15445588,"0xebae54",6.7,449416,9.9584974,63.1725431
9180760,"0x8c1658",13.5,1822862,11.1635636,63.5732093
7608650,"0x74194a",11.6,1346723,23.3786229,70.50338
6658624,"0x659a40",7.4,549951,22.5117718,69.9224936
4960684,"0x4bb1ac",7.5,557556,29.0995174,69.1516305
6179720,"0x5e4b88",11,1199989,22.6067924,69.7806878
5828225,"0x58ee81",9.9,978080,29.5523108,69.7684892
2155535,"0x20e40f",10.2,1039210,22.4771847,70.5390327
8646971,"0x83f13b",8,640223,7.1409186,58.3883706
4179214,"0x3fc50e",6.2,379109,7.8539636,58.3782205
2102072,"0x201338",8.3,696879,8.2236304,58.626657
7616864,"0x743960",17.1,2919414,6.9429792,58.7236914
11351502,"0xad35ce",6.4,410831,7.0994929,58.9277282
5635076,"0x55fc04",7.9,631568,6.0414631,58.957301
10133595,"0x9aa05b",15.7,2465179,7.9027666,59.2069532
12007581,"0xb7389d",17.4,3027056,7.9872965,60.1417223
75316,"0x12634",17.8,3154935,10.7199804,60.3356732
13654110,"0xd0585e",10.4,1078690,11.9028494,62.4596714
14625870,"0xdf2c4e",6.4,403372,11.0643694,63.5729227
2221785,"0x21e6d9",13.4,1792520,13.0579817,65.3802938
3628830,"0x375f1e",8.7,750489,13.7517794,65.5628516
12282730,"0xbb6b6a",7.4,552643,13.2549303,64.8783128
6167408,"0x5e1b70",7.3,535021,15.3196097,67.398928
644138,"0x9d42a",8.3,684102,16.6825157,68.0290856
4130565,"0x3f0705",7.2,517203,19.9996715,68.7140878
7704248,"0x758eb8",12.3,1512931,14.6253972,68.6857319
7044260,"0x6b7ca4",9.9,974314,24.3462614,69.5875
290238,"0x46dbe",10.4,1077654,22.4331027,69.7724239
10046100,"0x994a94",14.9,2226463,24.5016359,69.6127066
633950,"0x9ac5e",8.7,760837,28.8205006,69.7832976
14082682,"0xd6e27a",8.8,766738,27.8414481,70.8430214
5413038,"0x5298ae",13.2,1742405,8.3666854,58.7796927
6155129,"0x5deb79",6.4,406913,9.3316519,58.9169158
14510989,"0xdd6b8d",13.4,1806314,6.009731,58.7424693
15040624,"0xe58070",12.9,1674802,7.6208034,59.2398146
4841363,"0x49df93",9.8,959338,8.0603554,59.504622
16194822,"0xf71d06",16.6,2769098,8.6342914,59.7904255
1215742,"0x128cfe",10.8,1155658,8.4495433,60.156342
1672117,"0x1983b5",9.6,912235,12.271552,61.1563708
4089959,"0x3e6867",12.2,1477730,5.7064126,60.954523
12231191,"0xbaa217",8.8,778737,10.2789773,61.9360018
8091490,"0x7b7762",9.6,922162,7.5936882,61.9835998
13868414,"0xd39d7e",8.3,695774,9.9330827,63.6092957
1756079,"0x1acbaf",7.5,566767,12.3154938,65.0043916
15842217,"0xf1bba9",11.7,1372162,13.3450361,65.0934364
8984788,"0x8918d4",25.1,6293130,14.246078,66.9244436
4429753,"0x4397b9",13.5,1832758,15.3861606,67.4350252
7220033,"0x6e2b41",10.9,1181005,16.6388905,68.2830805
10365859,"0x9e2ba3",8.3,682189,24.8356969,69.3676761
4210483,"0x403f33",11.2,1252715,24.3717601,69.5739188
1984015,"0x1e460f",8.5,714308,23.6955479,70.2477056
15509872,"0xeca970",6.9,473333,26.9695061,70.0819615
5582553,"0x552ed9",6.9,469538,6.7943052,58.3445198
3687757,"0x38454d",5.7,327658,6.3847089,58.3164915
6619896,"0x6502f8",4.9,241286,6.4386158,58.2784578
14131524,"0xd7a144",10.1,1026231,8.3599513,58.5485863
8092659,"0x7b7bf3",12.7,1607160,7.3586811,58.9488658
13174725,"0xc907c5",11.6,1352161,7.0446195,59.4173684
10456386,"0x9f8d42",9.8,954034,9.5148963,59.5880428
6922294,"0x69a036",13.1,1716314,7.3689137,60.1370253
16553087,"0xfc947f",17.6,3082078,8.2504508,61.0269747
9921787,"0x9764fb",10.4,1086653,10.3423475,60.4288334
1187790,"0x121fce",18.6,3460948,7.5869393,60.6465215
919852,"0xe092c",11.5,1317614,11.0147903,64.4611053
14825830,"0xe23966",11.8,1394576,5.3825803,61.8302365
8686327,"0x848af7",9.9,978609,8.6898858,63.1030407
8901498,"0x87d37a",11.2,1245600,13.1463638,64.1827437
11082971,"0xa91cdb",12.4,1549087,14.2056166,65.2974847
5378218,"0x5210aa",26.4,6972389,13.1341086,64.6868887
12440254,"0xbdd2be",16.4,2673595,13.1899306,64.9915888
6739954,"0x66d7f2",22.5,5063127,15.7390167,67.3760711
12627950,"0xc0afee",11.8,1389856,23.9591324,69.4840766
16738605,"0xff692d",12.1,1466753,25.0447333,69.7660938
4773917,"0x48d81d",6.2,383744,8.8815847,58.7094957
5213312,"0x4f8c80",10.2,1048074,8.5556769,58.4129574
8240616,"0x7dbde8",6.6,434716,7.5872167,58.6210389
11582414,"0xb0bbce",7.7,596692,8.2989048,58.5995114
6406455,"0x61c137",9.2,849762,6.6545116,58.6346998
7989974,"0x79ead6",7,493075,7.3737013,59.1872319
6036505,"0x5c1c19",10.1,1029558,7.9242358,59.1210139
1081297,"0x107fd1",10.2,1031288,6.764931,59.2568203
12961173,"0xc5c595",10.5,1095134,6.7884458,59.2722834
2706565,"0x294c85",11.1,1231589,5.4793622,59.5827266
15534337,"0xed0901",7.9,619399,10.0843713,60.1531415
1843846,"0x1c2286",9,818159,8.1004217,60.4202167
7408459,"0x710b4b",17.5,3057572,5.9900384,60.4562575
4915221,"0x4b0015",11.8,1403261,8.7747634,60.9890456
3730065,"0x38ea91",11.3,1282443,6.129188,60.9929371
1316573,"0x1416dd",17,2895892,5.7097449,60.9901845
9559773,"0x91dedd",9.3,869275,12.2079307,63.9551904
10655435,"0xa296cb",9.2,852827,10.358716,63.8143369
704808,"0xac128",6.8,462378,12.9567836,65.1559049
923441,"0xe1731",20.6,4235330,16.1127812,66.9978206
11063519,"0xa8d0df",15.8,2510152,23.1586114,68.7662343
7375357,"0x7089fd",11,1211566,22.2506667,68.9603636
12329477,"0xbc2205",15.1,2276931,22.1563493,69.0607359
7214114,"0x6e1422",15.8,2484017,26.9682861,70.3893244
9580098,"0x922e42",10.2,1048919,26.7976917,70.0250875
9090824,"0x8ab708",15.8,2499306,29.8918822,69.5430706
15527973,"0xecf025",11,1217232,6.733366,58.4885678
11346814,"0xad237e",13.5,1835238,9.1504031,58.8139461
1221108,"0x12a1f4",10.8,1160369,7.2228104,59.0181429
8120763,"0x7be9bb",10,1007050,7.3252346,59.9884758
4680480,"0x476b20",10.6,1123566,7.9800825,60.2658726
14341210,"0xdad45a",10.3,1054051,9.3062905,60.6566958
15093566,"0xe64f3e",11.2,1258583,8.3109125,60.6091056
1164845,"0x11c62d",11.8,1403600,5.6852425,61.2111518
4405639,"0x433987",17.7,3123788,7.6219918,62.1121812
234765,"0x3950d",14.9,2210844,5.3201943,61.7546286
5827124,"0x58ea34",8.2,669251,8.421375,63.1875726
5094954,"0x4dbe2a",11.9,1405723,13.7265826,64.2844272
4809176,"0x4961d8",13.8,1894762,17.2541725,69.3952926
3324668,"0x32bafc",19,3622187,30.6556803,69.6942499
11016840,"0xa81a88",21.5,4636182,23.7330131,70.3704115
3748461,"0x39326d",9.9,984865,29.5728317,69.6263349
937985,"0xe5001",7.6,572899,6.7982326,59.2124414
14355732,"0xdb0d14",17.1,2922431,6.2767137,58.6925912
15813090,"0xf149e2",7.3,526574,7.5031422,58.8726689
2195653,"0x2180c5",11.3,1267007,6.7654992,59.0421387
10636362,"0xa24c4a",11.4,1289180,7.402791,58.9958548
6206012,"0x5eb23c",13.4,1791146,8.7786299,59.0132479
2088828,"0x1fdf7c",10.7,1147923,6.1383146,59.0589077
6308352,"0x604200",13.2,1733278,7.5514776,59.306307
11156006,"0xaa3a26",9.9,974956,9.8822852,60.6762237
2055351,"0x1f5cb7",20.4,4151994,11.7875295,59.9670404
5090449,"0x4dac91",7.5,559063,8.1647546,59.7981263
15684724,"0xef5474",11.8,1389355,6.4366622,60.2480775
14692151,"0xe02f37",9.2,851944,6.8044587,60.1527792
94594,"0x17182",10.8,1162899,7.9859056,60.3439204
9451567,"0x90382f",14.9,2217677,9.5545531,60.5333826
10651746,"0xa28862",14.7,2163411,10.12885,60.5221001
10063350,"0x998df6",8.7,756834,12.1239093,61.9484883
13909300,"0xd43d34",12,1442031,11.0771858,64.0385113
11801263,"0xb412af",9.2,853561,13.7483552,65.1369904
1053737,"0x101429",12.2,1498339,12.5801829,65.2976142
5770263,"0x580c17",16.5,2732682,14.166711,66.8514217
4946338,"0x4b79a2",9.5,906170,19.2777217,68.5291801
6191109,"0x5e7805",9.9,979696,24.2374743,68.9942411
13731548,"0xd186dc",12,1449568,23.3094545,68.8528015
2663568,"0x28a490",9.6,917604,24.5593817,69.7714354
9671297,"0x939281",8.5,718495,28.5507567,70.0143752
5654800,"0x564910",9.9,982244,7.6190727,58.8996514
2727288,"0x299d78",8.5,723918,6.1363909,58.4223477
15864911,"0xf2144f",10.8,1170766,8.7851648,58.5918536
15163328,"0xe75fc0",6.5,419446,5.3389528,59.3587887
8185490,"0x7ce692",7.9,623356,10.9806386,59.7788618
15164947,"0xe76613",7.6,578134,10.273136,60.3046154
5419936,"0x52b3a0",9.7,936538,7.0754392,60.6959732
6807135,"0x67de5f",12,1437880,7.915137,60.8413729
3156912,"0x302bb0",10.7,1145166,6.4540018,60.9427631
10188380,"0x9b765c",10.2,1038283,10.9609198,64.0066162
15880562,"0xf25172",8.3,689097,10.8682566,64.2401368
1786180,"0x1b4144",13.4,1782414,8.3355642,63.2339107
2508982,"0x2648b6",9.9,986313,11.4398128,64.2606176
10641998,"0xa2624e",8,638074,19.3565146,68.8330289
15809101,"0xf13a4d",10.9,1182931,30.2120645,69.7548882
4742407,"0x485d07",8.4,697635,7.3783955,58.0994478
14870329,"0xe2e739",18.1,3271455,6.8344788,58.3597627
1930982,"0x1d76e6",7.3,525913,8.9463861,58.7827039
6970352,"0x6a5bf0",12.3,1521823,10.4872598,60.0597483
5923959,"0x5a6477",11.3,1277409,6.9062019,59.4695148
3752964,"0x394404",14.2,2012538,9.3278036,60.6996202
208469,"0x32e55",17,2895462,7.7033519,60.3442323
15960719,"0xf38a8f",7.6,581601,7.3110398,60.6508115
11679690,"0xb237ca",13,1677463,13.298793,64.5533577
4028884,"0x3d79d4",12,1441273,11.092891,63.5487168
16396601,"0xfa3139",10.8,1173315,17.1745598,68.5220083
12902391,"0xc4dff7",13,1679965,17.2206865,69.3214957
3359490,"0x334302",7.3,529583,29.81163,69.5944126
90790,"0x162a6",6.5,422033,8.4063415,58.4891846
5681509,"0x56b165",9.5,897041,6.8380963,58.8778041
14148141,"0xd7e22d",8.3,684430,5.9905166,58.5628917
5530520,"0x546398",12.3,1512407,10.1156128,59.5355619
7218953,"0x6e2709",6.8,459700,11.7140039,59.8889717
7415394,"0x712662",7.2,512382,9.4479162,60.2043659
5507859,"0x540b13",6,358297,11.1590537,60.3363034
9498369,"0x90ef01",9.9,985902,8.7247101,60.9072993
14100871,"0xd72987",11.2,1254461,13.1448845,65.2430465
12197165,"0xba1d2d",19.4,3774347,13.1776712,66.1054514
15154429,"0xe73cfd",17.1,2919870,17.0603952,68.5707924
9527985,"0x9162b1",7.5,568021,24.3587255,68.8733621
739802,"0xb49da",13.8,1908863,30.0360813,69.7002119
4982041,"0x4c0519",10.3,1058314,24.067258,69.6286422
12184201,"0xb9ea89",9.8,957916,7.4334688,58.0943598
2045562,"0x1f367a",11.8,1381417,6.730626,58.0811361
2022074,"0x1edaba",9.3,868330,7.0590965,58.4647292
14627927,"0xdf3457",8.9,796197,6.9283969,58.3374591
12654191,"0xc1166f",8.2,675911,10.5143499,59.6612837
10373649,"0x9e4a11",6.7,452255,6.7661229,59.275788
10067865,"0x999f99",12.9,1668030,9.614149,59.4576959
9764008,"0x94fca8",17.8,3153552,7.7536166,59.4963078
12535965,"0xbf489d",21.7,4687806,7.0088554,59.4798236
3769526,"0x3984b6",4.4,193446,5.18609,59.6540732
10658312,"0xa2a208",11.1,1237346,8.3950302,60.2187654
7789539,"0x76dbe3",6.6,437188,10.838782,60.2356032
14321187,"0xda8623",21.7,4723186,6.9184279,60.2499991
8474602,"0x814fea",6.8,463457,10.166156,64.0299192
698079,"0xaa6df",11.3,1280712,10.9065474,64.410598
16327968,"0xf92520",11.8,1397681,5.7263354,61.6765896
8837448,"0x86d948",14,1972523,5.0106706,61.8533341
5969856,"0x5b17c0",11.7,1358350,13.1336417,64.5525854
15167084,"0xe76e6c",7.3,529820,11.2308911,63.5623948
16762397,"0xffc61d",14,1949227,8.3901169,63.5178298
1772054,"0x1b0a16",10.6,1113698,13.3267556,66.1421827
8653005,"0x8408cd",15.7,2474173,30.0047515,69.5906988
10018006,"0x98dcd6",8.8,775010,23.6142211,69.5199639
13907988,"0xd43814",12.6,1575687,7.6281289,58.6319343
13225283,"0xc9cd43",8.8,769132,7.6590964,58.4236474
14741100,"0xe0ee6c",7.3,533916,7.145522,58.8029537
13331274,"0xcb6b4a",13.1,1724620,7.3224202,58.5725855
7421422,"0x713dee",7.2,522389,5.419026,59.3206325
12064255,"0xb815ff",8.1,653305,8.5761142,59.3957158
8263006,"0x7e155e",8.5,726248,11.8057573,59.8967422
3000704,"0x2dc980",12.7,1609338,11.8360472,59.9960513
6788933,"0x679745",13.8,1902399,10.4636359,60.1227544
4713327,"0x47eb6f",11.8,1402482,5.8623256,61.411619
16032644,"0xf4a384",14,1969449,7.661734,62.2886052
225501,"0x370dd",14.4,2077754,8.9059253,63.075811
14980021,"0xe493b5",30.3,9181613,13.5427939,64.91709
472904,"0x73748",12.9,1652415,16.1765785,67.1618475
977322,"0xee9aa",10.5,1103429,22.2676115,68.8937184
4766549,"0x48bb55",13.7,1889306,27.2206633,70.3745133
4784396,"0x49010c",10.9,1178025,28.8871896,70.0271151
5994901,"0x5b7995",11.9,1421317,29.1886665,69.3093541
7876140,"0x782e2c",7.1,498753,24.3419192,70.0295891
14437030,"0xdc4aa6",7.8,615304,30.5334336,69.548787
11721232,"0xb2da10",13.3,1756330,28.8247707,69.9182536
14983380,"0xe4a0d4",12.7,1613707,24.6483963,70.202045
10448381,"0x9f6dfd",7.3,530318,8.4034154,58.5509053
16301984,"0xf8bfa0",14.2,2016009,7.5234661,58.317758
14085992,"0xd6ef68",7.9,622958,6.8735176,58.6104043
8912562,"0x87feb2",9.5,902376,10.5287874,59.5933183
880908,"0xd710c",7.8,605247,6.7593071,59.7400053
1977403,"0x1e2c3b",9.4,882756,5.2115627,59.6722796
4486935,"0x447717",11.7,1380214,8.2804493,60.3272255
11805293,"0xb4226d",7.8,610736,7.5849667,60.697815
2372449,"0x243361",7.9,631474,5.5205793,61.398385
12363101,"0xbca55d",9.7,942703,12.9366751,65.1037312
2977917,"0x2d707d",12.7,1611763,5.5684607,61.6678155
3441169,"0x348211",10.7,1148136,11.7033908,63.1704872
70446,"0x1132e",15.7,2469952,24.1332991,69.9445847
15409139,"0xeb1ff3",17,2885023,30.5791754,69.7722998
1482405,"0x169ea5",11.4,1308065,6.7638911,58.3960617
14225087,"0xd90ebf",8.2,667339,8.3222584,58.384262
11993456,"0xb70170",9.1,829629,7.4173407,58.9049956
12210278,"0xba5066",10.1,1027649,9.6803804,59.3842222
14346614,"0xdae976",7.9,630023,7.3774139,59.6349861
3790476,"0x39d68c",8,641827,7.3404956,59.7589051
13192792,"0xc94e58",12.9,1662460,11.7243441,60.6058958
13577538,"0xcf2d42",9.5,910566,11.7104839,64.4078711
1177526,"0x11f7b6",17,2873440,10.9584111,64.1847747
9927982,"0x977d2e",12.8,1632359,13.9876916,64.9359542
13409027,"0xcc9b03",11.4,1290030,13.7281155,65.0662213
14994150,"0xe4cae6",8.7,753957,22.3390771,68.913889
13559302,"0xcee606",12.7,1604954,28.7105938,69.8891598
12792063,"0xc330ff",9.3,856827,29.6463184,69.613148
15132269,"0xe6e66d",12.6,1591108,24.017926,70.4262917
906955,"0xdd6cb",9.9,970233,27.2683572,70.482508
16291118,"0xf8952e",8.1,660278,7.1575533,59.2267254
8263291,"0x7e167b",11.9,1406731,9.0466296,58.8646582
3811189,"0x3a2775",10.1,1014992,10.3362001,59.5853946
8458989,"0x8112ed",7,488574,10.0377018,59.8303358
3134836,"0x2fd574",32.3,10448104,6.136194,60.5367382
819921,"0xc82d1",9.9,982689,10.891207,60.1538404
5164165,"0x4ecc85",15.2,2310441,8.0227192,60.1757257
2604011,"0x27bbeb",8.1,650020,10.1018432,60.7298452
5062834,"0x4d40b2",11.2,1244864,9.9694223,61.2025866
15452502,"0xebc956",10.1,1011843,11.4686797,62.5892125
8165862,"0x7c99e6",10.3,1063661,10.4258093,62.3941227
3186614,"0x309fb6",12.9,1674038,5.4126117,61.6637356
10729207,"0xa3b6f7",6.4,415917,10.8310276,63.8157333
5762027,"0x57ebeb",11.4,1295585,14.098319,66.4798557
8882435,"0x878903",12.4,1532009,12.6209897,65.214932
428242,"0x688d2",16.7,2785446,15.9411814,67.3729528
4287599,"0x416c6f",21.2,4508775,14.2851066,66.9577467
11704270,"0xb297ce",9,817966,16.4766549,67.6303598
8509185,"0x81d701",19,3626967,17.8692454,68.501041
52835,"0xce63",10.1,1016588,23.5470001,69.3144409
1151431,"0x1191c7",13,1678991,21.534143,69.3808954
6288086,"0x5ff2d6",9.4,879756,28.7274732,69.8592658
15123522,"0xe6c442",5.5,302308,7.7056542,58.1793341
12743104,"0xc271c0",7.1,507791,6.4208938,58.650785
8999301,"0x895185",9.5,900382,8.6345758,58.9997793
11858531,"0xb4f263",15.1,2285781,9.9417823,59.5581068
15519971,"0xecd0e3",18,3227454,7.870268,59.2770536
8417958,"0x8072a6",13.3,1773284,8.0097719,59.1866944
1296855,"0x13c9d7",6.1,373859,7.0206715,59.4264692
4980340,"0x4bfe74",8.9,788120,7.2069294,59.3895293
10179959,"0x9b5577",7.8,609808,5.2042112,59.6368805
3895080,"0x3b6f28",11.7,1371117,10.4358708,63.8412136
8836523,"0x86d5ab",10.8,1158121,11.4363364,64.3085621
3775854,"0x399d6e",8.4,706169,12.4636939,65.3845627
9926703,"0x97782f",12.3,1515748,13.0563979,65.4244411
8196784,"0x7d12b0",13.7,1865369,13.4931518,65.7606621
1220681,"0x12a049",10.7,1144710,22.8521906,68.979515
13697864,"0xd10348",13.5,1817662,20.8663826,69.2519109
3725812,"0x38d9f4",7.2,523677,29.4256615,69.3921026
11276022,"0xac0ef6",16.7,2793341,29.0518639,69.9923541
2684494,"0x28f64e",7.6,579733,29.8841107,69.6081221
7259883,"0x6ec6eb",13.3,1774807,28.7875168,69.8804824
10474581,"0x9fd455",6.7,452888,8.6034518,58.7566374
8461289,"0x811be9",9.9,973743,7.3095704,58.749737
9313297,"0x8e1c11",12.2,1492090,7.780462,59.3122673
6034596,"0x5c14a4",10,996784,7.0433369,59.2752976
9877021,"0x96b61d",8.8,776620,7.6551542,59.7002963
11850811,"0xb4d43b",7.9,621144,9.9339916,59.8111841
4676054,"0x4759d6",6.1,371420,7.2600746,60.140531
2342159,"0x23bd0f",10.5,1109399,8.0337739,60.0979709
6278322,"0x5fccb2",17.2,2944711,6.864463,60.169769
6134810,"0x5d9c1a",5.4,294922,7.5596383,60.4267323
13809371,"0xd2b6db",13.5,1834272,8.0070413,61.7602948
10778632,"0xa47808",15.1,2288302,15.8485492,67.0734221
9491077,"0x90d285",12.6,1580703,28.955418,69.1533167
1397757,"0x1553fd",13,1679543,20.9036999,69.0902531
5604629,"0x558515",10.3,1068502,28.957827,69.2341571
11689611,"0xb25e8b",11.2,1249964,22.5934445,69.8903251
8644508,"0x83e79c",9.3,858853,27.5661846,70.296029
13349883,"0xcbb3fb",14.8,2183588,6.6232424,58.736403
478718,"0x74dfe",11.9,1426122,6.6378225,58.7126725
8537057,"0x8243e1",7.4,543181,6.801594,58.9615402
2262164,"0x228494",7.6,574535,11.5752098,59.3221307
1772945,"0x1b0d91",8.2,666519,9.6411829,59.4946452
5499649,"0x53eb01",8.2,670454,8.2282279,59.4454844
3954740,"0x3c5834",10.1,1013097,11.5895326,59.8571686
758998,"0xb94d6",7.6,573535,11.7788037,60.9827402
14670345,"0xdfda09",10.7,1137658,7.5980215,60.2048356
8589904,"0x831250",9.2,850514,8.8039398,60.5524886
3858077,"0x3ade9d",10.4,1075540,13.3970708,66.4950807
14152371,"0xd7f2b3",12.5,1565120,23.2043758,68.8826719
7477677,"0x7219ad",9.7,939387,24.4317882,69.7716731
7003121,"0x6adbf1",12.5,1569411,23.1233712,69.8987176
8954528,"0x88a2a0",11.5,1319013,22.6513353,69.3070537
4794827,"0x4929cb",17,2875722,28.9893784,69.0639986
14145953,"0xd7d9a1",10,1005480,23.4648206,69.6192385
2424340,"0x24fe14",16,2557787,25.5146571,70.7575701
12729235,"0xc23b93",9.7,947242,5.8961044,58.6488377
3723220,"0x38cfd4",7,493542,8.0771557,59.763483
12893915,"0xc4bedb",7.8,604432,7.813262,59.1372294
387587,"0x5ea03",16.6,2754487,7.2940102,59.1615505
9832509,"0x96083d",6.6,429411,7.091164,59.3795996
4267074,"0x411c42",11.7,1362050,10.9109474,59.870651
3193964,"0x30bc6c",11.9,1405766,6.0784901,59.6263456
5486302,"0x53b6de",9,807748,11.0019375,59.8663313
15280952,"0xe92b38",9.4,878602,9.294083,60.0671681
7755143,"0x765587",10.9,1193139,10.9160514,60.5021707
3400821,"0x33e475",10.3,1065861,8.7789637,61.0097753
11621005,"0xb1528d",13.7,1863376,9.7342219,63.3378634
3646870,"0x37a596",22.1,4899895,14.0616426,64.979896
1616629,"0x18aaf5",16.2,2637170,15.4042041,66.3093561
6437306,"0x6239ba",8.6,739097,23.7695755,68.8645252
12784851,"0xc314d3",15.3,2352305,24.2682104,69.3953442
3043941,"0x2e7265",18.1,3268364,23.2811026,69.2430762
540062,"0x83d9e",13.4,1806101,29.1145458,69.9417126
8952727,"0x889b97",10.3,1061095,23.6711105,70.2935066
6124609,"0x5d7441",11.8,1388227,6.7723931,58.3334976
6306173,"0x60397d",9.9,987091,7.3178522,58.8846491
10894621,"0xa63d1d",13.1,1723854,7.9098566,59.0950369
14257325,"0xd98cad",6.5,428670,11.6955844,59.6447786
15622366,"0xee60de",7,495667,11.525132,63.0549434
15797926,"0xf10ea6",15.7,2474492,6.2106709,59.9160743
5674432,"0x5695c0",11.1,1239371,5.7555679,60.8713231
16360084,"0xf9a294",8.1,661590,7.7193994,60.1990225
9906104,"0x9727b8",20.7,4296763,12.185766,60.4316836
9186843,"0x8c2e1b",8.8,772685,6.9215377,61.2550761
1965028,"0x1dfbe4",9.7,944660,5.6499113,61.5443292
10317318,"0x9d6e06",8.3,686542,5.4013146,61.2523962
7937810,"0x791f12",17.2,2965349,11.9189026,61.5992001
11469636,"0xaf0344",9,809035,12.6070516,64.2406198
7958966,"0x7971b6",10.7,1153819,10.1291481,63.8712494
4158412,"0x3f73cc",13.2,1744859,13.41322,65.1666435
7802709,"0x770f55",21.3,4551074,12.6922422,65.0221651
14178890,"0xd85a4a",13.7,1886735,15.8477182,66.9731734
6684727,"0x660037",16.2,2622295,16.0473841,68.0304635
8093081,"0x7b7d99",8.9,799884,24.5360033,68.7152053
815319,"0xc70d7",13,1698948,20.8073713,69.7874062
1046760,"0xff8e8",7.2,517969,24.9991957,70.0166419
15676370,"0xef33d2",10.2,1038003,24.8480161,70.3155326
3136716,"0x2fdccc",12.1,1456994,24.2384969,69.8596413
7225086,"0x6e3efe",8.4,700009,9.0646431,58.6402192
14323520,"0xda8f40",19,3628737,7.9159459,58.7614045
3178446,"0x307fce",9.1,823402,5.4638852,59.4132325
3591977,"0x36cf29",18.9,3557389,7.8084882,60.5138682
11164812,"0xaa5c8c",12.3,1502244,5.4648362,60.2317056
4811746,"0x496be2",6.4,410280,4.8072455,60.6110185
16719989,"0xff2075",12.2,1484834,9.175574,61.1257035
14633144,"0xdf48b8",9.9,972594,7.9710281,61.2216872
8040784,"0x7ab150",10.1,1012455,7.8876431,61.5409762
8690312,"0x849a88",7.9,616836,5.6613635,61.4339539
9641592,"0x931e78",8.9,786822,5.2126005,61.4282355
15952239,"0xf3696f",7.3,539026,10.0063193,63.8371622
9940658,"0x97aeb2",16.1,2588037,12.9652581,65.0570463
10297064,"0x9d1ee8",11.5,1325280,12.5528141,65.3214052
5689177,"0x56cf59",16.2,2617813,28.9524953,69.2696933
11254072,"0xabb938",22.4,5022326,29.214362,69.3498027
2739660,"0x29cdcc",12.7,1606503,24.5417452,70.1998806
12424888,"0xbd96b8",11.4,1300206,7.905581,58.3713874
10742308,"0xa3ea24",10.9,1195530,8.0354519,58.6131284
16660933,"0xfe39c5",8.8,781160,7.9454699,58.5992061
2221033,"0x21e3e9",8.5,722890,7.74906,59.1478906
8925376,"0x8830c0",35.8,12835705,12.3566329,60.1681084
12166348,"0xb9a4cc",12.2,1491049,9.2051457,61.1399028
15010896,"0xe50c50",12.9,1665934,10.9571677,64.4552207
15761254,"0xf07f66",7.9,619314,12.4836909,64.0922037
7330125,"0x6fd94d",7.3,539549,11.8957228,64.5872335
14809101,"0xe1f80d",15.1,2283575,16.2764787,67.2169976
15330257,"0xe9ebd1",7.9,631469,22.9342986,68.8450778
13181827,"0xc92383",10.3,1068279,24.6616648,68.7608094
3743935,"0x3920bf",8.8,781250,28.9032838,69.1751176
12756278,"0xc2a536",9,805358,22.901691,69.1950535
7544825,"0x731ff9",18,3236629,22.1854155,69.6688262
15213469,"0xe8239d",9.7,945335,24.0332494,70.3744728
11144237,"0xaa0c2d",8.4,698934,8.9883771,58.753058
15379780,"0xeaad44",7.8,601281,6.0881196,58.3975024
310521,"0x4bcf9",7.7,596817,8.6985105,58.5518669
9418905,"0x8fb899",9.1,830858,7.6755728,58.9239247
12075369,"0xb84169",7.2,511600,8.039455,58.4249318
2953310,"0x2d105e",8.8,773355,6.5099629,58.7076142
6731133,"0x66b57d",10,1008862,7.3925703,58.7197338
7106524,"0x6c6fdc",12.8,1632938,7.5256064,58.7489393
12885171,"0xc49cb3",14.7,2147492,6.8806588,59.2675555
2281490,"0x22d012",12.1,1475980,6.9196524,58.9841902
