"ebint","ebhex","depth","area","longitude","latitude","clust30","clust30a"
12049361,"0xb7dbd1",6.6,440371,18.2463879,68.1078948,4,23
15033785,"0xe565b9",4.6,209412,18.2207668,68.1117278,4,23
2307565,"0x2335ed",4.3,182216,17.4838625,67.2351227,5,26
9577622,"0x922496",2.6,65845,21.199598,67.1404385,12,28
119268,"0x1d1e4",7.6,583979,20.1472657,67.1748987,12,28
9669464,"0x938b58",4.7,216943,19.7703459,67.5623176,12,28
3886875,"0x3b4f1b",5.2,266484,23.5142168,67.423094,12,28
524921,"0x80279",2.5,63347,18.2306579,68.461972,4,23
1317565,"0x141abd",16.6,2764308,22.1414344,68.3492245,12,8
7172186,"0x6d705a",3.4,117554,21.2033102,68.4011867,12,10
9179220,"0x8c1054",4.6,211348,20.2116296,68.6240688,15,10
7509601,"0x729661",5.8,340980,21.685561,68.6130688,15,10
12870051,"0xc461a3",3.7,138134,20.3946058,68.550998,12,10
9171880,"0x8bf3a8",2.5,60731,20.6263708,68.5424197,12,10
6260878,"0x5f888e",2.6,66652,21.3790919,68.5137342,12,10
329620,"0x50794",9.9,986521,20.8243694,68.2740337,12,28
16256276,"0xf80d14",6,354207,18.0912168,66.8115427,5,26
6037506,"0x5c2002",8.4,703206,16.8015926,66.7848721,5,26
2374898,"0x243cf2",12.9,1664427,22.8576606,66.6637348,30,28
12223956,"0xba85d4",14.4,2071214,19.9390914,66.7348208,19,17
8869622,"0x8756f6",2.7,75164,20.4905113,65.9721176,19,17
8364229,"0x7fa0c5",11,1219982,18.0865559,66.0324516,19,17
5969284,"0x5b1584",8.3,697179,18.3587633,65.9868319,19,17
714922,"0xae8aa",7.5,560612,22.0090208,65.8842854,19,17
5763778,"0x57f2c2",11.1,1239378,21.5576124,65.9234879,19,17
1759501,"0x1ad90d",10.7,1148618,18.192019,65.9917506,19,17
11869740,"0xb51e2c",12.1,1469942,22.2304328,68.1301239,12,28
6325049,"0x608339",3.4,117650,21.0256752,68.1848848,12,28
16580917,"0xfd0135",3,87197,17.9886116,66.2005347,19,17
199011,"0x30963",9.1,830295,23.4271231,66.0221872,30,17
3301232,"0x325f70",8.8,769022,21.7343253,66.0981442,19,17
14674726,"0xdfeb26",10.1,1015935,19.6799784,67.2586697,12,28
1498468,"0x16dd64",3.2,102770,19.8976509,67.2567969,12,28
14047737,"0xd659f9",5.4,291333,18.0815746,67.294938,5,26
5029935,"0x4cc02f",12.1,1460566,19.1721514,67.6033835,12,28
3245198,"0x31848e",7.6,573806,22.4926447,67.4169485,12,28
12488472,"0xbe8f18",3.1,96504,21.413839,67.551288,12,28
16105882,"0xf5c19a",2.9,85854,21.3127543,67.4684482,12,28
7752195,"0x764a03",2.6,69393,16.6102359,66.5282311,5,26
14685409,"0xe014e1",4.2,172844,20.32698,68.4729998,12,10
13100013,"0xc7e3ed",7,486475,20.3548669,68.4809965,12,10
4362262,"0x429016",3.2,105113,21.7642295,68.4236823,12,8
64792,"0xfd18",2.4,57710,18.3642126,68.4754672,4,23
10406562,"0x9ecaa2",4.3,186647,21.8635359,68.4660274,12,8
8283925,"0x7e6715",3.7,134418,20.3405617,68.5157156,12,10
5296481,"0x50d161",3.8,141544,21.4229772,68.4732048,12,10
12243949,"0xbad3ed",5.3,277459,19.379403,65.3481444,19,17
5652475,"0x563ffb",6.1,372628,18.9451051,65.3617213,19,17
2673817,"0x28cc99",8.2,668537,18.5696776,65.35481,19,17
11556741,"0xb05785",5.4,290084,14.503331,65.3046577,17,20
7656818,"0x74d572",12.3,1515324,18.5777145,65.1904437,19,4
11110202,"0xa9873a",8.4,711177,20.520566,65.1497689,19,17
15086055,"0xe631e7",9.9,972550,22.0300225,68.9590334,15,10
13462375,"0xcd6b67",3.9,152784,18.3399108,66.0240436,19,17
6273220,"0x5fb8c4",2.9,85811,20.1739647,68.3548688,12,10
14487042,"0xdd0e02",4.4,195055,21.5284204,68.3155933,12,28
13967621,"0xd52105",2.6,69345,22.1011498,68.324734,12,8
630681,"0x99f99",6.4,415911,21.2932699,68.3564743,12,10
5398591,"0x52603f",6.5,418771,22.0519238,68.3334571,12,8
11336474,"0xacfb1a",4.2,175717,21.3509336,68.3509267,12,10
179995,"0x2bf1b",8.5,715187,18.5613265,68.3324372,4,23
15249958,"0xe8b226",3.1,95435,20.7507028,65.4675635,19,17
1325646,"0x143a4e",3.2,103552,19.7350312,65.4879954,19,17
13015765,"0xc69ad5",2.9,86039,21.9726523,65.429704,19,17
14158395,"0xd80a3b",3.7,138289,20.8264541,65.4755072,19,17
11657139,"0xb1dfb3",3.4,115767,16.459292,66.6938106,5,26
14387730,"0xdb8a12",5.5,307316,22.1568903,66.5671672,19,28
553619,"0x87293",6,356995,16.071477,66.6965915,5,26
6609251,"0x64d963",5.9,348892,17.9875414,66.683411,5,26
3511848,"0x359628",3.1,93294,18.7432106,65.8771203,19,17
10609052,"0xa1e19c",10.3,1051717,21.6845379,65.8350369,19,17
846833,"0xcebf1",10.9,1190392,16.0705083,66.5417416,5,26
13797223,"0xd28767",4.2,180121,22.2470923,68.3328222,12,8
14965188,"0xe459c4",4.8,230459,19.0818297,68.4345488,4,10
1306284,"0x13eeac",6.6,439804,22.0981184,68.3680191,12,8
1389528,"0x1533d8",4.8,230143,22.2043972,68.5294239,14,8
7160811,"0x6d43eb",2.9,84658,16.5674671,67.6637339,4,23
13069004,"0xc76acc",2.6,65158,16.2304284,66.5396282,5,26
2467721,"0x25a789",4.1,168774,16.5601231,65.432487,17,20
3817947,"0x3a41db",1.2,15555,20.1441287,64.3768086,18,4
7158574,"0x6d3b2e",1.1,12937,19.6795352,64.255145,18,4
15069801,"0xe5f269",1.2,15070,15.2472555,64.6113935,7,20
16286985,"0xf88509",1.8,34174,16.8465356,64.7481342,18,4
12547113,"0xbf7429",1.1,13003,15.2547775,64.8828009,17,20
11561938,"0xb06bd2",1.2,13244,16.5450975,64.5151146,18,4
5824694,"0x58e0b6",1.8,32269,18.581506,64.5981486,18,4
2764951,"0x2a3097",1,10336,17.7220792,64.8794961,18,4
3265680,"0x31d490",1.9,35913,18.9265045,64.4262966,18,4
1120002,"0x111702",1.4,19525,14.5928055,65.3016759,17,20
9217204,"0x8ca4b4",1.4,18661,14.729813,64.9725669,17,20
14156266,"0xd801ea",2.4,59136,16.3885251,65.1967789,17,20
10309142,"0x9d4e16",1,10382,17.516561,65.3063826,19,4
3173983,"0x306e5f",1.3,16040,18.4805489,65.013077,18,4
9929894,"0x9784a6",1.3,17374,21.2658765,64.883708,19,4
11513313,"0xafade1",1.3,15917,15.0223286,65.36291,17,20
8912845,"0x87ffcd",1.2,14195,16.8810264,65.7808141,17,20
874497,"0xd5801",1.5,23285,16.1129151,65.7663918,17,20
11660317,"0xb1ec1d",1.2,15282,17.2013265,65.6402066,17,20
6235323,"0x5f24bb",1.7,28336,17.320569,65.4193774,17,20
440721,"0x6b991",1.5,22370,19.5397197,65.4836133,19,17
4165402,"0x3f8f1a",1.1,11375,16.3874211,66.1587446,5,26
6044052,"0x5c3994",1.1,12096,16.2531539,65.8039202,17,20
13546061,"0xceb24d",1.2,13383,16.2597838,65.8778858,17,20
1269344,"0x135e60",1.7,30281,17.0365693,65.8619554,17,26
6675936,"0x65dde0",1.3,16184,18.7517448,66.0073267,19,17
3043287,"0x2e6fd7",1.2,15556,17.4410337,65.9508142,19,26
11414035,"0xae2a13",1.8,30854,17.4164113,65.9772711,19,26
15541941,"0xed26b5",1,11015,18.04587,66.1305887,19,17
6248001,"0x5f5641",1.2,13556,18.4410719,66.1611804,19,17
8999958,"0x895416",1.6,24078,18.5817096,66.188166,19,17
16577348,"0xfcf344",1.4,20113,22.0034609,66.0656692,19,17
10391649,"0x9e9061",1,10916,16.6975861,66.6809056,5,26
5844113,"0x592c91",1.2,14699,16.5589769,66.5573839,5,26
10328700,"0x9d9a7c",1.4,19755,16.1772428,66.5663138,5,26
3875217,"0x3b2191",1.3,15892,16.0924182,66.6874974,5,26
5358088,"0x51c208",1,10296,17.6066412,66.5575247,5,26
3002398,"0x2dd01e",1.6,26596,17.6286198,66.6492275,5,26
5019351,"0x4c96d7",1.9,36098,17.5788592,66.6808373,5,26
7766277,"0x768105",1.2,14571,17.7234263,66.6114616,5,26
14375241,"0xdb5949",1.2,14394,17.0252674,66.6368203,5,26
7197972,"0x6dd514",2.1,42747,17.6575727,66.5289731,5,26
13111637,"0xc81155",1.4,19008,17.5613039,66.4544841,5,26
12900221,"0xc4d77d",1.1,12022,19.1690603,66.5777643,19,17
16125658,"0xf60eda",2.1,45935,17.2606715,66.5106208,5,26
3687877,"0x3845c5",1.8,30641,19.7109709,66.221214,19,17
10929491,"0xa6c553",1.1,11347,19.7144409,66.2277409,19,17
9124235,"0x8b398b",1.1,12785,19.724148,66.5016165,19,17
11098044,"0xa957bc",1,10682,19.8446535,66.387552,19,17
7467688,"0x71f2a8",1.8,32294,20.9709747,66.2996464,19,17
8677084,"0x8466dc",1.7,28652,19.6502653,66.2950669,19,17
627445,"0x992f5",1.2,13603,19.9012189,66.4297702,19,17
9379783,"0x8f1fc7",1.3,17683,16.6850106,66.9592983,5,26
540381,"0x83edd",1.7,28545,20.6548761,66.340911,19,17
16438233,"0xfad3d9",1.2,14699,16.6469086,66.7392587,5,26
16744819,"0xff8173",1,10879,17.3846785,66.7502817,5,26
10676198,"0xa2e7e6",1.6,24099,18.26664,67.1010738,5,26
2859968,"0x2ba3c0",1.6,27221,19.0532266,67.0802536,12,28
11858594,"0xb4f2a2",1.4,20977,21.1187977,66.6823574,19,28
5813549,"0x58b52d",1.6,27041,20.571219,66.6425224,19,17
68791,"0x10cb7",2.2,48744,21.0520745,67.0214731,12,28
11296125,"0xac5d7d",2,40024,21.2816539,67.0333022,12,28
7871363,"0x781b83",1.7,28421,16.3520221,67.3827945,5,26
4433625,"0x43a6d9",2.3,51617,17.5892316,67.5191506,5,23
12313575,"0xbbe3e7",1.6,24657,16.7105378,67.5138522,5,23
1125710,"0x112d4e",1.2,13236,19.0331471,67.2832213,12,28
9163467,"0x8bd2cb",1.7,29104,16.9585008,67.8750234,4,23
1827133,"0x1be13d",2.2,46750,17.9526382,67.9730161,4,23
14771166,"0xe163de",1.9,35361,21.8958388,67.3738407,12,28
13851363,"0xd35ae3",1.4,19557,21.981896,67.3801899,12,28
3677367,"0x381cb7",1.2,14801,17.688302,67.8419533,4,23
12534943,"0xbf449f",1.1,12956,17.8261519,67.8767166,4,23
273822,"0x42d9e",1.5,21274,18.8615066,67.9605411,12,23
577896,"0x8d168",1.4,19035,18.4502999,67.7987419,4,23
5070651,"0x4d5f3b",1.2,13500,20.1814812,67.9538393,12,28
3403270,"0x33ee06",1.5,22102,19.9194325,67.8122716,12,28
6920201,"0x699809",1.2,14071,20.9687847,67.6295123,12,28
2355736,"0x23f218",1,10596,20.228799,67.6072274,12,28
13199282,"0xc967b2",1.9,36267,23.6087916,67.7294682,14,8
4459738,"0x440cda",1.3,18206,18.1559215,68.3678934,4,23
12051890,"0xb7e5b2",2.1,43058,22.8541069,67.4987948,12,28
8228176,"0x7d8d50",1.5,23798,19.2697148,68.1808527,12,23
15283843,"0xe93683",1.8,31900,20.2067711,68.3755634,12,10
5754631,"0x57cf07",1.2,13684,18.2783389,68.3014343,4,23
6418995,"0x61f233",1,10806,18.1248515,68.5214546,4,23
914035,"0xdf273",1.5,22493,20.2623674,68.3336675,12,10
13287389,"0xcabfdd",1.4,20729,20.63895,68.2681688,12,28
5307300,"0x50fba4",1.6,24810,21.5552448,67.9771517,12,28
11415969,"0xae31a1",1.6,25059,22.6224026,68.3163356,14,8
9067303,"0x8a5b27",1.1,12648,23.4065899,68.1059402,14,8
9017101,"0x89970d",1,10753,22.9646722,68.3807934,14,8
5309455,"0x51040f",2.3,52277,22.2456604,68.5264295,14,8
6692580,"0x661ee4",1.9,34964,22.9218592,68.4325505,14,8
10625708,"0xa222ac",2.5,61375,20.7427866,68.7657974,15,10
2833656,"0x2b3cf8",1.5,23769,20.4151241,68.852095,15,10
15245698,"0xe8a182",1.8,33068,20.4960042,68.7131676,15,10
4841209,"0x49def9",1.4,18498,21.4177993,68.797554,15,10
8414406,"0x8064c6",1.4,19468,20.2425945,68.4757515,12,10
5984486,"0x5b50e6",1.8,31813,20.3416222,68.4872044,12,10
1461709,"0x164dcd",1.4,18665,20.2241709,68.4830008,12,10
16631151,"0xfdc56f",1.2,14704,20.6606232,68.6081661,15,10
13811587,"0xd2bf83",1.2,14255,21.0431894,68.6661862,15,10
5521151,"0x543eff",1.2,14470,21.4743638,69.0314521,15,10
4244210,"0x40c2f2",1.4,19821,21.9728877,69.051008,15,10
4327087,"0x4206af",1.6,24842,20.5428055,68.4358374,12,10
11513447,"0xafae67",1.4,18281,21.0117833,68.8800576,15,10
14143336,"0xd7cf68",1.4,20785,21.3496003,68.5081653,12,10
12870592,"0xc463c0",1.6,25197,21.3222546,68.9389113,15,10
8257856,"0x7e0140",4.9,235252,18.3430007,68.3821011,4,23
12689091,"0xc19ec3",8.7,765024,19.7284654,68.3484427,12,10
14381256,"0xdb70c8",10.6,1113618,22.3355578,68.2664716,12,8
16200542,"0xf7335e",8.1,662769,21.5152546,68.2830756,12,28
2145003,"0x20baeb",9.8,952294,23.1029924,66.7811811,30,28
10763941,"0xa43ea5",2.6,67988,17.1540417,66.9440026,5,26
12261216,"0xbb1760",11.1,1222111,23.3560209,66.7597653,30,28
10213153,"0x9bd721",4.7,222266,21.1307626,65.9774299,19,17
8114789,"0x7bd265",3.4,117436,21.4947974,68.1568926,12,28
11756728,"0xb364b8",7.9,629238,23.1789998,68.0860969,14,8
14169655,"0xd83637",5.3,281557,18.3967217,68.2207433,4,23
9658212,"0x935f64",3.1,97184,19.4574523,68.2716062,12,10
8770825,"0x85d509",3.3,108749,20.3241498,68.2159305,12,28
10172557,"0x9b388d",5.9,344180,22.3365234,68.1686593,12,8
14921501,"0xe3af1d",5.5,304532,18.2808741,68.2794801,4,23
2619601,"0x27f8d1",5.9,349029,22.0545723,68.177965,12,28
14102322,"0xd72f32",7.9,627507,21.0730861,68.1457602,12,28
3150884,"0x301424",5.4,288464,19.8277364,68.1846015,12,28
2918167,"0x2c8717",3.3,106056,20.5867754,68.3183089,12,10
9652938,"0x934aca",3.1,99072,18.901396,68.3591798,4,23
7199025,"0x6dd931",3.9,155616,20.249944,68.3252923,12,10
10881862,"0xa60b46",4.6,211831,21.3867922,68.2297085,12,28
10039484,"0x9930bc",3.2,104342,19.9720581,68.2741897,12,10
3855294,"0x3ad3be",2.5,64581,22.3677637,68.2021171,12,8
11162540,"0xaa53ac",3.2,100566,19.1115701,68.2939644,4,23
13652165,"0xd050c5",4.6,208536,20.1169839,68.2725941,12,10
14003951,"0xd5aeef",8.6,741985,18.4835611,68.3589537,4,23
11169961,"0xaa70a9",4.9,237230,20.3443963,68.3207615,12,10
10611226,"0xa1ea1a",8.3,690230,19.1002382,68.346095,4,10
14222093,"0xd9030d",8.8,769752,22.6629227,68.2236355,14,8
8078890,"0x7b462a",10.2,1037054,18.4503231,68.340091,4,23
2488923,"0x25fa5b",3.1,96639,22.7244902,68.2200796,14,8
8499896,"0x81b2b8",12.3,1515516,18.0220591,66.3573118,5,26
9229738,"0x8cd5aa",6.3,399801,17.1147129,66.3758355,5,26
11959218,"0xb67bb2",2.6,67160,22.9000298,66.2708106,30,17
15174343,"0xe78ac7",3.1,93367,17.8740897,66.4150857,5,26
15255472,"0xe8c7b0",3.8,145798,23.2307663,68.0536956,14,8
16350607,"0xf97d8f",7.5,564613,20.3037635,68.0699758,12,28
4406265,"0x433bf9",2.1,46150,21.6625906,68.0183116,12,28
10058228,"0x9979f4",4.9,244738,19.9005782,68.0697054,12,28
6232096,"0x5f1820",3,90029,21.7508987,68.0058568,12,28
10423350,"0x9f0c36",7.6,575039,23.3523794,67.9419669,14,8
12104197,"0xb8b205",5.4,290892,20.0278815,68.1030578,12,28
2611324,"0x27d87c",5.6,313761,20.2953595,68.1095565,12,28
16674684,"0xfe6f7c",4.8,229397,20.227171,68.10964,12,28
13387865,"0xcc4859",7.3,537634,18.9117144,68.1359785,4,23
6223125,"0x5ef515",3,89546,22.6276906,68.0257828,12,28
7548023,"0x732c77",2.9,82907,23.0540184,68.0041116,14,8
12357742,"0xbc906e",4.2,175224,22.5335157,68.0265983,12,28
10068108,"0x99a08c",5.8,338422,20.5848179,68.0914061,12,28
1163763,"0x11c1f3",5.5,299333,20.3390888,68.0770531,12,28
7211015,"0x6e0807",3.9,155369,20.3564021,68.0760651,12,28
15873054,"0xf2341e",9.2,854275,22.280668,68.0119471,12,28
14470379,"0xdccceb",2.3,52815,21.6436033,68.0329517,12,28
6837872,"0x685670",12.2,1494348,20.1146889,68.0316057,12,28
9034034,"0x89d932",7.9,622920,19.7990231,68.1053895,12,28
2259273,"0x227949",5,253102,22.0796473,67.9475861,12,28
751277,"0xb76ad",6.4,414812,21.5641784,67.9909538,12,28
5728517,"0x576905",2.8,79517,19.1660459,68.0501636,12,23
15298019,"0xe96de3",2.1,45748,21.4418684,67.9899274,12,28
14065816,"0xd6a098",2.7,72143,20.6741311,67.9986525,12,28
14185781,"0xd87535",2.2,47609,21.7105541,67.9726301,12,28
8010650,"0x7a3b9a",2.1,45897,22.1596353,68.0732309,12,28
3138327,"0x2fe317",3.4,113458,20.6396337,68.1309374,12,28
9873119,"0x96a6df",7.5,556430,23.3158613,68.0043479,14,8
5847260,"0x5938dc",2.9,86188,20.3368984,68.1223518,12,28
12307164,"0xbbcadc",4.3,185253,18.2722018,68.1645149,4,23
5516671,"0x542d7f",14.9,2216482,20.99135,68.0989503,12,28
9458804,"0x905474",2.3,52043,23.2103462,68.0554839,14,8
4719004,"0x48019c",1.9,37330,21.8367223,68.1165227,12,28
6959282,"0x6a30b2",8.9,794214,21.9016179,67.9326828,12,28
16140080,"0xf64730",7.7,590820,21.8043393,67.7745681,12,28
16277145,"0xf85e99",9.5,899629,17.9299022,67.8834275,4,23
15515247,"0xecbe6f",5.6,316973,21.0895994,67.8105205,12,28
12368721,"0xbcbb51",13,1680806,20.5617089,67.8143115,12,28
9657947,"0x935e5b",5.9,349643,21.6228591,67.7775557,12,28
12872009,"0xc46949",4.9,242760,20.6309091,67.8053116,12,28
11609601,"0xb12601",3.3,106532,18.6857105,67.9590236,4,23
10716659,"0xa385f3",4.4,197480,22.5245885,67.8236358,12,28
24539,"0x5fdb",2.9,83192,19.7719586,67.9296617,12,28
8129359,"0x7c0b4f",12.3,1516525,20.5231327,67.9624697,12,28
5902105,"0x5a0f19",4.2,176030,18.4773338,67.9817598,4,23
5330093,"0x5154ad",5.5,299359,23.190639,67.8334718,12,28
1543572,"0x178d94",4.9,239248,22.0069676,67.8937086,12,28
5003827,"0x4c5a33",4.4,192201,21.7935914,67.901125,12,28
13066404,"0xc760a4",8.6,736014,20.0619515,67.9545586,12,28
6529548,"0x63a20c",8.4,702368,18.987645,67.8861745,12,23
353292,"0x5640c",5.1,256216,18.1093812,67.9022104,4,23
13448124,"0xcd33bc",5.8,336716,20.8545143,67.8217148,12,28
9326552,"0x8e4fd8",6.6,440919,21.4043247,67.8488495,12,28
10871150,"0xa5e16e",2.8,77112,22.3514462,67.8214082,12,28
13355579,"0xcbca3b",4,162713,22.4703878,67.799203,12,28
5125176,"0x4e3438",7.4,549055,18.5892328,67.9237464,4,23
4517579,"0x44eecb",2.3,52854,23.2833415,67.8862407,14,8
14838235,"0xe269db",4.7,223701,20.0670825,67.9951296,12,28
8219949,"0x7d6d2d",4.2,172668,20.3814683,67.9972454,12,28
5830075,"0x58f5bb",6.8,464206,21.6115575,67.9441111,12,28
12061947,"0xb80cfb",9.3,860821,22.2959626,67.9202958,12,28
10443629,"0x9f5b6d",11.5,1315061,16.6877267,67.7234586,4,23
13470950,"0xcd8ce6",4.2,178664,22.4642779,67.6823708,12,28
14744988,"0xe0fd9c",6.6,439094,17.5472791,67.7547154,4,23
11691618,"0xb26662",2.9,81836,21.236203,67.6543735,12,28
3350979,"0x3321c3",2.7,70834,22.5966907,67.6012753,12,28
14152044,"0xd7f16c",4.1,167632,20.2263388,67.6848201,12,28
298327,"0x48d57",2.6,68810,16.8239925,67.7788908,4,23
13643,"0x354b",2.3,52651,21.7029133,67.6618335,12,28
10735247,"0xa3ce8f",8.6,739109,22.4330252,67.6373802,12,28
12335200,"0xbc3860",10,991849,21.1224602,67.690316,12,28
6040299,"0x5c2aeb",7.7,596806,20.1057526,67.7194601,12,28
14332538,"0xdab27a",8.2,670876,21.4472822,67.6763961,12,28
1939492,"0x1d9824",7.2,517919,21.4802809,67.6353392,12,28
3420100,"0x342fc4",7.6,577251,20.9629379,67.6475052,12,28
10094588,"0x9a07fc",5.7,327394,18.7736841,67.6968508,12,23
15840409,"0xf1b499",11.9,1427308,18.3795156,67.8219876,4,23
11563815,"0xb07327",5.9,345458,22.1987951,67.7198967,12,28
418624,"0x66340",2.6,69437,22.5293525,67.6761212,12,28
7257869,"0x6ebf0d",8.5,729843,18.1833252,67.8053466,4,23
14909533,"0xe3805d",7.6,577031,20.1532588,67.7718015,12,28
10834778,"0xa5535a",3.1,96890,20.2659269,67.7482169,12,28
8424696,"0x808cf8",2.4,57836,22.5695322,67.6610641,12,28
7933906,"0x790fd2",3.7,135056,19.9885148,67.7819611,12,28
13927907,"0xd485e3",2.3,54019,21.6728923,67.7215848,12,28
9794005,"0x9571d5",3.1,95818,20.028212,67.7754925,12,28
4774280,"0x48d988",5.1,257391,19.5577797,65.8228265,19,17
13891074,"0xd3f602",9.5,898728,21.1723521,67.5968852,12,28
11129851,"0xa9d3fb",4.1,167395,19.5238789,67.6527534,12,28
3501462,"0x356d96",5.2,266780,17.0347302,67.7019099,4,23
13619780,"0xcfd244",8.8,780141,20.5514169,67.6016893,12,28
7702913,"0x758981",2.6,67048,21.3473337,67.5931673,12,28
16275561,"0xf85869",2.3,54995,21.3558944,67.5864251,12,28
14835401,"0xe25ec9",10.1,1025145,20.9743876,67.593281,12,28
4075335,"0x3e2f47",2.2,50477,21.8322408,67.5980096,12,28
15778517,"0xf0c2d5",3.7,138144,21.5914289,67.4205108,12,28
3027308,"0x2e316c",5.7,329507,21.1103256,67.4481291,12,28
18328,"0x4798",4.2,175561,21.3496832,67.424913,12,28
5995802,"0x5b7d1a",7.5,560478,20.9468791,67.4406609,12,28
3795733,"0x39eb15",4,162410,16.7056709,67.5157992,5,23
15260594,"0xe8dbb2",9,817471,20.366928,67.4772126,12,28
14066060,"0xd6a18c",3.8,141082,16.5552565,67.5375,5,23
15005598,"0xe4f79e",3.9,153174,20.0545421,67.4808979,12,28
11431933,"0xae6ffd",6.3,395183,22.519375,67.4009126,12,28
15923404,"0xf2f8cc",3.2,102587,17.7816508,67.5338816,4,23
13536167,"0xce8ba7",5.4,288713,21.4047389,67.4470603,12,28
6070559,"0x5ca11f",3.4,116691,23.3566782,67.3651111,12,28
14811366,"0xe200e6",6.7,455011,20.2655162,67.5540116,12,28
8801154,"0x864b82",8.4,703405,17.104801,67.6157907,4,23
12158730,"0xb9870a",7.5,568234,19.682659,67.5306828,12,28
3750235,"0x39395b",3.1,96144,21.6965831,67.465168,12,28
3693810,"0x385cf2",7.5,564562,21.7285585,67.4661206,12,28
548621,"0x85f0d",9.2,849507,16.8059359,67.6117727,4,23
7706663,"0x759827",6,360732,23.5981846,67.4050598,12,28
14352875,"0xdb01eb",2.2,50082,17.1191505,67.2770994,5,26
14070543,"0xd6b30f",1.9,37400,20.8889649,67.2486492,12,28
15907360,"0xf2ba20",3.5,121575,20.0692671,67.3831478,12,28
2615298,"0x27e802",13.8,1912945,22.1950114,67.8931588,12,28
5028734,"0x4cbb7e",5,254731,19.8282688,67.2324079,12,28
12197436,"0xba1e3c",7.9,627152,19.9836299,67.2386656,12,28
4197304,"0x400bb8",3.7,139927,20.7895929,67.2145458,12,28
4588492,"0x4603cc",6.4,403783,16.5931349,67.2896443,5,26
10851333,"0xa59405",9.6,929824,19.4113945,67.3688567,12,28
3449950,"0x34a45e",2.3,52427,18.8754434,67.3909614,12,28
10479772,"0x9fe89c",5,245543,19.9954049,67.3895742,12,28
6771088,"0x675190",7.1,507846,20.9871841,67.3494296,12,28
5395604,"0x525494",2.8,80849,17.8415967,67.4637678,5,23
11278616,"0xac1918",8.6,736420,21.2497546,67.3836712,12,28
10333327,"0x9dac8f",2.4,56430,19.8238203,67.4320745,12,28
508336,"0x7c1b0",2.2,48138,22.3498822,67.347408,12,28
9510914,"0x912002",5.3,279537,21.3966973,67.4127068,12,28
2832456,"0x2b3848",7.2,523062,17.7627582,67.50295,5,23
13941505,"0xd4bb01",5.1,258342,17.1225628,67.5029433,5,23
9523741,"0x91521d",5.7,323850,21.3752005,67.3972712,12,28
10389830,"0x9e8946",6.9,479702,20.6219921,67.4201753,12,28
7420503,"0x713a57",4.8,230748,18.0085768,67.4819695,5,23
9743531,"0x94acab",9.3,871760,20.9462232,67.4121632,12,28
3203826,"0x30e2f2",2.3,52890,19.4121125,66.8944696,19,28
2048993,"0x1f43e1",7.5,564084,23.5388189,66.7426265,30,28
5364647,"0x51dba7",2.6,68441,19.2784253,66.8926565,19,28
13607113,"0xcfa0c9",8,633037,16.6042372,66.9113562,5,26
11464280,"0xaeee58",13.1,1711926,23.8222755,66.7135038,30,28
13811469,"0xd2bf0d",13.1,1722986,22.9261993,66.9569619,12,28
3297229,"0x324fcd",6.1,366966,23.6468854,66.9245361,30,28
832993,"0xcb5e1",2,40789,17.7915062,67.0710903,5,26
3751433,"0x393e09",2.7,75556,18.6653214,67.059837,5,26
1796943,"0x1b6b4f",11,1201954,19.7821198,67.1981032,12,28
11531502,"0xaff4ee",8.7,751342,23.3577515,67.0753392,30,28
248498,"0x3cab2",2.7,71786,22.8510754,66.9927707,12,28
13486281,"0xcdc8c9",9.7,941862,20.0452144,67.1099655,12,28
8347081,"0x7f5dc9",13.3,1777998,20.6695823,67.0933256,12,28
3362741,"0x334fb5",6.2,389061,16.8784756,67.1220227,5,26
9258102,"0x8d4476",5.2,273184,17.1972355,67.1361752,5,26
16243287,"0xf7da57",6.6,437389,21.2165171,67.0465591,12,28
4427206,"0x438dc6",13.8,1917602,16.9755259,67.1314972,5,26
12350258,"0xbc7332",4,160014,19.8522897,67.150059,12,28
11691935,"0xb2679f",11.8,1402558,20.9904779,67.0841783,12,28
7875524,"0x782bc4",2.5,62950,22.8701812,67.2294263,12,28
5227904,"0x4fc580",14.8,2201685,17.0814089,67.3100084,5,26
