"","Id","vannlnr","vnnlnr2","NO_SE_D","mrros_historical_1961_1990","mrros_rcp45_2071_2100","mrros_rcp85_2071_2100","tas_historical_1961_1990","tas_rcp45_2071_2100","tas_rcp85_2071_2100","pr_historical_1961_1990","pr_rcp45_2071_2100","pr_rcp85_2071_2100","tasmin_historical_1961_1990","tasmin_rcp45_2071_2100","tasmin_rcp85_2071_2100","tasmax_historical_1961_1990","tasmax_rcp45_2071_2100","tasmax_rcp85_2071_2100","trange_historical_1961_1990","trange_rcp45_2071_2100","trange_rcp85_2071_2100","tmin_month_historical_1961_1990","tmax_month_historical_1961_1990"
"289",0,9,9,1137.50824041627,3.71762729947772e-05,3.26340471160739e-05,3.20626903504456e-05,270.469141443369,273.017633623288,274.590768445355,5.47810396611704e-05,5.22080243764431e-05,5.51882738891521e-05,261.469226451058,263.87055826278,266.198375689725,282.737589296424,285.146988663171,287.042356216135,21.2683628453661,21.2764304003909,20.8439805264103,"Jan","Jun"
"290",0,1875,1875,1133.93370426829,4.47361000394226e-05,3.85059464904764e-05,3.70626636078482e-05,270.590498678655,273.114002539658,274.681481026628,6.29359220267274e-05,5.98387753652287e-05,6.3334389104498e-05,262.041825037603,264.29744773148,266.577568972061,282.513101411356,284.696241949798,286.489337808859,20.4712763737534,20.3987942183181,19.9117688367979,"Jan","Jun"
"291",0,1274,1274,721.728065361189,2.41089698040582e-05,2.03074042329237e-05,1.87422945847602e-05,273.377006455463,275.874319103295,277.437273712591,4.64709944920579e-05,4.52374964918159e-05,4.71024106949107e-05,263.743936583536,265.991231686537,268.411305175349,285.998061677677,288.376952444104,290.325628987879,22.2541250941413,22.3857207575669,21.9143238125293,"Jan","Jun"
"292",0,6733,16733,1023.003,2.00111955541841e-05,1.94896650706217e-05,1.8601466186305e-05,270.810343493021,273.37120126026,275.009745808299,3.3961648328982e-05,3.40412330895129e-05,3.43826097930812e-05,260.19747241318,262.68871128123,264.98725028232,284.147684970805,286.677391867238,288.462275363884,23.9502125576246,23.988680586008,23.4750250815638,"Jan","Jun"
"293",0,3451,3451,61.6615463917526,5.07279799407346e-06,2.81547128928673e-06,1.56891703726809e-06,278.040447230868,280.393864611337,281.917182132306,2.89997940807259e-05,3.01483345075411e-05,3.05135600679349e-05,267.560899872705,270.099414790007,272.639365681227,290.769805286846,292.938195860378,294.316560427749,23.2089054141413,22.8387810703707,21.6771947465223,"Jan","Jun"
"294",0,9042,9042,74.7245339646465,7.2535211618565e-06,5.14966651810239e-06,2.86562579397367e-06,278.123884964801,280.569732126048,282.097412499112,3.57418527840585e-05,3.67389204766663e-05,3.80185176122841e-05,268.339606969261,270.785761487011,273.095049605324,290.352325380661,292.7892808483,294.429246912251,22.0127184114003,22.0035193612889,21.3341973069269,"Jan","Jun"
"295",0,1065,10651,215.199523809524,1.24159159937749e-05,9.0930305271649e-06,5.85425210545287e-06,277.301546411311,279.751991190318,281.279698382255,4.26270986347605e-05,4.37777104094074e-05,4.43233625548736e-05,267.912625072647,270.230041115113,272.410761070777,289.514541387074,291.977028268453,293.792742406583,21.6019163144273,21.7469871533397,21.381981335806,"Jan","Jun"
"296",0,9096,9096,194.327704918033,1.17571587546027e-05,8.75812531480706e-06,6.38143705679064e-06,277.196793470923,279.690759598503,281.23100206827,3.92749236169161e-05,3.96835334739117e-05,4.11466204428573e-05,267.215506306063,269.784198909429,272.080847199355,289.894244439215,292.323345879888,294.106456304178,22.6787381331521,22.5391469704595,22.0256091048224,"Jan","Jun"
"297",0,9588,9588,243.485285714286,1.35977622209306e-05,1.00911094770167e-05,7.33486235162664e-06,276.884304030765,279.376161549617,280.925333856456,4.12752870068641e-05,4.14389264804299e-05,4.25554905793216e-05,267.00430243003,269.496611361636,271.897401176439,289.55285464467,291.978465362974,293.819356190026,22.5485522146399,22.4818540013375,21.9219550135868,"Jan","Jun"
"298",0,9198,9198,203.370568181818,1.20727275978004e-05,8.95642612456929e-06,6.520822642533e-06,277.126593278817,279.622132264161,281.164260030089,3.96845115042551e-05,3.99907217180964e-05,4.15080767070446e-05,267.109423904786,269.672582635602,272.007071138392,289.874522028913,292.302445016421,294.10501816672,22.7650981241273,22.6298623808194,22.097947028328,"Jan","Jun"
"299",0,9183,9183,191.5925,1.17363369511288e-05,8.65550072591191e-06,6.19881182895111e-06,277.198010992423,279.694296320369,281.236171916827,3.96151299438423e-05,3.99504376210069e-05,4.15264445295503e-05,267.134254948292,269.723321307813,272.066669393699,289.953617287093,292.384918454991,294.187763664309,22.8193623388003,22.6615971471772,22.1210942706093,"Jan","Jun"
"300",0,9304,9304,194.675714285714,1.16626044868425e-05,8.63546699319375e-06,6.27884951327831e-06,277.212353131724,279.701824530081,281.240857306062,3.92275956121318e-05,3.95958707556436e-05,4.10993274122079e-05,267.254344020579,269.800095577433,272.119698920929,289.872038098024,292.293147915999,294.06991934908,22.6176940774457,22.4930523385654,21.9502204281515,"Jan","Jun"
"301",0,1002,10028,187.532820512821,1.15189932848316e-05,8.35548909216237e-06,5.7702826332691e-06,277.373069986116,279.844338521131,281.382086846756,3.97384205667979e-05,4.02801161219371e-05,4.14451535804705e-05,267.7104140222,270.206723881323,272.478584242827,289.762982788733,292.170252920905,293.929192065832,22.0525687665335,21.9635290395815,21.450607823005,"Jan","Jun"
"302",0,9864,9864,161.16,1.08172161242931e-05,7.70255369793842e-06,5.11080711845239e-06,277.536193449036,280.010420207228,281.547949588464,3.95990644567804e-05,4.01359517386498e-05,4.15012643239903e-05,267.784207748362,270.278069004697,272.607927174187,289.957673881846,292.370947055184,294.132545867614,22.1734661334842,22.0928780504871,21.5246186934277,"Jan","Jun"
"303",0,1002,10026,63.9747619047619,6.48124344056741e-06,4.09308075190972e-06,2.1575099177778e-06,278.606173676501,281.038600054173,282.519411938978,3.51606355122342e-05,3.6033110773172e-05,3.72415213791262e-05,269.69248728303,271.958481194908,274.210578407189,289.585966663424,291.997668630392,293.524289789957,19.8934793803937,20.0391874354843,19.3137113827675,"Jan","Jun"
"304",0,9666,9666,231.21989010989,1.29134235622201e-05,8.9307795962916e-06,6.14975747773803e-06,277.046829377141,279.523309974622,281.061036786238,4.25230034993198e-05,4.28866617692063e-05,4.45245117500827e-05,267.227225939831,269.861054803678,272.238407997462,289.317705833628,291.745301414407,293.741041853403,22.0904798937977,21.8842466107281,21.5026338559418,"Jan","Jun"
"305",0,1072,10729,359.521694915254,1.76152848583012e-05,1.32844988310509e-05,9.59256973879697e-06,276.288293359547,278.748484073824,280.277984966334,4.66954582301339e-05,4.69739213454317e-05,4.78659972045943e-05,267.271107522512,269.330593830292,271.545040480088,288.603601964982,290.927776303622,292.765976664863,21.3324944424695,21.5971824733298,21.2209361847755,"Feb","Jul"
"306",0,1083,10836,348.561875,1.71206457603945e-05,1.30062624332282e-05,9.32241850195409e-06,276.386809528765,278.841934091704,280.36861703973,4.65421639967519e-05,4.70458002115745e-05,4.78120828162004e-05,267.158446254151,269.45758970906,271.858802203329,288.637458335498,291.029181344881,292.824739980602,21.479012081347,21.5715916358212,20.9659377772728,"Feb","Jul"
"307",0,1334,1334,373.914855305466,1.85206285521379e-05,1.33845828977803e-05,9.90961749730664e-06,276.086664193452,278.564555915045,280.103490164193,4.68606678369427e-05,4.64082974513272e-05,4.7713687537112e-05,266.422488893559,269.05751821024,271.418925100553,288.384711491915,290.716723930925,292.689924187916,21.9622225983559,21.6592057206858,21.2709990873631,"Jan","Jun"
"308",0,8975,8975,295.083333333333,1.4478771234666e-05,1.05755508957737e-05,8.05608743931925e-06,276.517483682769,279.021022848197,280.572007720249,4.26790781521356e-05,4.2652670166669e-05,4.44010842736309e-05,266.628147433518,269.183448188685,271.614062641913,289.015605530569,291.500609822313,293.492204342614,22.3874580970509,22.3171616336277,21.8781417007013,"Jan","Jun"
"309",0,8545,8545,241.47875,1.27173997234919e-05,9.23328628504091e-06,6.6342368627988e-06,276.845485277124,279.355369662599,280.904646500709,4.10592262985365e-05,4.12031209344476e-05,4.27749658507318e-05,266.899795995222,269.262698970975,271.857029019171,289.400121823096,291.862393718396,293.762983738232,22.5003258278743,22.5996947474202,21.905954719061,"Jan","Jun"
"310",0,9234,9234,197.206428571429,1.16585395169258e-05,8.09887929650767e-06,5.57266963825069e-06,277.216238458865,279.703023477502,281.249334481507,4.10792227722493e-05,4.12637381848158e-05,4.21780144458274e-05,267.251591707113,269.863922548029,272.264371488946,289.639566035158,292.114246335994,294.061070895871,22.3879743280446,22.2503237879648,21.7966994069247,"Jan","Jun"
"311",0,8351,8351,709.06,2.70890631536869e-05,2.17069735003487e-05,1.90087339450758e-05,273.546243081035,276.071872159213,277.646518054039,4.88879405484851e-05,4.76688490337662e-05,4.88870187834979e-05,263.95309912867,266.363209944928,268.752669766626,286.359844300842,288.784425125062,290.83842493326,22.4067451721718,22.4212151801333,22.0857551666339,"Jan","Jun"
"312",0,8970,8970,304.079108910891,1.53655843141184e-05,1.15455764910953e-05,8.75166965276714e-06,276.411242733607,278.923385025183,280.480578293134,4.22554446223489e-05,4.21064863675414e-05,4.35291717002047e-05,266.584002133121,268.894537245358,271.334447487109,289.116965905486,291.589186910067,293.493222116976,22.532963772365,22.6946496647096,22.158774629867,"Jan","Jun"
"313",0,8103,8103,472.775555555556,1.93179807873962e-05,1.53040174774294e-05,1.28554363030841e-05,275.220314677204,277.753064256286,279.311627930816,4.41297578696687e-05,4.38399781183931e-05,4.552663989853e-05,265.409162179042,267.900899590711,270.298885761582,287.948938704227,290.440962383009,292.397486059734,22.5397765251851,22.5400627922987,22.098600298152,"Jan","Jun"
"314",0,8904,8904,578.301641791045,2.39642159805481e-05,1.88092342807402e-05,1.60707944978201e-05,274.507687231144,277.041338119205,278.611569197915,4.72465828450178e-05,4.65828597917657e-05,4.78847391870413e-05,262.512262186993,267.29108091764,269.727737193057,287.277167538611,289.725316967359,291.771655577111,24.7649053516178,22.4342360497188,22.043918384054,"Jan","Jun"
"315",0,1281,1281,581.155,2.26643858029848e-05,1.8131181787363e-05,1.56521040921045e-05,274.461416708126,276.989023415494,278.553425498042,4.65676632407629e-05,4.58433786913901e-05,4.73338072140776e-05,264.899965046974,267.130324261174,269.759156008194,287.165811877206,289.673776627167,291.693611772233,22.2658468302316,22.5434523659933,21.9344557640387,"Jan","Jun"
"316",0,1083,10834,299.610138888889,1.54993023679039e-05,1.10062339719139e-05,7.37260816539345e-06,276.722733749634,279.163090388322,280.675809741689,4.75116979882363e-05,4.73369513564921e-05,5.00914659931422e-05,267.229002741354,269.842895064856,272.312351860454,288.622212522242,291.085857372237,292.969303840316,21.3932097808874,21.2429623073809,20.6569519798621,"Jan","Jun"
"317",0,9665,9665,535.521363636364,2.46251008010287e-05,1.7338755026189e-05,1.37941849938781e-05,274.956668928797,277.449091976067,278.988564802812,5.40688632003403e-05,5.27852911035279e-05,5.46726381420075e-05,265.747990440592,268.206789315853,270.564578609601,287.008137473905,289.36228304457,291.382125425731,21.260147033313,21.1554937287166,20.817546816131,"Jan","Jun"
"318",0,1067,10674,413.584366197183,2.0268122443595e-05,1.37952657709809e-05,9.82443803936891e-06,275.871601072727,278.322262533551,279.838417022104,5.24273238987921e-05,5.13527600653367e-05,5.15553978975919e-05,267.371244057204,269.198151796388,271.410941149543,287.871610928325,290.061480499047,292.092597418466,20.5003668711211,20.8633287026598,20.6816562689231,"Feb","Jul"
"319",0,1326,1326,567.468835274542,2.50307047473031e-05,1.85744264353752e-05,1.51723902703471e-05,274.617299008312,277.127381510401,278.686006740328,5.07011001766781e-05,4.97442664984726e-05,5.82747716257273e-05,265.074364140986,267.593790778982,269.956204854705,287.093992584551,289.463273510254,291.530291288853,22.0196284435648,21.8694827312712,21.5740864341471,"Jan","Jun"
"320",0,9128,9128,646.200833333333,2.63884113425411e-05,2.01775759395896e-05,1.70101169614359e-05,274.045519052781,276.567073836551,278.132229090011,5.08034894991368e-05,4.9677984485004e-05,5.09635562590783e-05,264.518268075216,267.031624915611,269.360337539877,286.588139906375,288.998474877212,291.077565057947,22.0698718311587,21.9668499616017,21.7172275180691,"Jan","Jun"
"321",0,8044,8044,895.745,3.88977764225682e-05,3.0926542026527e-05,2.84859775667355e-05,272.495411392193,275.005870952804,276.566507813181,6.17627340936454e-05,5.84787646000905e-05,6.10495160908964e-05,264.03645291886,266.167245728769,268.494464570021,284.408419642849,286.454492685287,288.260673083501,20.3719667239895,20.2872469565182,19.7662085134803,"Jan","Jun"
"322",0,9052,9052,718.737142857143,2.88848667329572e-05,2.24653781733633e-05,1.91971282344937e-05,273.568372648896,276.094172936472,277.66324455806,5.29019356684229e-05,5.14043421685807e-05,5.30808822551101e-05,264.09381297117,266.64284660319,268.985987882924,286.078343685005,288.442592346702,290.522028144168,21.984530713835,21.7997457435119,21.5360402612446,"Jan","Jun"
"323",0,1529,15297,826.130285714286,3.0009839251447e-05,2.48317180334757e-05,2.2752150774124e-05,272.773858325537,275.275794650423,276.844145114142,5.17902361775698e-05,4.9782254079523e-05,5.11370059009484e-05,263.147215963067,265.708330832655,268.078960305651,285.26707640869,287.557351262606,289.512988812478,22.119860445623,21.8490204299511,21.4340285068264,"Jan","Jun"
"324",0,9257,9257,605.845,2.53676412621253e-05,1.90548338491177e-05,1.58479665139207e-05,274.342290972923,276.857454642171,278.418223331186,5.09448137541561e-05,4.99188922657841e-05,5.0038581482213e-05,264.846043573015,267.3479172444,269.682124621809,286.831851395804,289.211198843857,291.283702935412,21.9858078227894,21.8632815994569,21.6015783136033,"Jan","Jun"
"325",0,8364,8364,685.656363636364,2.59629673958931e-05,2.0654139734248e-05,1.80134269043838e-05,273.769937622753,276.284052952279,277.850726993317,4.93682056620028e-05,4.80974222353379e-05,4.96824745989161e-05,265.014447978929,266.722687959796,269.033375357927,286.336184937045,288.734176955928,290.769689196888,21.3217369581153,22.0114889961314,21.7363138389612,"Feb","Jul"
"326",0,7905,7905,1023.16956521739,4.26239798604791e-05,3.46382774038273e-05,3.21728328822441e-05,271.532600009299,274.059193320978,275.63691150986,6.15432105309682e-05,5.80951370328481e-05,5.99072416868168e-05,262.906478285811,265.113497093609,267.471607745698,282.912663151966,285.839093540976,287.720477184971,20.0061848661551,20.7255964473671,20.2488694392728,"Jan","Jun"
"327",0,1177,1177,898.810288461538,3.87578891957951e-05,3.06747608122427e-05,2.80886915844644e-05,272.503444803316,275.013736068077,276.580388625739,6.12716879554241e-05,5.80906001075867e-05,6.0291294014745e-05,263.984164474931,266.176779736406,268.484824723881,285.215266278444,286.548980373068,288.403794621692,21.2311018035122,20.3722006366623,19.9189698978113,"Jan","Jun"
"328",0,1319,1319,693.673224932249,2.73864443997955e-05,2.13676295569537e-05,1.82684777002755e-05,273.71529022089,276.235632946761,277.804005326331,5.13105284954463e-05,4.99546086437605e-05,5.01034080572809e-05,264.390136539964,266.738482467349,269.051012268911,286.26855141591,288.648557810299,290.719398952368,21.8784148759462,21.9100753429502,21.6683866834572,"Jan","Jun"
"329",0,1523,15238,938.412222222222,3.82290675578503e-05,3.14006852801891e-05,2.92103148777661e-05,272.107066286092,274.617079896954,276.180543075198,5.99257574615513e-05,5.70391855562514e-05,5.9600521471608e-05,263.455842174303,265.655935785566,267.957140951716,283.546881824007,286.295227182631,288.151891684468,20.0910396497042,20.639291397065,20.1947507327521,"Jan","Jun"
"330",0,1451,14514,1296.20064516129,5.23996402590824e-05,4.46283746600494e-05,4.19944885544878e-05,269.543720766541,272.06795235085,273.643242698881,6.69159493020436e-05,6.2775771466454e-05,6.3401738710985e-05,260.949066261731,263.594088338921,265.461528020805,281.82025180955,283.852838524348,285.77707122535,20.8711855478192,20.2587501854268,20.3155432045446,"Jan","Jun"
"331",0,1490,14900,1127.61714285714,4.44487022082465e-05,3.73470920319273e-05,3.49552222895404e-05,270.675046476986,273.202786409065,274.786768296478,6.13811756198069e-05,5.82243648697068e-05,6.11974443144575e-05,261.864543688708,264.10349890905,266.475598994008,283.048386670728,285.201828909648,287.140054416331,21.18384298202,21.0983300005977,20.6644554223232,"Jan","Jun"
"332",0,1446,14468,1295.25333333333,5.28394903444748e-05,4.49127858754521e-05,4.23340261841969e-05,269.565960241729,272.089636964711,273.660865088932,6.769750449437e-05,6.34200160513702e-05,6.60592361515246e-05,261.014981254533,262.971918408095,265.519648658729,281.911751289289,283.781434211049,285.694429829437,20.8967700347561,20.8095158029546,20.1747811707086,"Jan","Jun"
"333",0,1457,14576,1253.9,5.29724632564033e-05,4.45855726071782e-05,4.19870267408004e-05,269.906330937468,272.429638746347,273.991837626399,6.8555502724736e-05,6.41164614606987e-05,6.79737497823794e-05,261.509820616914,263.883727764734,265.971128743047,283.744649653694,283.95682028951,285.832732671922,22.2348290367798,20.0730925247763,19.8616039288744,"Jan","Jun"
"334",0,1461,14617,1282.16973684211,5.39139609993804e-05,4.54452968249196e-05,4.27918653457376e-05,269.684165692011,272.212830580838,273.780769394395,6.86281751169952e-05,6.4132434599463e-05,6.82620215623968e-05,261.260454415099,263.535080158678,265.715746830889,281.318782268901,283.838597446253,285.737168912529,20.0583278538022,20.3035172875752,20.0214220816393,"Jan","Jun"
"335",0,1493,14939,974.153576642336,3.75883213175557e-05,3.14130084965257e-05,2.92491868790257e-05,271.771272433423,274.279905417168,275.848213167316,5.84966204307899e-05,5.58681385935506e-05,5.72676188707493e-05,262.906729302364,265.110960336058,267.447786521957,283.963105544031,286.162290086311,288.067739902162,21.0563762416664,21.0513297502536,20.6199533802048,"Jan","Jun"
"336",0,1519,15199,832.382083333333,3.0172052220781e-05,2.50308761423864e-05,2.29672503200939e-05,272.715649550423,275.222153662725,276.793272458944,5.12748118036491e-05,4.92761211502471e-05,5.11659175163025e-05,262.607263233356,265.631620012027,268.109392447598,285.265926973378,287.562644820968,289.515364978382,22.6586637400222,21.9310248089406,21.4059725307843,"Jan","Jun"
"337",0,1457,14577,1228.16029411765,4.75397599953662e-05,4.06896085547167e-05,3.80105723949577e-05,269.965773920754,272.494005563509,274.077171278763,6.27536262395228e-05,5.93505923921113e-05,6.19040238232168e-05,261.066910112509,263.425766408504,265.74491373848,282.413391026065,284.549733238914,286.512886413231,21.3464809135554,21.1239668304102,20.7679726747515,"Jan","Jun"
"338",0,1466,14662,1090.85722222222,3.92885050476877e-05,3.32403401441161e-05,3.13034723269742e-05,270.81016685169,273.329487236672,274.912418812315,5.63048780407021e-05,5.35944091253612e-05,5.52377602432843e-05,260.876452284039,263.77028607949,265.952228567201,283.478313560768,285.755163145258,287.765735042751,22.6018612767292,21.9848770657682,21.8135064755504,"Jan","Jun"
"339",0,1319,13190,1133.64555555556,4.47562948136765e-05,3.8144988990487e-05,3.66388856812019e-05,270.695180244211,273.199089782815,274.754327155352,6.34958817772615e-05,6.04563672501087e-05,6.39405697350281e-05,262.254321597255,264.475875280253,266.697160224379,282.482814643611,284.571779182389,286.333390974252,20.2284930463564,20.0959039021358,19.636230749873,"Jan","Jun"
"340",0,1355,13550,1246.82166666667,5.29989668469243e-05,4.43348241662613e-05,4.19831706032136e-05,270.021445280865,272.529582583844,274.073670096487,6.95395544611144e-05,6.60598946229691e-05,6.93930728103262e-05,261.890580181192,264.056226158965,266.372367463245,281.527230789662,283.559125061668,285.281327483038,19.6366506084692,19.5028989027035,18.9089600197926,"Jan","Jun"
"341",0,1427,14270,1099.72923076923,4.7957024639029e-05,3.97556453327099e-05,3.7512047189698e-05,271.138424232541,273.625860693325,275.154271570045,6.8353392359509e-05,6.432471392734e-05,6.82241726372513e-05,262.934867574167,265.224223282731,267.370405189567,282.499665749436,284.540288955356,286.266224027048,19.5647981752697,19.3160656726249,18.8958188374813,"Jan","Jun"
"342",0,2507,25076,1256.55,5.62723177402584e-05,4.65152441196961e-05,4.37882694963869e-05,270.019645137993,272.52854938667,274.064302470324,7.33395992051301e-05,6.86469105569468e-05,7.22896902896765e-05,261.747255245004,264.094568524607,266.305185483616,281.578710805594,283.575519040244,285.387680763571,19.8314555605903,19.4809505156377,19.0824952799548,"Jan","Jun"
"343",0,2508,25083,1232.21095238095,5.5913047707797e-05,4.60773379494541e-05,4.32786581589275e-05,270.212589146331,272.717794890097,274.249181511958,7.38993161627671e-05,6.93347133748755e-05,7.38242828336303e-05,262.212054187983,264.36763206502,266.517528331572,281.687178641853,283.671849009781,285.626289099646,19.4751244538705,19.3042169447609,19.1087607680745,"Jan","Jun"
"344",0,1376,13768,1345.35517857143,4.66970209394026e-05,4.10613318796073e-05,3.9270933757961e-05,269.235236852384,271.792293051024,273.367712938254,5.89929589137822e-05,5.62737819640101e-05,5.75900033872115e-05,260.543985026569,262.81881967911,265.032032527244,281.556398652392,283.918803906231,285.892912670798,21.0124136258235,21.0999842271206,20.8608801435548,"Jan","Jun"
"345",0,1391,13918,1204.33105263158,4.68125737978611e-05,3.9982347916157e-05,3.80257844526627e-05,270.295926072365,272.799725389568,274.345231457052,6.40848650920247e-05,6.04341793864544e-05,6.34745639767719e-05,261.930083323038,264.139368714742,266.354475820235,282.020245709299,284.129093953678,285.93307816518,20.0901623862616,19.9897252389359,19.5786023449442,"Jan","Jun"
"346",0,1412,14120,1159.89162162162,4.94569480198443e-05,4.13676134426411e-05,3.90779999000881e-05,270.69706917961,273.190988208234,274.725087902138,6.81260475945226e-05,6.41187925982312e-05,6.78907934907423e-05,262.513340842126,264.690272312469,266.921133545111,282.148833580157,284.194428402893,285.930494032454,19.6354927380311,19.5041560904241,19.0093604873429,"Jan","Jun"
"347",0,2448,24487,1093.11166666667,4.98336555110438e-05,4.08541271704127e-05,3.81720517530819e-05,271.27154527888,273.751276167124,275.266208847848,7.15417339220204e-05,6.79988104811001e-05,7.25517339409733e-05,263.19893536145,265.458492750547,267.489778827426,282.479837570007,284.440423331648,286.071537132863,19.2809022085564,18.9819305811013,18.5817583054373,"Jan","Jun"
"348",0,1307,13079,1103.63307692308,4.16160679177925e-05,3.59475205341434e-05,3.46811585620736e-05,270.879464667517,273.391536175153,274.950355742518,6.063850156066e-05,5.76831540740545e-05,6.08680919538388e-05,262.252731884306,264.531087503836,266.812527151124,282.831988501869,284.967134145785,286.759004023562,20.5792566175626,20.4360466419486,19.9464768724387,"Jan","Jun"
"349",0,1096,1096,1232.39076,4.75617783516138e-05,4.06951109428665e-05,3.87453457884103e-05,270.103648630781,272.6105328184,274.157127283833,6.40662612389354e-05,6.03997585266262e-05,6.33472134492324e-05,261.753126450066,263.966849062052,266.15941349132,281.832342073638,283.954141543334,285.76711307239,20.0792156235728,19.9872924812818,19.6076995810705,"Jan","Jun"
"350",0,1071,1071,1132.2613379397,4.68898515789325e-05,3.93070711740861e-05,3.73661630966158e-05,270.775308430576,273.271463023105,274.814935728525,6.60443708492513e-05,6.29262908936698e-05,6.66418848518865e-05,262.486798317462,264.690796702426,266.910019702991,282.341984960815,284.370154551073,286.081912380366,19.8551866433538,19.6793578486469,19.1718926773746,"Jan","Jun"
"351",0,1093,1093,1177.29926174497,4.95735784427296e-05,4.15193616135279e-05,3.94681695177956e-05,270.423978567037,272.91965973901,274.470759802098,6.8175863355721e-05,6.50129364453298e-05,6.8911230083576e-05,262.183605234223,264.362904989815,266.444474605605,281.994143366625,284.018115019092,285.733220510602,19.8105381324021,19.6552100292767,19.2887459049973,"Jan","Jun"
"352",0,1091,1091,1217.89424615385,4.92678037860701e-05,4.17088837643505e-05,3.97294458383471e-05,270.232835670972,272.744533857728,274.286436759673,6.55990303509047e-05,6.18995911056336e-05,6.58233950479409e-05,261.937097264097,264.160252650909,266.591032132921,281.855563379665,283.942166525393,285.703721981711,19.9184661155676,19.7819138744846,19.1126898487898,"Jan","Jun"
"353",0,1135,11359,242.458666666667,1.31775260517142e-05,9.65199559393366e-06,6.28281242762366e-06,277.300478480274,279.682332551412,281.167272075073,4.73929596021524e-05,4.81014057864018e-05,4.8837733361482e-05,268.275344365902,270.664801438093,272.928611419223,289.009983588219,291.355064149315,293.088842766661,20.7346392223172,20.690262711222,20.1602313474382,"Jan","Jun"
"354",0,1152,11527,45.1893333333333,5.02472028093294e-06,3.06434411604722e-06,1.21056106774171e-06,279.205628257944,281.557869165089,282.953273859653,3.93353566330024e-05,4.08643843437163e-05,4.0992867435046e-05,270.530832217511,273.257241429704,275.438576481507,289.224809644767,291.685487873359,293.190238992596,18.6939774272557,18.4282464436546,17.7516625110883,"Jan","Jun"
"355",0,1164,11649,217.294545454545,1.06176861462836e-05,7.8680495159601e-06,5.17229764537926e-06,277.876980431378,280.192262539403,281.616123882509,4.86292978923513e-05,5.01383034863861e-05,5.09309500261297e-05,269.677549925313,271.8579008254,274.047190388789,288.184573942039,290.492762712545,292.084154674601,18.5070240167262,18.6348618871452,18.036964285812,"Jan","Jun"
"356",0,2188,21887,180.93,8.05907686050119e-06,5.05433314836567e-06,2.79469801119238e-06,277.926406640623,280.173263540902,281.593473955926,5.46005494680348e-05,5.65872063984912e-05,5.86732169542174e-05,269.074747774195,271.980090045223,274.240283242554,288.124611355389,290.290096084908,291.987654522969,19.0498635811941,18.3100060396853,17.7473712804144,"Jan","Jun"
"357",0,2195,21957,64.52,3.36175482652186e-06,2.20832156034999e-06,5.75175456429437e-07,279.378081069108,281.6264413336,282.983722193784,4.74701930333494e-05,4.95160691681127e-05,5.07249189116758e-05,272.245020530933,274.137054008045,276.326579770187,287.873955384934,290.075621086626,291.429915395319,15.628934854001,15.9385670785809,15.1033356251323,"Feb","Jul"
"358",0,2195,21953,17.6093827160494,1.39378628485112e-06,1.04622757807892e-06,1.34260809861297e-07,280.134386247397,282.390238380759,283.697867828712,4.41408925414366e-05,4.59003511748136e-05,4.7735012399438e-05,273.513731976276,275.56416171238,277.622211947171,287.32081953929,289.531727938274,290.692361498497,13.807087563014,13.9675662258945,13.0701495513251,"Feb","Jul"
"359",0,2188,21881,131.763333333333,5.87643167600615e-06,3.574039930156e-06,1.62284766119887e-06,278.438720641958,280.667616702629,282.069343348624,5.32658720976562e-05,5.53454325857777e-05,5.76069065981014e-05,270.716498636963,272.754543824181,274.930964028346,288.05829894591,290.221716129727,291.829443366713,17.3418003089468,17.4671723055453,16.8984793383671,"Feb","Jul"
"360",0,2102,21027,568.280666666667,2.69628241830636e-05,1.52761674970243e-05,1.09751948234856e-05,274.836851118769,277.268440017569,278.741651536392,6.74867389870202e-05,6.51149126059274e-05,6.98604983082263e-05,266.511763002719,268.642409624984,270.875353550703,285.724442338425,288.084435481006,290.271829524931,19.212679335706,19.442025856022,19.396475974228,"Feb","Jul"
"361",0,2078,20785,594.546666666667,3.04778414052697e-05,1.64665474848569e-05,1.15401699576959e-05,274.667827968843,277.140080806198,278.615717856945,6.93265368967957e-05,6.61406955205649e-05,7.17290793232149e-05,266.119616241218,268.245757962904,270.781129508826,285.597077617711,287.90611372331,289.425729911337,19.477461376493,19.6603557604064,18.6446004025114,"Feb","Jul"
"362",0,2175,21759,277.072857142857,1.21520496714559e-05,7.80701480180107e-06,5.43082010268531e-06,277.067383507869,279.329498354082,280.768926902978,5.90573573881415e-05,6.04322760567281e-05,6.32280426034649e-05,272.379680712819,271.1279422923,273.223654889458,287.668074266759,289.760218610539,291.55438530474,15.2883935539397,18.6322763182397,18.3307304152822,"Feb","Jul"
"363",0,2116,21165,459.5,2.1741816470517e-05,1.16620781567336e-05,7.78286192036043e-06,275.62909907158,278.037209193279,279.497778992715,6.48233091906654e-05,6.29967364403069e-05,7.03981836621108e-05,266.987838985105,269.416945396289,271.693548434163,286.372103934337,288.757949419335,290.859899876837,19.3842649492319,19.3410040230464,19.1663514426735,"Feb","Jul"
