"","mrros_historical_1961_1990","mrros_rcp45_2071_2100","mrros_rcp85_2071_2100","tas_historical_1961_1990","tas_rcp45_2071_2100","tas_rcp85_2071_2100","pr_historical_1961_1990","pr_rcp45_2071_2100","pr_rcp85_2071_2100"
"756",2.02204238075703e-05,1.6346004444428e-05,1.15006949867538e-05,272.588482953741,275.29947166358,276.989077677518,4.34925800791302e-05,4.51447466776222e-05,4.90028055841709e-05
"757",8.31808750282865e-06,3.66598745100521e-06,1.91439513035276e-06,276.845240312749,279.521324322531,281.11242777765,3.15511939489209e-05,3.37814028470179e-05,3.74662539196742e-05
"758",1.58523302141483e-05,8.84021319805868e-06,5.47832204622848e-06,274.100859505979,276.901898899988,278.637014223407,3.82132531366393e-05,3.99395064990975e-05,4.427668179171e-05
"759",1.93978750210629e-05,1.20930636523485e-05,8.22388488793501e-06,273.484975081045,276.30576009854,278.043387155876,3.83007653257492e-05,3.90496172372037e-05,4.24444362545835e-05
"760",1.62274266180188e-05,9.55743605553608e-06,5.83132221027036e-06,274.117020292006,276.920262090062,278.659589515137,3.60732213337518e-05,3.74397044316974e-05,4.12780927262769e-05
"761",1.61251929202504e-05,9.61434014085271e-06,5.72715568915944e-06,274.004881823787,276.763462851033,278.469169900694,4.04438301483908e-05,4.30078789815713e-05,4.79427888975766e-05
"762",1.32477054620261e-05,9.10826934019322e-06,7.1043902741477e-06,269.810038098821,273.713740677583,275.903796846917,2.25437157365442e-05,2.21372221819558e-05,2.25322233652099e-05
"763",9.08267018242439e-06,7.1197594290654e-06,5.74603240642123e-06,270.586406133509,274.300278630249,276.517493673096,1.87201901378039e-05,2.00217818412119e-05,2.07088117290469e-05
"764",1.31577285804464e-05,9.11412894308188e-06,7.2847941817377e-06,269.579819255325,273.49072681882,275.705708897694,2.22051518384084e-05,2.19246158555053e-05,2.27652595233927e-05
"765",1.25498147588634e-05,8.93086290745764e-06,7.23292115544255e-06,269.539990849548,273.384153721102,275.589818616568,2.17215694360082e-05,2.19041616295948e-05,2.24671955951831e-05
"766",9.98956941111928e-06,8.54873038498712e-06,7.54337911963565e-06,269.857309372743,273.243624312908,275.357573374392,2.1113834592265e-05,2.30181629573593e-05,2.24082030052268e-05
"767",7.83606533245047e-06,6.85549906981871e-06,5.59854625785018e-06,270.07066576905,273.454101995836,275.584934684496,1.86838789325217e-05,2.02543888766502e-05,2.0780816139828e-05
"768",3.69631064766909e-05,3.15446908400216e-05,2.99552074267462e-05,265.673179163467,268.997122969251,271.069528694389,4.24375048581059e-05,4.23977637971439e-05,4.40508849995189e-05
"769",9.37028547155579e-06,8.29712043184093e-06,7.17687033977288e-06,269.682965792154,273.032926018861,275.157763574439,1.93979410313121e-05,2.10909846220926e-05,2.19468810733964e-05
"770",3.67082376684468e-05,3.15139885654626e-05,2.97573441761084e-05,267.643841046258,270.809859819936,272.829814582487,4.79907970480922e-05,4.93802597001394e-05,5.61589710755067e-05
"771",3.05251060387325e-05,2.64168550012195e-05,2.32990824965606e-05,270.300861977,273.207819461743,275.095121228663,4.61336682689881e-05,4.76419827815959e-05,5.21768320440665e-05
"772",3.12405425038458e-06,1.56765660538842e-06,9.09149456157541e-07,277.64194829735,280.175376298875,281.621846869172,3.27044892469609e-05,3.40527514808236e-05,3.71674552572629e-05
"773",1.5806679904721e-05,1.04862213684979e-05,6.60614618157546e-06,273.762987971315,276.531769946963,278.272546176884,3.82045786144813e-05,4.02019647263993e-05,4.46579651490575e-05
"774",3.41326525575607e-05,2.86938808436461e-05,2.28286785686845e-05,269.463895975472,272.472021861648,274.411222736714,5.2657495529459e-05,5.65889879022829e-05,6.23510464396368e-05
"775",4.02415483653785e-05,2.53400700016898e-05,2.12504016137964e-05,273.807305651088,276.266785529277,277.7340992119,8.02664709029923e-05,7.85404274118534e-05,8.76780434508766e-05
"776",3.24833505695318e-05,2.38373697067403e-05,1.8976744465852e-05,270.574525734918,273.551134959935,275.443756877696,5.31034599126288e-05,5.69954299781649e-05,6.38780769676744e-05
"777",2.7129678334843e-05,2.0985102975935e-05,1.62015030223209e-05,270.784995334969,273.76792767578,275.661073506106,4.28526015088814e-05,4.49389762199475e-05,4.94563290632634e-05
"778",2.65592022482197e-05,2.18248247861321e-05,1.69330932912825e-05,270.722257689476,273.671938562411,275.570987692567,4.23296895573203e-05,4.34924695070152e-05,4.65958334828602e-05
"779",3.00002294610118e-05,2.51455858345377e-05,2.10764848065912e-05,270.281553636729,273.374981488742,275.373405017724,4.72519690683544e-05,5.06276901640046e-05,5.65620359379014e-05
"780",3.97105667796713e-05,3.10193581530946e-05,2.78195229279596e-05,272.498486815384,275.009264513151,276.569875658756,6.28368944123304e-05,5.95570841594661e-05,6.11260633625629e-05
"781",1.75067566219431e-05,9.09260170626914e-06,3.48284378660469e-06,273.672230591291,276.806087824741,278.801706065067,3.99430207845812e-05,4.07518630889532e-05,4.58956802232955e-05
"782",3.98357663394628e-05,3.3052342633041e-05,3.06882922093215e-05,268.263748280973,271.334643776202,273.280644269982,5.05312740425869e-05,5.15614930586701e-05,5.36279076869276e-05
"783",4.91345253719017e-05,4.27088650678907e-05,3.94973913447251e-05,267.24674045279,270.207316531054,272.062747039745,5.78159065146804e-05,6.02328158900947e-05,6.33530278548296e-05
"784",4.76458121829547e-05,4.12782394200777e-05,3.84077941135209e-05,266.92495470173,269.951921498487,271.881872722005,5.44664511362034e-05,5.55799277033295e-05,6.01012495177551e-05
"785",3.34802162574645e-05,2.95334868816085e-05,2.63924989336836e-05,268.822211797424,271.849886302831,273.752684688761,4.53070055299897e-05,4.90840336520287e-05,5.25182722600273e-05
"786",3.47899879103174e-05,2.54205889300779e-05,1.78800235889552e-05,271.872395122697,274.829507234247,276.671740678281,6.32216221244481e-05,6.93002510535257e-05,8.02889604379322e-05
"787",5.96126726315674e-05,5.05208265585033e-05,4.57555487443808e-05,268.618470135969,271.496240993506,273.226758886511,7.88090052735345e-05,8.34093955436774e-05,9.45879588686533e-05
"788",2.15004769641903e-05,1.62324820370833e-05,9.97830232289003e-06,272.679107285513,275.613019072206,277.598862601357,4.59999752647252e-05,4.87532031206695e-05,5.45575932123882e-05
"789",3.50762081320571e-05,2.89956443728578e-05,2.81091489600106e-05,271.252701800321,274.064189084467,275.761427173963,5.76934235197705e-05,6.14347294643242e-05,7.05153061235122e-05
"790",9.62777209409671e-06,3.33070580242259e-06,1.48592644396504e-06,276.271811252733,279.036276286127,280.738585559996,4.39103723315827e-05,5.06439562065898e-05,6.07946536123515e-05
"791",9.96581191736807e-06,4.30103292442102e-06,1.63095091439701e-06,272.535602114734,276.311124183686,278.374468730601,2.59134462924942e-05,2.69150746612829e-05,2.82844729208857e-05
"792",1.81499740825436e-05,1.02738804635838e-05,6.7845505640563e-06,269.811057368234,273.623589449211,275.741155841371,3.04899171023648e-05,2.9321958812527e-05,3.03106338918288e-05
"793",1.87960540104796e-05,1.2925549638298e-05,8.27543309486212e-06,269.971553422314,273.579933226786,275.726085496344,3.01344720920549e-05,3.12511145074315e-05,3.18245160735178e-05
"794",2.30950428497411e-05,1.60938565316929e-05,1.00957471085314e-05,270.148849495925,273.638993563095,275.777520048524,3.72609278106192e-05,3.87342265129621e-05,3.99428285029233e-05
"795",1.66666207224998e-05,1.08451056923857e-05,7.29670275854723e-06,269.716105028517,273.397212704918,275.575618490863,2.72505594520041e-05,2.66430947132414e-05,2.72629818436621e-05
"796",1.02754601078847e-05,8.29158219812851e-06,4.76789046947698e-06,270.999151771896,274.448099033299,276.625209471802,2.28412584522967e-05,2.44840679463564e-05,2.46905638166258e-05
"797",3.36618598746705e-05,2.52395120260766e-05,2.02853800068407e-05,266.629197668384,270.133714393037,272.261369945214,4.18828527640618e-05,4.24077052477749e-05,4.35597367785891e-05
"798",3.26009696008391e-05,2.65694658976927e-05,2.42539201860038e-05,266.737857779636,270.083364787977,272.136277773254,4.05458687168638e-05,4.07292564576074e-05,4.18700782566914e-05
"799",3.16028107037026e-05,2.57068698055783e-05,2.32660716680269e-05,267.093164258595,270.430181793256,272.483833813964,4.0299359681211e-05,4.08127392811212e-05,4.24038957278103e-05
"800",3.66095629938738e-05,3.12044822978076e-05,2.97774639003995e-05,265.379796447598,268.694846865312,270.764033530321,4.21044256315174e-05,4.14140965454517e-05,4.43748759271927e-05
"801",1.40760423633354e-05,9.29446707624637e-06,6.83298861043623e-06,269.872750430963,273.794662064493,276.004233858915,2.43359575378877e-05,2.36154310609063e-05,2.43026766003612e-05
"802",1.38431258854577e-05,9.76279207306801e-06,7.90027867029847e-06,269.615292267574,273.459288027067,275.677869374368,2.39773501753809e-05,2.40357466363806e-05,2.43079235618134e-05
"803",1.16717188768564e-05,5.39647358304893e-06,3.21755377403665e-06,271.063105812176,275.100922523497,277.227951306282,2.6056016767813e-05,2.48908047169461e-05,2.59434882020641e-05
"804",1.10204885518105e-05,6.65345221744294e-06,3.81886896303351e-06,271.035738587247,274.966608747694,277.155426238668,2.34523113130804e-05,2.43583199595723e-05,2.54572535706665e-05
"805",1.5521465874085e-05,8.89711854864669e-06,6.47245702080683e-06,269.926295076165,273.950136702657,276.087442522358,2.93685036003339e-05,2.92630654970403e-05,3.12064944994954e-05
"806",9.05047946477228e-06,6.17261984588854e-06,2.84419584324779e-06,271.648905097399,275.330429100716,277.467193558247,2.33654329623516e-05,2.50443949144014e-05,2.62247828022719e-05
"807",4.08415952962688e-05,3.43229932105712e-05,3.10096553493019e-05,266.288003693671,269.439959253649,271.453277985963,5.08108072717562e-05,5.12193151995868e-05,5.67271534522041e-05
"808",1.75905996934922e-05,1.03277177835518e-05,8.14177700676776e-06,272.859076733265,275.89416270866,277.770663465279,3.77505863309602e-05,3.86808482393246e-05,4.51721546310016e-05
"809",2.05867032798597e-05,1.61282022510772e-05,1.19102017949648e-05,268.252257045387,271.906294048329,274.048628289081,3.12018380028925e-05,3.29224277635379e-05,3.31422435694312e-05
"810",5.62543693541417e-05,4.6630767098889e-05,4.37790863426136e-05,269.793053672605,272.300520049347,273.852398573731,7.36319585564149e-05,7.01857976865516e-05,7.54991195899111e-05
"811",1.73080553478944e-05,1.57001871953732e-05,1.35472001493919e-05,270.77547592414,273.442209736676,275.087821053375,3.31468213333526e-05,3.36721866531374e-05,3.52220444780425e-05
"812",2.19778498584378e-05,1.71762466977521e-05,1.4161949710242e-05,267.971954672754,271.606604743364,273.733302201468,3.12257871523108e-05,3.21214376294844e-05,3.32946060825967e-05
"813",1.4162503632784e-05,1.11174993814658e-05,9.74173588141215e-06,268.926610367051,272.468430287635,274.596535495673,2.51672507368505e-05,2.57626004711616e-05,2.62627672161079e-05
"814",1.09295069479829e-05,8.48720018444677e-06,7.06392355771921e-06,269.73004012584,273.316979151308,275.495605547096,2.17117777038743e-05,2.24659908654445e-05,2.29002574832832e-05
"815",8.29687411375844e-06,6.70291575411146e-06,5.46841855458594e-06,270.101790624255,273.539720965391,275.662476224692,2.02433088837815e-05,2.15055631152063e-05,2.16233648446074e-05
"816",7.8575947457201e-06,6.81294006086978e-06,5.52542445101152e-06,270.075085962393,273.46702002808,275.598261844733,1.8860293917728e-05,2.03532481177816e-05,2.13911321885818e-05
"817",1.72689059657495e-05,1.41342603568102e-05,1.31876058341653e-05,268.311484274213,271.735264849946,273.841732302151,2.69232886180217e-05,2.73131288400316e-05,2.83121032206257e-05
"818",1.1578090507004e-05,9.40970744880896e-06,8.13690625357928e-06,269.177393411708,272.60002491916,274.729870160706,2.14271378319472e-05,2.24778076635074e-05,2.25900221141022e-05
"819",8.2131452489484e-06,3.40449829875473e-06,1.89435477049629e-06,275.633603124424,278.347943386493,280.033778707154,3.89624063755221e-05,4.38158773978384e-05,5.06750907957016e-05
"820",8.69463600536517e-06,3.11513400315112e-06,1.13033527024581e-06,276.048024325203,278.808995356525,280.509118577179,4.01368266438727e-05,4.6048376102798e-05,5.36721617280167e-05
"821",2.12669723944153e-05,1.28907766049835e-05,8.74928429102003e-06,273.349262422261,276.15691522448,277.885550565903,5.07397157251069e-05,5.52789405670446e-05,6.31109058440376e-05
"822",2.21973463698927e-05,1.36921800923202e-05,8.72885615687679e-06,273.3288586337,276.152943309449,277.893236572188,5.1891172983697e-05,5.5845315229649e-05,6.37922382563344e-05
"823",6.10353364380493e-06,2.74732141858572e-06,1.62264088808691e-06,276.435760793929,279.140325669936,280.772982169538,3.51436331707074e-05,3.89697496928652e-05,4.38835896225815e-05
"824",2.56693574756637e-05,1.80485183895361e-05,1.31450020161519e-05,271.787598714027,274.62164452833,276.397764448502,4.52363623357972e-05,4.63000624664765e-05,5.0606277357954e-05
"825",2.80154526715192e-05,2.28751147978602e-05,1.69911475969572e-05,271.384127149165,274.231034684954,276.052900646934,4.78023302228807e-05,4.92316828258114e-05,5.42927243604974e-05
"826",3.91538792711305e-05,3.50332311886598e-05,3.37803849300382e-05,269.158670704897,272.016024311561,273.780480666787,5.22201604795157e-05,5.28962999952582e-05,5.82883555497417e-05
"827",3.04748197301006e-05,2.66911090698396e-05,2.40194729043733e-05,270.390404954584,273.24468944557,275.051775689526,4.57818811363267e-05,4.64797106424803e-05,5.07043560215841e-05
"828",4.86331968537182e-05,4.44256591430677e-05,4.37990447726012e-05,267.85587484386,270.722909401557,272.462874350233,5.83245143059985e-05,5.88265331393906e-05,6.52488862210823e-05
"829",2.69946947187452e-05,2.39954313778829e-05,2.11662542576034e-05,270.632897995889,273.430949093826,275.151026553723,4.36677730042994e-05,4.41982172308066e-05,4.72878912042185e-05
"830",3.5352282223472e-05,2.83286205421618e-05,2.20271533745948e-05,269.835376141729,272.622832547376,274.329580272859,5.56170331590397e-05,5.57166163134481e-05,5.89623589195347e-05
"831",2.61423330009874e-05,2.22887693389907e-05,1.83163064285245e-05,271.354173875809,274.120178559254,275.867180636784,4.43833815198282e-05,4.58455802572223e-05,4.93669513274362e-05
"832",1.39749197052554e-05,7.51598376044899e-06,4.50121089472286e-06,274.718862638575,277.469905328645,279.125674542285,3.64875464966061e-05,3.66644820172479e-05,3.96955490775492e-05
"833",1.54006090826673e-05,9.12116717921249e-06,6.31451073616607e-06,274.509805071304,277.236605687619,278.846650218064,3.7918348112678e-05,3.83128595425791e-05,4.18600164285346e-05
"834",1.66686680670206e-05,1.0139147404232e-05,6.93873749039081e-06,274.465708661486,277.177051908828,278.773637472547,3.92339824495145e-05,3.9812037157286e-05,4.33369250530086e-05
"835",6.55855148169452e-06,4.56241101321673e-06,3.35459633304673e-06,271.278171643862,275.141625253061,277.352816925717,1.75461268604936e-05,1.8604242564059e-05,1.9235988356171e-05
"836",8.80261782254977e-06,6.60380036379754e-06,5.18225569188129e-06,270.502051763296,274.295862186481,276.529744179731,1.85010085269431e-05,1.94024663474848e-05,2.03075459110774e-05
"837",1.54587140279139e-05,1.08112489779899e-05,8.70949187177738e-06,268.827599737856,272.709285558141,274.921004109717,2.39655905682697e-05,2.33865965459013e-05,2.75816668085171e-05
"838",1.16535956861164e-05,1.03384410737054e-05,9.34661208237346e-06,269.740188965476,273.090264120946,275.177041176816,2.24065304376141e-05,2.42688204598174e-05,2.38238939705627e-05
"839",1.12162174140137e-05,9.87777639770974e-06,8.83449530945888e-06,269.709997342736,273.072205122757,275.16798515903,2.18646025618298e-05,2.40297466200474e-05,2.45831348417239e-05
"840",9.69248985005702e-06,8.58173917094376e-06,7.47439246090798e-06,269.944654268219,273.302064982296,275.406112219636,1.9909379613447e-05,2.21535209098959e-05,2.24209577954544e-05
"841",9.7939375858081e-06,8.65893216992795e-06,7.5557257281067e-06,269.896094347852,273.253746023607,275.358764413287,1.98961813186573e-05,2.20909687927899e-05,2.23180075545568e-05
"842",3.58209504543186e-05,2.93159564116899e-05,2.42266407885124e-05,269.991529365868,272.604748555465,274.18107788212,5.58140613135126e-05,5.61803590862992e-05,5.94547384836548e-05
"843",5.57636554008942e-05,4.87196477907087e-05,4.92716345758025e-05,268.14561159125,270.726086624546,272.271077167516,6.60329738816263e-05,6.42512935735122e-05,6.90458619585948e-05
"844",1.48966311960369e-05,1.34482861565381e-05,1.22778642783397e-05,269.222023529686,272.468980190834,274.559762451162,2.72750995639308e-05,2.81646345268541e-05,2.93254135999105e-05
"845",3.51512610702862e-06,1.83387846802559e-06,1.18963726559729e-06,277.240365140102,279.747343561963,281.191930707053,3.14237527991452e-05,3.22902006285909e-05,3.48511780628184e-05
"846",5.83895390499774e-06,2.22853212826621e-06,1.00582415579933e-06,277.149406943755,279.694646940282,281.169759515726,3.5366169272382e-05,3.55331560942197e-05,3.83844054414762e-05
"847",1.28617122761575e-05,1.26852505836342e-05,1.14742669382062e-05,272.879210799604,275.43497810572,277.041556934783,3.19872698976167e-05,3.35592229545001e-05,3.3685731494389e-05
"848",2.23109848811367e-05,1.84749190475464e-05,1.41375765522396e-05,271.905687139473,274.760899456734,276.597658134878,4.03136201222418e-05,4.14239028974067e-05,4.53690091740014e-05
"849",2.37325275056162e-05,1.7863422542334e-05,1.43398654670944e-05,274.95888591197,277.464116564918,279.022266736042,4.89446050277613e-05,4.80265035362406e-05,4.95227962054391e-05
"850",6.55681690470812e-05,5.54027178877664e-05,5.2801800615458e-05,270.267013825554,272.768648364807,274.312013990533,8.99254283266665e-05,8.68148983111691e-05,9.37228019270719e-05
"851",3.14590476327376e-05,2.64738324064832e-05,2.08529812615921e-05,270.24961095591,273.285932952349,275.264555655724,5.07095121821028e-05,5.51399429941429e-05,6.18783290218511e-05
"852",7.22448605928637e-06,4.47135709661753e-06,3.89960786087018e-06,275.24086509923,278.32435231031,280.147227680142,2.86542281037899e-05,2.94337016682834e-05,3.38400353877124e-05
"853",3.58289438472262e-05,3.01382561248511e-05,2.82330442996483e-05,272.093048532791,274.584758672919,276.133138540573,5.84547285451889e-05,5.5968042954323e-05,5.8900579548758e-05
"854",4.14446894459474e-05,2.62194337598776e-05,2.05101107505322e-05,273.478288442852,275.987285443296,277.484838536895,7.39095655631245e-05,6.9397666026772e-05,7.5015542099737e-05
"855",9.06520305946835e-06,4.33141992184748e-06,2.91716836053465e-06,274.719691860126,277.641196589821,279.475534973155,3.5327015581789e-05,3.80522447492175e-05,4.29381031995828e-05
"856",4.50684200070509e-05,3.78935459863904e-05,3.46186235740349e-05,267.834711157715,270.88814860916,272.81838910425,5.50459976181669e-05,5.64230209968901e-05,6.20865258584816e-05
"857",4.20194650766498e-05,3.75978823818745e-05,3.67645178429146e-05,266.708543551001,269.758751337361,271.654726151044,4.79869283982902e-05,4.97279777905165e-05,5.49122722449782e-05
"858",2.70155318543319e-05,1.74649793157958e-05,1.16102180165952e-05,272.68884938729,275.527575289465,277.289094767475,5.70723437316035e-05,6.17105937446143e-05,7.0796084502149e-05
"859",2.36091270115523e-05,2.11234044809859e-05,1.90757163081691e-05,270.124012523369,273.040049171213,274.892799480047,3.62731586992686e-05,3.72778291096058e-05,3.97706373356701e-05
"860",4.35060763606933e-05,3.87525749744226e-05,3.78340518222995e-05,269.217016174677,272.047337629664,273.784572129624,5.67605023625575e-05,5.80429779332548e-05,6.56063773439592e-05
"861",2.5733089698759e-05,2.10165435137508e-05,1.73385984372588e-05,272.57095227332,275.402993403186,277.224219620538,4.90618481137886e-05,5.18076164329848e-05,5.84772427411009e-05
"862",3.00004707746981e-05,2.44906525490198e-05,1.96678829021862e-05,272.303304291625,275.145671446202,276.979110661782,5.34572028795185e-05,5.62777697019358e-05,6.38170321619743e-05
"863",2.83772376899878e-05,2.33598254307633e-05,1.90310545277144e-05,272.267989545194,275.110610882657,276.935951155399,5.11391642778357e-05,5.37943317439087e-05,6.06560840901039e-05
"864",5.09518961443099e-05,4.21631399950228e-05,3.74105907225326e-05,268.703731896923,271.629371774811,273.442602264509,6.332557812028e-05,6.59015881055774e-05,7.26838124158397e-05
"865",1.87213437582329e-05,1.11287002587296e-05,7.95067647553299e-06,274.14623041085,276.942883446721,278.681303627853,5.24627272820396e-05,5.98554636812186e-05,7.14276156033416e-05
"866",3.52632672063897e-05,3.02073947897098e-05,2.8941949039396e-05,268.361984333209,271.328675078145,273.202124576728,4.54548252659523e-05,4.56629528880936e-05,4.83971249867346e-05
"867",2.68634879492767e-05,1.95102858821547e-05,1.52458716948881e-05,269.597201219804,272.921788037169,274.901682220084,4.11103150366381e-05,4.16911520076925e-05,4.87826427047856e-05
"868",2.06325989758953e-05,1.2702449217972e-05,8.44540772209523e-06,269.147358566644,272.93266891926,275.093298088781,3.09698220224972e-05,2.92672326147894e-05,2.96734994897041e-05
"869",1.15769545723449e-05,6.22636631065942e-06,4.27957472866753e-06,271.435934627975,275.195550951942,277.265886269228,2.74597986382986e-05,2.88427199455508e-05,3.03368844775278e-05
"870",2.66259065050136e-05,1.79143942664111e-05,1.3084909672283e-05,267.684658649219,271.360840598531,273.533263914339,3.54230033674983e-05,3.46189511688304e-05,3.5529343308393e-05
"871",1.75970997479507e-05,1.30667523301505e-05,1.12946838808488e-05,269.135732272922,272.707502159097,274.814876536713,2.82244120064581e-05,2.86958114437059e-05,2.97470211295461e-05
"872",2.85683896239418e-05,2.21468877605923e-05,1.84382896414126e-05,267.605428631691,271.091304510085,273.204313996193,3.67334249975032e-05,3.81848600675603e-05,3.80798981439936e-05
"873",1.60202088860344e-05,1.26153091807723e-05,1.07312792146624e-05,268.968965559593,272.470488026374,274.579766380307,2.6601412597656e-05,2.77278864485872e-05,2.79307604727042e-05
"874",3.68494616827091e-05,3.16485592579799e-05,3.05520534952247e-05,265.563512128264,268.917189452597,271.01041049863,4.27805553066625e-05,4.25940961061339e-05,4.47791567286767e-05
"875",1.75655149432081e-05,1.13679858312626e-05,6.09848957005861e-06,271.96270028772,275.197875559912,277.271863843096,3.57482973783547e-05,3.60298069783191e-05,4.01053298438401e-05
"876",2.52560012452682e-05,1.65020665446001e-05,1.18302618492921e-05,270.712076501138,273.957661008896,275.958375996595,4.32487238028191e-05,4.46090079709151e-05,5.07732624177414e-05
"877",1.56176984983255e-05,8.47749948721922e-06,5.42737948073136e-06,273.891418974639,276.965015272071,278.813233829965,3.35889031064252e-05,3.27082578421995e-05,3.54327521496934e-05
"878",2.26280288592339e-05,1.43513687151916e-05,9.7110798377164e-06,271.257980254976,274.498083524304,276.487316145588,4.23298225241473e-05,4.39783684192846e-05,5.00601609480885e-05
"879",2.50431691249346e-05,1.60415460598337e-05,1.11500253449831e-05,272.162275915426,275.205414618622,277.095525081094,4.8083940560536e-05,4.9933128612441e-05,5.66771266268463e-05
"880",2.82325114729737e-05,2.74030727974378e-05,2.67736942786043e-05,270.952956566097,273.485807867112,275.048153769778,4.74632259526315e-05,4.73275850336573e-05,4.9072182470737e-05
"881",6.45159997534029e-06,5.54991406484948e-07,1.32788406193193e-07,275.827088220131,278.820667909536,280.633565568921,3.50377269633105e-05,3.82781862352336e-05,4.26392346951671e-05
"882",9.41564175854997e-06,6.58020648917249e-06,5.08565478400744e-06,270.278219354161,274.152995203304,276.387977361596,1.95160764825453e-05,1.99422977561845e-05,2.08624643327235e-05
"883",1.74287336720596e-05,9.40044192878616e-06,5.42766889533482e-06,270.097495408764,274.109024209297,276.293132485187,2.91577114990971e-05,2.7354528648462e-05,2.79162480613091e-05
"884",1.22393386482074e-05,8.27805105186653e-06,5.47643026219469e-06,270.683213752872,274.498455164496,276.672977914085,2.44350653821886e-05,2.48784548776228e-05,2.60464892329005e-05
"885",1.8212699892143e-05,1.19853562294179e-05,8.75361027958854e-06,268.876465017989,272.669949872302,274.841691597813,2.8076056509702e-05,2.71286019701656e-05,2.83087044769563e-05
"886",1.40645265891101e-05,9.45252113936598e-06,6.48653990254968e-06,269.914926966448,273.676606557542,275.837913972566,2.52010879023958e-05,2.50842755301745e-05,2.65834690541005e-05
"887",1.12664588411163e-05,7.42720227737445e-06,4.40885317758732e-06,271.361956715183,275.060567505412,277.18534980242,2.4205872527656e-05,2.49559781870156e-05,2.60041892570567e-05
"888",2.08983911350487e-05,1.35050886676057e-05,1.20198358897336e-05,272.123119379893,275.170332782556,276.999785562476,3.70984682825584e-05,3.55550714205851e-05,4.27557679274998e-05
"889",3.916524897172e-05,3.38000410783992e-05,3.19603671912317e-05,270.769950865804,273.297043469944,274.862386776419,5.55019023422494e-05,5.33211830513453e-05,5.50119378759763e-05
"890",2.09467341609649e-05,1.18081885286486e-05,7.81281440503784e-06,268.90706939753,272.907079823335,275.092505798602,3.15236447273776e-05,2.86679581115484e-05,2.88457517073525e-05
"891",2.31313774419532e-05,1.63487275572031e-05,1.34137401177394e-05,267.660378570875,271.48225387914,273.671828394085,3.1983006676105e-05,3.08994249996991e-05,3.16022010616992e-05
"892",1.83293592436349e-05,1.19035978808182e-05,8.92650550977364e-06,270.010912170228,273.950240269219,276.122150222032,2.81945735563027e-05,2.68203263521086e-05,2.67913929144307e-05
"893",2.21126158431841e-05,1.6990946861354e-05,1.16864998294238e-05,272.545053897492,275.213126949714,276.883974774268,4.82958678823636e-05,5.01232668201561e-05,5.59451041436329e-05
"894",1.28270200457858e-05,1.00180957662604e-05,8.62133914107121e-06,269.23917060836,272.79687051823,274.941904649425,2.37281147628847e-05,2.44160360206219e-05,2.46577166683378e-05
"895",1.19245595197789e-05,9.465595247415e-06,8.1187074648153e-06,269.259433152404,272.772457122708,274.915063588928,2.25982959831466e-05,2.36589672205261e-05,2.4097578464383e-05
"896",1.30787435041945e-05,1.05150404958777e-05,9.35735609189304e-06,269.212343464743,272.644710437902,274.755081007959,2.4454862398001e-05,2.49945047185846e-05,2.57692315832278e-05
"897",1.0358139997517e-05,9.56286296029297e-06,8.73799466054929e-06,269.583740274535,272.856712608038,274.948296487401,2.0999189439134e-05,2.24502614847804e-05,2.40859504662505e-05
"898",1.52641775931604e-05,1.20712127306146e-05,1.08279235917115e-05,268.767658656283,272.21399438114,274.321027009417,2.59906771268346e-05,2.63836508882067e-05,2.70056935404726e-05
"899",8.33827496519854e-06,7.55856483815601e-06,6.55949095783629e-06,270.09306022452,273.403574375836,275.532408573627,1.90480631393188e-05,2.0688541258749e-05,2.15980725385726e-05
"900",2.01768326347968e-05,1.24003161376637e-05,6.88238585266058e-06,273.801292256352,276.634870551538,278.393678743694,5.00660202228858e-05,5.38084249573944e-05,6.10421064977392e-05
"901",9.72689436005178e-06,4.20380905294003e-06,2.11344169880629e-06,276.051836461992,278.804370148791,280.484800518606,4.11340133418056e-05,4.69191078224213e-05,5.48072256157644e-05
"902",3.22912677744246e-05,2.7892320985536e-05,2.56037733268978e-05,271.023101341486,273.854128887778,275.632076147912,5.08452067380499e-05,5.28056613997694e-05,5.84683937675505e-05
"903",2.25723497181139e-05,1.87111320750909e-05,1.54088670738503e-05,271.80760113447,274.65766670815,276.490162587036,4.08888930236494e-05,4.19685418682431e-05,4.57364613684225e-05
"904",2.86093223314049e-05,2.5391693133976e-05,2.26808249417633e-05,269.862053133428,272.672881546242,274.406256199049,4.22273900985812e-05,4.26532465439125e-05,4.78451893179251e-05
"905",2.59918196722333e-05,2.19817619654088e-05,1.77758830074887e-05,271.433253399195,274.19464377537,275.945484674498,4.47006101497609e-05,4.62420303327339e-05,5.0176372858093e-05
"906",2.08775903371814e-05,1.26258333134638e-05,8.84804212007488e-06,273.110497003184,275.905021290864,277.595675069939,4.38568355576168e-05,4.45101278709787e-05,4.8545581555431e-05
"907",2.04983172508698e-05,1.66623753718133e-05,1.1833621191843e-05,272.518618398408,275.231288772603,276.922779238354,4.34012438663555e-05,4.49607704759408e-05,4.87085721564633e-05
"908",1.56202906510766e-05,9.20928709693953e-06,6.32897917808407e-06,274.335822485427,277.066472138608,278.680560729225,3.83480865783154e-05,3.86624261479315e-05,4.18972318652352e-05
"909",1.72183986338525e-05,1.06299806074814e-05,7.4182190231127e-06,274.239577708203,276.945313569315,278.538242715245,3.99420139981179e-05,4.04769627148792e-05,4.44801483088103e-05
