"lakeid","d1","d2","dm","area","fractionalarea","cumsumarea","cumsumfraction","intervals.string","oneminusZdmdivZmaxdm"
"SW2-0160",0,5,2.5,24339641.7450406,0.454986895352506,48295386.400573,0.902797508214094,"0-5",0.888888888888889
"SW2-0160",5,10,7.5,15033637.4344097,0.281027473361683,23955744.6555324,0.447810612861587,"5-10",0.666666666666667
"SW2-0160",10,15,12.5,7134593.96348097,0.133368715573078,8922107.22112272,0.166783139499904,"10-15",0.444444444444444
"SW2-0160",15,20,17.5,1745881.55183181,0.0326361922349588,1787513.25764174,0.0334144239268261,"15-20",0.222222222222222
"SW2-0160",20,25,22.5,41631.7058099263,0.000778231691867315,41631.7058099263,0.000778231691867315,"20-25",0
"SW2-0700",0,2,1,38782.0187148896,0.434978152332542,89158.5439565724,1,"0-2",0.857142857142857
"SW2-0700",2,4,3,25753.0789275807,0.288845889409372,50376.5252416828,0.565021847667458,"2-4",0.571428571428571
"SW2-0700",4,6,5,17258.6886122472,0.193573019997429,24623.4463141021,0.276175958258086,"4-6",0.285714285714286
"SW2-0700",6,8,7,7364.75770185483,0.0826029382606571,7364.75770185483,0.0826029382606571,"6-8",0
"SW2-0777",0,2,1,128286.015688757,0.242476126602773,529066.582702866,1,"0-2",0.846153846153846
"SW2-0777",2,3,2.5,249457.043609517,0.471504063505779,400780.56701411,0.757523873397227,"2-3",0.615384615384615
"SW2-0777",3,4,3.5,56040.6758612111,0.105923673301976,151323.523404592,0.286019809891449,"3-4",0.461538461538462
"SW2-0777",4,5,4.5,34849.134130277,0.0658690895808268,95282.8475433811,0.180096136589473,"4-5",0.307692307692308
"SW2-0777",5,6,5.5,29214.1739856732,0.0552183315688271,60433.7134131041,0.114227047008646,"5-6",0.153846153846154
"SW2-0777",6,7,6.5,31219.5394274309,0.059008715439819,31219.5394274309,0.059008715439819,"6-7",0
"SW2-0778",0,1,0.5,221852.380271836,0.346468745975575,640324.366479727,1,"0-1",0.916666666666667
"SW2-0778",1,2,1.5,207482.846238075,0.324027722666156,418471.986207891,0.653531254024425,"1-2",0.75
"SW2-0778",2,3,2.5,116959.505717367,0.182656653159036,210989.139969816,0.329503531358268,"2-3",0.583333333333333
"SW2-0778",3,4,3.5,61207.1770299209,0.0955877680657632,94029.634252449,0.146846878199232,"3-4",0.416666666666667
"SW2-0778",4,5,4.5,28942.4940171053,0.0451997386515536,32822.4572225281,0.051259110133469,"4-5",0.25
"SW2-0778",5,7,6,3879.96320542276,0.00605937148191533,3879.96320542276,0.00605937148191533,"5-7",0
"SW2-0782",0,1,0.5,130689.654527961,0.638190619229689,204781.534842531,1,"0-1",0.84375
"SW2-0782",1,1.5,1.25,34747.4093567337,0.16968038345573,74091.88031457,0.361809380770311,"1-1.5",0.609375
"SW2-0782",1.5,2,1.75,17977.2224374622,0.0877873215047732,39344.4709578363,0.19212899731458,"1.5-2",0.453125
"SW2-0782",2,2.5,2.25,7565.66541419668,0.0369450566918271,21367.2485203741,0.104341675809807,"2-2.5",0.296875
"SW2-0782",2,3,2.5,731.700138974894,0.00357307674023218,13801.5831061774,0.06739661911798,"2-3",0.21875
"SW2-0782",2.5,3,2.75,12646.5169614377,0.0617561391517179,13069.8829672025,0.0638235423777479,"2.5-3",0.140625
"SW2-0782",3,3.4,3.2,423.366005764823,0.00206740322603,423.366005764823,0.00206740322603,"3-3.4",0
"SW2-0808",0,1,0.5,19617.3146052834,0.180175569584768,108878.882139756,1,"0-1",0.931034482758621
"SW2-0808",1,2,1.5,26310.3872066695,0.241648212119755,89261.5675344725,0.819824430415232,"1-2",0.793103448275862
"SW2-0808",2,3,2.5,25834.9584215401,0.237281628115713,62951.180327803,0.578176218295477,"2-3",0.655172413793103
"SW2-0808",3,4,3.5,11740.3237814659,0.107829209399819,37116.2219062629,0.340894590179764,"3-4",0.517241379310345
"SW2-0808",4,5,4.5,11328.0796184565,0.104042945664301,25375.898124797,0.233065380779945,"4-5",0.379310344827586
"SW2-0808",5,6,5.5,5996.39052819666,0.0550739538315589,14047.8185063405,0.129022435115644,"5-6",0.241379310344828
"SW2-0808",6,7,6.5,5048.12598871895,0.0463646015601008,8051.42797814384,0.073948481284085,"6-7",0.103448275862069
"SW2-0808",7,7.5,7.25,3003.30198942488,0.0275838797239843,3003.30198942488,0.0275838797239843,"7-7.5",0
"SW2-0812",0,2,1,86086.6372018575,0.3202595499346,268802.717106913,1,"0-2",0.866666666666667
"SW2-0812",2,3,2.5,46321.2576056287,0.172324365260062,182716.079905055,0.6797404500654,"2-3",0.666666666666667
"SW2-0812",3,4,3.5,31703.8343257229,0.11794462000588,136394.822299427,0.507416084805338,"3-4",0.533333333333333
"SW2-0812",4,5,4.5,41521.6038909452,0.154468691156982,104690.987973704,0.389471464799458,"4-5",0.4
"SW2-0812",5,6,5.5,38742.7173306972,0.144130676012802,63169.3840827584,0.235002773642476,"5-6",0.266666666666667
"SW2-0812",6,7,6.5,20331.4257701409,0.075636980120459,24426.6667520612,0.0908720976296747,"6-7",0.133333333333333
"SW2-0812",7,8,7.5,4095.24098192029,0.0152351175092157,4095.24098192029,0.0152351175092157,"7-8",0
"SW2-0813",0,2,1,178414.905955082,0.262566285715011,679504.245829694,1,"0-2",0.923076923076923
"SW2-0813",2,4,3,237549.176186383,0.349591893861279,501089.339874611,0.737433714284989,"2-4",0.769230769230769
"SW2-0813",4,6,5,88267.2839952122,0.129899532691566,263540.163688228,0.38784182042371,"4-6",0.615384615384615
"SW2-0813",6,8,7,62630.9754775542,0.0921715734109653,175272.879693016,0.257942287732144,"6-8",0.461538461538462
"SW2-0813",8,10,9,49885.8026486853,0.073414997705825,112641.904215462,0.165770714321178,"8-10",0.307692307692308
"SW2-0813",10,12,11,40383.679620254,0.0594310924002312,62756.1015667766,0.0923557166153534,"10-12",0.153846153846154
"SW2-0813",12,14,13,22372.4219465227,0.0329246242151222,22372.4219465227,0.0329246242151222,"12-14",0
"SW2-0826",0,1,0.5,47536.9625310954,0.285244628686394,166653.313508521,1,"0-1",0.939393939393939
"SW2-0826",1,2,1.5,31415.6270435599,0.188508865393508,119116.350977426,0.714755371313606,"1-2",0.818181818181818
"SW2-0826",2,3,2.5,20393.0665479586,0.122368203299575,87700.7239338661,0.526246505920098,"2-3",0.696969696969697
"SW2-0826",3,4,3.5,12489.4254578287,0.0749425570658699,67307.6573859075,0.403878302620523,"3-4",0.575757575757576
"SW2-0826",4,5,4.5,12328.9037205956,0.0739793494712914,54818.2319280788,0.328935745554653,"4-5",0.454545454545455
"SW2-0826",5,6,5.5,11534.3604783039,0.0692117080391208,42489.3282074832,0.254956396083361,"5-6",0.333333333333333
"SW2-0826",6,7,6.5,10150.2109869838,0.0609061456582726,30954.9677291793,0.18574468804424,"6-7",0.212121212121212
"SW2-0826",7,8,7.5,8491.43737010263,0.0509527064979025,20804.7567421956,0.124838542385968,"7-8",0.0909090909090909
"SW2-0826",8,8.5,8.25,12313.3193720929,0.0738858358880654,12313.3193720929,0.0738858358880654,"8-8.5",0
"SW2-0829",0,5,2.5,671015.436165361,0.300026508711843,2135441.1010467,0.954805066435055,"0-5",0.909090909090909
"SW2-0829",5,10,7.5,574933.034073254,0.257065846267055,1464425.66488134,0.654778557723212,"5-10",0.727272727272727
"SW2-0829",10,15,12.5,459910.15633851,0.205636459447047,889492.630808084,0.397712711456157,"10-15",0.545454545454545
"SW2-0829",15,20,17.5,267384.67996688,0.119553869687324,429582.474469574,0.19207625200911,"15-20",0.363636363636364
"SW2-0829",20,25,22.5,113463.004512165,0.0507319314534397,162197.794502694,0.0725223823217859,"20-25",0.181818181818182
"SW2-0829",25,27,26,47470.98653676,0.0212253751376014,48734.7899905286,0.0217904508683462,"25-27",0.0545454545454546
"SW2-0829",27,28,27.5,1263.80345376864,0.00056507573074479,1263.80345376864,0.00056507573074479,"27-28",0
"SW2-0830",0,2,1,971901.441157215,0.129592511879788,7499672.83648891,1,"0-2",0.967741935483871
"SW2-0830",2,4,3,781959.317698341,0.104265790621398,6527771.3953317,0.870407488120212,"2-4",0.903225806451613
"SW2-0830",4,6,5,778764.320855713,0.103839772458701,5745812.07763335,0.766141697498813,"4-6",0.838709677419355
"SW2-0830",6,8,7,870594.277279156,0.116084300776877,4967047.75677764,0.662301925040112,"6-8",0.774193548387097
"SW2-0830",8,10,9,719049.649435943,0.0958774689393755,4096453.47949849,0.546217624263235,"8-10",0.709677419354839
"SW2-0830",10,12,11,822471.501515498,0.109667650769224,3377403.83006254,0.450340155323859,"10-12",0.645161290322581
"SW2-0830",12,14,13,542914.57501142,0.0723917678608489,2554932.32854704,0.340672504554635,"12-14",0.580645161290323
"SW2-0830",14,16,15,480872.179191973,0.0641190875490378,2012017.75353562,0.268280736693787,"14-16",0.516129032258065
"SW2-0830",16,18,17,356596.014819138,0.0475482094477717,1531145.57434365,0.204161649144749,"16-18",0.451612903225806
"SW2-0830",18,20,19,618423.264977846,0.0824600323855421,1174549.55952451,0.156613439696977,"18-20",0.387096774193548
"SW2-0830",20,22,21,200634.328823368,0.02675241083147,556126.294546667,0.074153407311435,"20-22",0.32258064516129
"SW2-0830",22,24,23,143432.174168053,0.0191251241614432,355491.9657233,0.047400996479965,"22-24",0.258064516129032
"SW2-0830",24,26,25,111675.057167499,0.0148906571796246,212059.791555246,0.0282758723185218,"24-26",0.193548387096774
"SW2-0830",26,28,27,54443.0241418806,0.00725938655310316,100384.734387747,0.0133852151388971,"26-28",0.129032258064516
"SW2-0830",28,30,29,28342.9541527058,0.0037792254103147,45941.7102458664,0.00612582858579399,"28-30",0.0645161290322581
"SW2-0830",30,32,31,17598.7560931606,0.00234660317547929,17598.7560931606,0.00234660317547929,"30-32",0
"SW2-0831",0,2,1,200024.282515504,0.264230581779903,757006.555290104,1,"0-2",0.962962962962963
"SW2-0831",2,4,3,129520.866430062,0.171096096229215,556982.272774599,0.735769418220097,"2-4",0.888888888888889
"SW2-0831",4,6,5,107478.806016101,0.141978699213394,427461.406344537,0.564673321990882,"4-6",0.814814814814815
"SW2-0831",6,8,7,73250.7263993908,0.0967636619359515,319982.600328436,0.422694622777488,"6-8",0.740740740740741
"SW2-0831",8,10,9,53811.2023275884,0.0710841959710199,246731.873929045,0.325930960841536,"8-10",0.666666666666667
"SW2-0831",10,12,11,41127.6650641826,0.0543293380708196,192920.671601457,0.254846764870516,"10-12",0.592592592592593
"SW2-0831",12,14,13,25351.1972979152,0.0334887420997299,151793.006537274,0.200517426799697,"12-14",0.518518518518519
"SW2-0831",14,16,15,33704.2206915458,0.0445230235537782,126441.809239359,0.167028684699967,"14-16",0.444444444444444
"SW2-0831",16,18,17,36593.6018069767,0.0483398744056492,92737.588547813,0.122505661146189,"16-18",0.37037037037037
"SW2-0831",18,20,19,15787.7068697677,0.0208554427427877,56143.9867408363,0.0741657867405395,"18-20",0.296296296296296
"SW2-0831",20,22,21,12180.3865203448,0.0160901995302761,40356.2798710686,0.0533103439977519,"20-22",0.222222222222222
"SW2-0831",22,24,23,11059.747174182,0.0146098433321276,28175.8933507238,0.0372201444674757,"22-24",0.148148148148148
"SW2-0831",24,26,25,8284.30824036624,0.0109435092503149,17116.1461765418,0.0226103011353481,"24-26",0.0740740740740741
"SW2-0831",26,28,27,8831.83793617554,0.0116667918850332,8831.83793617554,0.0116667918850332,"26-28",0
"SW2-0832",0,2,1,163511.333929494,0.369851979694077,442099.38815183,1,"0-2",0.878787878787879
"SW2-0832",2,3,2.5,80323.4787237435,0.181686473395792,278588.054222336,0.630148020305923,"2-3",0.696969696969697
"SW2-0832",3,4,3.5,56533.383522745,0.127874828687457,198264.575498592,0.448461546910131,"3-4",0.575757575757576
"SW2-0832",4,5,4.5,41881.1292328912,0.0947323845164608,141731.191975847,0.320586718222674,"4-5",0.454545454545455
"SW2-0832",5,6,5.5,42493.3680669962,0.0961172288535326,99850.062742956,0.225854333706213,"5-6",0.333333333333333
"SW2-0832",6,7,6.5,34371.8803212661,0.0777469529305518,57356.6946759598,0.12973710485268,"6-7",0.212121212121212
"SW2-0832",7,8,7.5,21787.7386793549,0.0492824447697999,22984.8143546937,0.0519901519221285,"7-8",0.0909090909090909
"SW2-0832",8,8.5,8.25,1197.07567533879,0.00270770715232855,1197.07567533879,0.00270770715232855,"8-8.5",0
"SW2-0846",0,2,1,105043.401863336,0.261919283511514,401052.570299654,1,"0-2",0.80952380952381
"SW2-0846",2,3,2.5,110478.350233296,0.275470994116183,296009.168436318,0.738080716488486,"2-3",0.523809523809524
"SW2-0846",3,4,3.5,69621.3817440858,0.173596647671568,185530.818203022,0.462609722372303,"3-4",0.333333333333333
"SW2-0846",4,5,4.5,92053.9801135801,0.229530956614491,115909.436458936,0.289013074700736,"4-5",0.142857142857143
"SW2-0846",5,5.5,5.25,23855.4563453558,0.0594821180862443,23855.4563453558,0.0594821180862443,"5-5.5",0
"SW2-0847",0,2,1,149961.046206516,0.302938016869034,495022.208689468,1,"0-2",0.888888888888889
"SW2-0847",2,4,3,101204.22763265,0.20444381253233,345061.162482952,0.697061983130966,"2-4",0.666666666666667
"SW2-0847",4,6,5,112740.223808004,0.227747809752769,243856.934850302,0.492618170598636,"4-6",0.444444444444444
"SW2-0847",6,8,7,91054.4315378025,0.183940093877529,131116.711042298,0.264870360845867,"6-8",0.222222222222222
"SW2-0847",8,10,9,40062.2795044951,0.0809302669683382,40062.2795044951,0.0809302669683382,"8-10",0
"SW2-0849",0,2,1,66900.9757675689,0.254376669526456,262999.652806646,1,"0-2",0.882352941176471
"SW2-0849",2,4,3,38848.6158378004,0.147713563205201,196098.677039077,0.745623330473544,"2-4",0.647058823529412
"SW2-0849",4,6,5,48137.1084935667,0.183031072398246,157250.061201277,0.597909767268343,"4-6",0.411764705882353
"SW2-0849",6,8,7,67400.3986236139,0.256275618254013,109112.95270771,0.414878694870097,"6-8",0.176470588235294
"SW2-0849",8,9,8.5,41712.554084096,0.158603076616084,41712.554084096,0.158603076616084,"8-9",0
"SW2-0853",0,5,2.5,4127152.12033751,0.23206813395581,17784225.9080835,1,"0-5",0.96
"SW2-0853",5,10,7.5,3852610.64071744,0.216630774970436,13657073.787746,0.76793186604419,"5-10",0.88
"SW2-0853",10,15,12.5,69448.4510078788,0.00390505897567981,9804463.14702854,0.551301091073753,"10-15",0.8
"SW2-0853",10,20,15,4081383.07622787,0.229494558679259,9735014.69602066,0.547396032098074,"10-20",0.76
"SW2-0853",20,30,25,1817443.57236687,0.102194134384043,5653631.61979279,0.317901473418814,"20-30",0.6
"SW2-0853",30,40,35,1785652.07067585,0.100406510798101,3836188.04742592,0.215707339034771,"30-40",0.44
"SW2-0853",40,50,45,1609031.29442051,0.090475194295027,2050535.97675007,0.11530082823667,"40-50",0.28
"SW2-0853",50,60,55,381471.755565981,0.0214500061761243,441504.682329565,0.024825633941643,"50-60",0.12
"SW2-0853",60,65,62.5,60032.9267635831,0.00337562776551867,60032.9267635831,0.00337562776551867,"60-65",0
"SW2-0854",0,5,2.5,869049.228154214,0.291685309168545,2960128.36051354,0.993529397464413,"0-5",0.923076923076923
"SW2-0854",5,10,7.5,572712.51908512,0.192223665567074,2091079.13235933,0.701844088295868,"5-10",0.769230769230769
"SW2-0854",10,15,12.5,565845.434163822,0.189918815941225,1518366.61327421,0.509620422728794,"10-15",0.615384615384615
"SW2-0854",15,20,17.5,430533.582406,0.144503115615507,952521.179110383,0.319701606787569,"15-20",0.461538461538462
"SW2-0854",20,25,22.5,312329.154035526,0.104829304147355,521987.596704383,0.175198491172062,"20-25",0.307692307692308
"SW2-0854",25,30,27.5,140736.779948256,0.0472365084056068,209658.442668857,0.0703691870247071,"25-30",0.153846153846154
"SW2-0854",30,35,32.5,68921.662720601,0.0231326786191004,68921.662720601,0.0231326786191004,"30-35",0
"SW2-0855",0,5,2.5,1500521.51970958,0.476827322766951,3115521.62057648,0.990033007756907,"0-5",0.905660377358491
"SW2-0855",5,10,7.5,674590.705315658,0.21436765534785,1615000.10086691,0.513205684989956,"5-10",0.716981132075472
"SW2-0855",10,15,12.5,552847.680837761,0.175680839021095,940409.395551249,0.298838029642106,"10-15",0.528301886792453
"SW2-0855",15,20,17.5,246236.18327571,0.078247554931724,387561.714713488,0.123157190621011,"15-20",0.339622641509434
"SW2-0855",20,25,22.5,115934.064671225,0.0368408776205824,141325.531437778,0.0449096356892869,"20-25",0.150943396226415
"SW2-0855",25,28,26.5,25391.4667665527,0.00806875806870446,25391.4667665527,0.00806875806870446,"25-28",0
"SW2-0856",0,4,2,313233.636108098,0.270175980583403,1159368.92477162,1,"0-4",0.930434782608696
"SW2-0856",4,8,6,226327.021054192,0.195215704180424,846135.288663523,0.729824019416597,"4-8",0.791304347826087
"SW2-0856",8,12,10,180727.629620366,0.155884486602025,619808.26760933,0.534608315236174,"8-12",0.652173913043478
"SW2-0856",12,16,14,183034.383344563,0.157874149835971,439080.637988964,0.378723828634149,"12-16",0.513043478260869
"SW2-0856",16,20,18,144128.061187202,0.12431596026743,256046.254644401,0.220849678798178,"16-20",0.373913043478261
"SW2-0856",20,24,22,82618.0876329418,0.071261257627046,111918.193457199,0.0965337185307478,"20-24",0.234782608695652
"SW2-0856",24,28,26,26166.7936116313,0.0225698593886203,29300.1058242576,0.0252724609037018,"24-28",0.0956521739130435
"SW2-0856",28,29.5,28.75,3133.31221262623,0.00270260151508153,3133.31221262623,0.00270260151508153,"28-29.5",0
"SW2-0857",0,10,5,61238.3285816814,0.287197354943528,213227.341852514,1,"0-10",0.891304347826087
"SW2-0857",10,20,15,32521.3505337868,0.152519607716544,151989.013270832,0.712802645056472,"10-20",0.673913043478261
"SW2-0857",20,30,25,32099.7272307905,0.150542266071081,119467.662737045,0.560283037339928,"20-30",0.456521739130435
"SW2-0857",30,40,35,35327.6277052083,0.165680570785542,87367.9355062549,0.409740771268846,"30-40",0.239130434782609
"SW2-0857",40,45,42.5,24154.6919724111,0.113281400792955,52040.3078010466,0.244060200483304,"40-45",0.0760869565217391
"SW2-0857",45,47,46,27885.6158286355,0.130778799690349,27885.6158286355,0.130778799690349,"45-47",0
"SW2-0858",0,2,1,49130.3329588966,0.316958449777831,155005.594560846,1,"0-2",0.906103286384977
"SW2-0858",2,4,3,38169.0419753118,0.246242995831541,105875.261601949,0.683041550222169,"2-4",0.71830985915493
"SW2-0858",4,6,5,27744.0125259908,0.17898716884764,67706.2196266371,0.436798554390628,"4-6",0.530516431924883
"SW2-0858",6,8,7,21572.6442147117,0.139173326458508,39962.2071006463,0.257811385542988,"6-8",0.342723004694836
"SW2-0858",8,10,9,13387.6215302387,0.0863686344236019,18389.5628859346,0.118638059084481,"8-10",0.154929577464789
"SW2-0858",10,11.3,10.65,5001.94135569592,0.0322694246608787,5001.94135569592,0.0322694246608787,"10-11.3",0
"SW2-0859",0,3,1.5,271696.821497588,0.527339701980767,515221.631288245,1,"0-3",0.882352941176471
"SW2-0859",3,6,4.5,137805.639950059,0.267468661215745,243524.809790657,0.472660298019233,"3-6",0.647058823529412
"SW2-0859",6,9,7.5,76952.0465563448,0.149357173463265,105719.169840598,0.205191636803488,"6-9",0.411764705882353
"SW2-0859",9,12,10.5,26304.9404321672,0.0510555823644189,28767.1232842535,0.0558344633402231,"9-12",0.176470588235294
"SW2-0859",12,13.5,12.75,2462.18285208622,0.00477888097580425,2462.18285208622,0.00477888097580425,"12-13.5",0
"SW2-0860",0,2,1,78220.1337712479,0.550156998408621,142177.840139281,1,"0-2",0.834710743801653
"SW2-0860",2,4,3,43591.5986666909,0.306599105908398,63957.7063680336,0.449843001591379,"2-4",0.504132231404959
"SW2-0860",4,6,5,20032.1417716735,0.140894964729028,20366.1077013427,0.143243895682981,"4-6",0.173553719008264
"SW2-0860",6,6.1,6.05,333.965929669266,0.00234893095395248,333.965929669266,0.00234893095395248,"6-6.1",0
"SW2-0861",0,2,1,57981.8724218519,0.407567459958844,142263.25238945,1,"0-2",0.836065573770492
"SW2-0861",2,4,3,53524.9654248507,0.376238870726255,84281.3799675977,0.592432540041156,"2-4",0.508196721311475
"SW2-0861",4,6,5,30468.5310448825,0.214170072264861,30756.414542747,0.216193669314901,"4-6",0.180327868852459
"SW2-0861",6,6.2,6.1,287.883497864458,0.00202359705004051,287.883497864458,0.00202359705004051,"6-6.2",0
"SW2-0862",0,3,1.5,85466.0565914727,0.429134163362228,199159.293032868,1,"0-3",0.784172661870504
"SW2-0862",3,6,4.5,84889.7982819397,0.426240709078686,113693.236441396,0.570865836637772,"3-6",0.352517985611511
"SW2-0862",6,7.9,6.95,28803.438159456,0.144625127559086,28803.438159456,0.144625127559086,"6-7.9",0
"SW2-0891",0,3,1.5,222411.856790824,0.270833884605559,821211.338140881,1,"0-3",0.921052631578947
"SW2-0891",3,6,4.5,150170.258974679,0.182864327366261,598799.481350056,0.729166115394441,"3-6",0.763157894736842
"SW2-0891",6,9,7.5,187338.648512233,0.228124771068485,448629.222375377,0.546301788028179,"6-9",0.605263157894737
"SW2-0891",9,12,10.5,171545.16278518,0.208892832840735,261290.573863144,0.318177016959695,"9-12",0.447368421052632
"SW2-0891",12,15,13.5,61117.42324555,0.0744235014873421,89745.4110779649,0.109284184118959,"12-15",0.289473684210526
"SW2-0891",15,18,16.5,16864.5274730601,0.0205361600477159,28627.9878324149,0.0348606826316172,"15-18",0.131578947368421
"SW2-0891",18,20,19,11763.4603593548,0.0143245225839012,11763.4603593548,0.0143245225839012,"18-20",0
"SW2-0892",0,2,1,92670.2607818519,0.168617497840918,549588.636816813,1,"0-2",0.952153110047847
"SW2-0892",2,4,3,61687.3341044511,0.112242739336353,456918.376034962,0.831382502159082,"2-4",0.856459330143541
"SW2-0892",4,6,5,47769.6779780951,0.0869189695310559,395231.04193051,0.71913976282273,"4-6",0.760765550239234
"SW2-0892",6,8,7,45560.7468178691,0.0828997249320043,347461.363952415,0.632220793291674,"6-8",0.665071770334928
"SW2-0892",8,10,9,47334.4393492418,0.0861270342549296,301900.617134546,0.549321068359669,"8-10",0.569377990430622
"SW2-0892",10,12,11,55003.2636017037,0.100080787550994,254566.177785305,0.46319403410474,"10-12",0.473684210526316
"SW2-0892",12,14,13,107489.637209135,0.195581986250132,199562.914183601,0.363113246553746,"12-14",0.37799043062201
"SW2-0892",14,16,15,66297.0424548191,0.120630300580463,92073.2769744661,0.167531260303614,"14-16",0.282296650717703
"SW2-0892",16,18,17,10882.7822964611,0.0198016872391932,25776.234519647,0.0469009597231513,"16-18",0.186602870813397
"SW2-0892",18,20,19,10793.1312422465,0.0196385633166648,14893.4522231859,0.0270992724839581,"18-20",0.0909090909090908
"SW2-0892",20,21.8,20.9,4100.32098093947,0.00746070916729338,4100.32098093947,0.00746070916729338,"20-21.8",0
"SW2-0893",0,1,0.5,410594.246906529,0.743030038624832,552594.411480913,1,"0-1",0.8
"SW2-0893",1,2,1.5,43321.5744572765,0.0783966930486643,142000.164574384,0.256969961375168,"1-2",0.4
"SW2-0893",2,3,2.5,98678.5901171078,0.178573268326504,98678.5901171078,0.178573268326504,"2-3",0
"SW2-0894",0,2,1,72863.4561361316,0.529308939920576,137657.709214329,1,"0-2",0.846153846153846
"SW2-0894",2,4,3,39228.6182766189,0.284972185724383,64794.2530781977,0.470691060079424,"2-4",0.538461538461538
"SW2-0894",4,6,5,15776.8150468497,0.114609019261578,25565.6348015788,0.185718874355041,"4-6",0.230769230769231
"SW2-0894",6,7,6.5,9788.81975472907,0.0711098550934634,9788.81975472907,0.0711098550934634,"6-7",0
"SW2-0895",0,2,1,66430.4007274607,0.351692930009988,188887.506853135,1,"0-2",0.909090909090909
"SW2-0895",2,4,3,34803.0401643701,0.184252737220098,122457.106125674,0.648307069990012,"2-4",0.727272727272727
"SW2-0895",4,6,5,23568.8092709655,0.124776962032173,87654.0659613041,0.464054332769914,"4-6",0.545454545454545
"SW2-0895",6,8,7,22341.0946191687,0.118277248672351,64085.2566903386,0.339277370737741,"6-8",0.363636363636364
"SW2-0895",8,10,9,14600.1153441665,0.0772952938360213,41744.16207117,0.22100012206539,"8-10",0.181818181818182
"SW2-0895",10,12,11,27144.0467270034,0.143704828229368,27144.0467270034,0.143704828229368,"10-12",0
"SW2-0896",0,2,1,27188.5002718412,0.268983400428853,101078.729127869,1,"0-2",0.882352941176471
"SW2-0896",2,4,3,13680.5289429094,0.135345280465516,73890.2288560278,0.731016599571147,"2-4",0.647058823529412
"SW2-0896",4,6,5,11665.8054432661,0.115413060135613,60209.6999131184,0.595671319105631,"4-6",0.411764705882353
"SW2-0896",6,8,7,17551.0685249346,0.173637605818448,48543.8944698523,0.480258258970017,"6-8",0.176470588235294
"SW2-0896",8,9,8.5,30992.8259449178,0.30662065315157,30992.8259449178,0.30662065315157,"8-9",0
"SW2-0897",0,1,0.5,42929.4379008491,0.272520613209111,157527.305532328,1,"0-1",0.888888888888889
"SW2-0897",1,2,1.5,44357.3166893309,0.281584938810674,114597.867631479,0.727479386790889,"1-2",0.666666666666667
"SW2-0897",2,3,2.5,52664.4772392676,0.334319672778633,70240.5509421481,0.445894447980215,"2-3",0.444444444444444
"SW2-0897",3,4,3.5,13108.5035116125,0.0832141670126029,17576.0737028805,0.111574775201582,"3-4",0.222222222222222
"SW2-0897",4,5,4.5,4467.57019126798,0.0283606081889793,4467.57019126798,0.0283606081889793,"4-5",0
"SW2-0914",0,2,1,306668.054464421,0.271356680809466,1122324.55650723,0.99309420075279,"0-2",0.902439024390244
"SW2-0914",2,4,3,278467.526770199,0.246403310281375,815656.502042806,0.721737519943324,"2-4",0.707317073170732
"SW2-0914",4,6,5,197444.934400227,0.174710085584426,537188.975272607,0.475334209661949,"4-6",0.51219512195122
"SW2-0914",6,8,7,224958.205587253,0.199055333936299,339744.04087238,0.300624124077523,"6-8",0.317073170731707
"SW2-0914",8,10,9,87291.302472856,0.0772401225290242,114785.835285127,0.101568790141224,"8-10",0.121951219512195
"SW2-0914",10,10.5,10.25,27494.5328122714,0.0243286676121999,27494.5328122714,0.0243286676121999,"10-10.5",0
"SW2-0915",0,2,1,52215.1554784524,0.175011837704435,294237.70543511,0.986209484167587,"0-2",0.964476021314387
"SW2-0915",2,6,4,46519.3691555868,0.155921019676557,242022.549956657,0.811197646463151,"2-6",0.857904085257549
"SW2-0915",6,10,8,51608.0217894778,0.17297688096312,195503.18080107,0.655276626786594,"6-10",0.715808170515098
"SW2-0915",10,14,12,68001.2491690732,0.227922783609979,143895.159011593,0.482299745823474,"10-14",0.573712255772647
"SW2-0915",14,18,16,44257.3026828684,0.148339151792176,75893.9098425195,0.254376962213495,"14-18",0.431616341030195
"SW2-0915",18,22,20,17490.3889350301,0.0586233073833924,31636.607159651,0.106037810421319,"18-22",0.289520426287744
